STRUCTURE,STRUCTURE_ID,freq,unit,facility,hlthcare,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LT,2010,189.33,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LT,2011,186.33,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LT,2012,185.58,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LT,2013,187.53,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LT,2014,189.48,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LT,2015,197.81,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LT,2016,208.14,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LT,2017,213.16,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LT,2018,217.31,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LT,2019,220.69,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LT,2020,227.63,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LT,2021,223.94,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LU,2015,273.72,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LU,2016,283.23,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LU,2017,292.75,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LU,2018,298.45,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LU,2019,348.71,b
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LU,2020,354.57,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LU,2021,359.99,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2000,163.49,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2001,173.01,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2002,181.08,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2003,181.15,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2004,183.20,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2005,185.48,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2006,187.49,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2007,188.48,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2008,189.51,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2009,222.16,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2010,282.19,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2011,279.51,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2012,280.91,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2013,285.36,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2014,295.46,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2015,295.15,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2016,293.30,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2017,303.14,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2018,310.93,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2019,323.88,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2020,332.60,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,LV,2021,326.60,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,ME,2018,293.39,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,ME,2019,298.33,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,ME,2020,298.27,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,ME,2021,301.61,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,MT,2016,370.21,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,MT,2017,368.50,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,MT,2018,376.27,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,MT,2019,385.37,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,MT,2020,351.28,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,MT,2021,355.40,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NL,2015,418.72,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NL,2016,430.55,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NL,2017,447.64,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NL,2018,452.86,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NL,2019,472.87,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NL,2020,496.44,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NL,2021,579.47,b
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2002,320.47,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2003,321.29,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2004,322.74,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2005,330.35,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2006,336.07,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2007,347.46,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2008,367.35,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2009,381.27,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2010,403.80,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2011,401.78,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2012,427.51,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2013,436.24,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2014,440.40,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2015,449.81,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2016,458.40,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2017,469.98,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2018,480.72,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2019,483.84,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2020,496.08,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,NO,2021,498.37,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PL,2019,266.99,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PL,2020,264.74,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PL,2021,261.58,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2000,345.53,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2001,351.72,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2002,356.80,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2003,357.22,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2004,356.39,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2005,360.30,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2006,367.85,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2007,374.12,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2008,376.26,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2009,377.61,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2010,377.41,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2011,375.51,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2012,368.30,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2013,373.98,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2014,380.45,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2015,383.12,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2016,381.48,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2017,381.28,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2018,374.11,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2019,364.17,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2020,365.21,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,PT,2021,363.74,p
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,RO,2021,194.86,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,RS,2006,257.26,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,RS,2007,268.74,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,RS,2008,270.92,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,RS,2009,269.47,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,RS,2010,269.19,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,RS,2011,267.48,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,RS,2012,265.88,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,RS,2013,264.61,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,RS,2014,262.59,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,RS,2015,258.64,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,RS,2016,259.34,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,RS,2017,258.32,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,RS,2018,256.40,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,RS,2019,254.58,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,RS,2020,253.39,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,RS,2021,250.60,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,1992,273.12,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,1993,293.96,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,1994,311.69,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,1995,328.77,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,1996,354.02,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,1997,371.67,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,1998,389.04,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,1999,393.95,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2000,403.90,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2001,426.52,b
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2002,437.97,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2003,448.25,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2004,449.18,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2005,458.03,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2006,471.67,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2007,473.63,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2008,483.06,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2009,490.84,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2010,494.97,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2011,498.48,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2012,500.84,b
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2013,515.68,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2014,527.13,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2015,549.59,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2016,581.08,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2017,621.46,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2018,643.76,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2019,667.63,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2020,670.43,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SE,2021,689.18,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,1980,172.89,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,1985,184.69,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,1986,187.91,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,1987,191.12,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,1988,194.26,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,1989,197.23,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,1990,197.88,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,1991,199.21,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,1992,202.48,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,1993,207.88,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,1994,208.67,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,1995,210.41,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,1996,213.44,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,1997,213.77,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,1998,216.29,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,1999,218.64,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2000,224.28,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2001,236.08,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2002,241.23,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2003,249.25,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2004,259.72,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2005,257.99,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2006,260.60,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2007,264.24,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2008,260.88,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2009,269.23,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2010,271.52,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2011,271.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2012,276.46,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2013,278.60,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2014,279.59,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2015,282.10,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2016,283.50,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2017,282.18,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2018,287.52,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2019,287.42,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2020,300.69,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SI,2021,302.67,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SK,2018,241.30,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SK,2019,238.66,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SK,2020,240.55,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT_CUR,SOM,SK,2021,239.85,
