STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,frequenc,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,M,BE,2011,6.524,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,M,ES,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,M,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,M,FI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,M,IT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,M,NL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,M,UK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,T,BE,2011,10.803,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,T,ES,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,T,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,T,FI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,T,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,T,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,T,IT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,T,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,T,NL,2011,2.313,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,T,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NRP,Y55-64,T,UK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,AT,2011,288.861,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,BE,2011,135.317,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,BG,2011,81.506,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,CH,2011,276.266,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,CY,2011,11.6,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,CZ,2011,94.613,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,DE,2011,1457.379,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,DK,2011,106.989,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,EE,2011,41.544,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,EL,2011,67.462,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,ES,2011,479.731,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,EU28,2011,8950.367,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,FI,2011,198.235,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,FR,2011,2051.939,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,HR,2011,58.616,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,HU,2011,101.819,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,IE,2011,20.26,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,IS,2011,9.675,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,IT,2011,635.592,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,LT,2011,59.558,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,LU,2011,17.736,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,LV,2011,71.889,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,MT,2011,2.324,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,NL,2011,297.224,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,PL,2011,510.904,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,PT,2011,306.386,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,RO,2011,256.407,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,SE,2011,288.826,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,SI,2011,51.254,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,SK,2011,56.869,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,TR,2011,1120.888,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,F,UK,2011,1199.527,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,AT,2011,335.4,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,BE,2011,150.434,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,BG,2011,67.699,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,CH,2011,255.6,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,CY,2011,12.904,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,CZ,2011,118.536,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,DE,2011,1733.798,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,DK,2011,88.786,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,EE,2011,30.723,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,EL,2011,87.929,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,ES,2011,473.594,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,EU28,2011,8775.802,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,FI,2011,159.337,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,FR,2011,1742.476,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,HR,2011,76.27,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,HU,2011,87.37,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,IE,2011,21.359,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,IS,2011,5.988,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,IT,2011,736.366,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,LT,2011,39.894,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,LU,2011,17.955,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,LV,2011,46.653,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,MT,2011,4.345,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,NL,2011,258.315,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,PL,2011,560.105,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,PT,2011,256.859,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,RO,2011,245.936,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,SE,2011,196.035,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,SI,2011,56.471,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,SK,2011,60.265,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,TR,2011,2118.478,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,M,UK,2011,1109.988,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,AT,2011,624.261,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,BE,2011,285.751,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,BG,2011,149.205,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,CH,2011,531.866,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,CY,2011,24.504,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,CZ,2011,213.149,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,DE,2011,3191.176,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,DK,2011,195.775,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,EE,2011,72.268,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,EL,2011,155.391,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,ES,2011,953.324,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,EU28,2011,17726.17,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,FI,2011,357.571,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,FR,2011,3794.414,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,HR,2011,134.887,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,HU,2011,189.189,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,IE,2011,41.62,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,IS,2011,15.663,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,IT,2011,1371.958,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,LT,2011,99.452,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,LU,2011,35.691,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,LV,2011,118.542,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,MT,2011,6.669,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,NL,2011,555.538,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,PL,2011,1071.009,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,PT,2011,563.245,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,RO,2011,502.343,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,SE,2011,484.861,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,SI,2011,107.726,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,SK,2011,117.134,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,TR,2011,3239.365,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,TOTAL,T,UK,2011,2309.515,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,AT,2011,20.003,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,BE,2011,3.926,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,CH,2011,41.909,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,CY,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,CZ,2011,1.92,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,DE,2011,91.85,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,DK,2011,12.55,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,ES,2011,11.571,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,EU28,2011,418.691,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,FI,2011,6.946,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,FR,2011,89.701,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,IS,2011,2.363,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,IT,2011,4.644,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,NL,2011,23.911,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,PL,2011,7.898,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,PT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,SE,2011,22.807,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,SI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,TR,2011,51.555,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,F,UK,2011,103.069,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,AT,2011,22.628,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,BE,2011,8.223,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,CH,2011,38.284,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,CY,2011,0.631,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,CZ,2011,1.91,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,DE,2011,111.665,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,DK,2011,7.646,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,ES,2011,10.066,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,EU28,2011,401.294,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,FI,2011,8.91,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,FR,2011,73.102,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,IS,2011,1.301,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,IT,2011,7.566,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,LU,2011,0.6,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,NL,2011,24.102,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,PL,2011,13.963,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,SE,2011,15.349,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,SI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,TR,2011,111.219,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,M,UK,2011,75.374,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,AT,2011,42.63,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,BE,2011,12.149,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,CH,2011,80.193,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,CY,2011,0.822,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,CZ,2011,3.83,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,DE,2011,203.515,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,DK,2011,20.197,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,EE,2011,3.046,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,ES,2011,21.637,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,EU28,2011,819.985,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,FI,2011,15.856,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,FR,2011,162.803,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,IE,2011,1.687,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,IS,2011,3.664,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,IT,2011,12.21,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,LU,2011,1.023,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,NL,2011,48.013,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,PL,2011,21.861,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,PT,2011,11.834,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,SE,2011,38.156,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,SI,2011,1.115,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,TR,2011,162.773,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y15-24,T,UK,2011,178.443,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,AT,2011,42.562,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,BE,2011,21.269,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,CH,2011,38.653,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,CY,2011,0.813,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,CZ,2011,6.814,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,DE,2011,193.913,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,DK,2011,12.051,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,EE,2011,3.686,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,EL,2011,4.458,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,ES,2011,80.5,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,EU28,2011,1076.811,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,FI,2011,23.782,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,FR,2011,261.209,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,HU,2011,6.336,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,IE,2011,4.011,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,IS,2011,1.136,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,NVR,Y25-34,F,IT,2011,59.382,
