STRUCTURE,STRUCTURE_ID,freq,unit,indic_he,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,HR,2021,22.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,HU,2005,16.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,HU,2006,17.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,HU,2007,16.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,HU,2008,18.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,HU,2009,19.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,HU,2010,19.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,HU,2011,19.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,HU,2012,19.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,HU,2013,20.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,HU,2014,20.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,HU,2015,20.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,HU,2016,22.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,HU,2017,22.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,HU,2018,23.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,HU,2019,23.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,HU,2020,24.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,HU,2021,24.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IE,2004,29.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IE,2005,30.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IE,2006,30.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IE,2007,31.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IE,2008,31.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IE,2009,32.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IE,2010,31.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IE,2011,32.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IE,2012,32.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IE,2013,31.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IE,2014,31.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IE,2015,31.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IE,2016,32.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IE,2017,32.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IE,2018,32.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IE,2019,33.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IE,2020,32.7,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IE,2021,32.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IS,2004,28.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IS,2005,28.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IS,2006,29.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IS,2007,30.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IS,2008,31.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IS,2009,31.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IS,2010,30.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IS,2011,30.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IS,2012,30.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IS,2013,30.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IS,2014,30.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IS,2015,31.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IS,2016,30.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IS,2017,31.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IS,2018,31.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IT,2004,26.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IT,2005,27.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IT,2006,26.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IT,2007,26.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IT,2008,26.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IT,2009,27.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IT,2010,28.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IT,2011,26.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IT,2012,26.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IT,2013,26.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IT,2014,27.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IT,2015,26.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IT,2016,30.4,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IT,2017,31.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IT,2018,31.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IT,2019,31.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,IT,2021,30.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LT,2005,16.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LT,2006,16.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LT,2007,18.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LT,2008,18.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LT,2009,18.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LT,2010,18.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LT,2011,18.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LT,2012,18.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LT,2013,19.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LT,2014,20.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LT,2015,21.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LT,2016,21.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LT,2017,21.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LT,2018,22.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LT,2019,23.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LT,2020,22.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LT,2021,23.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LU,2004,25.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LU,2005,26.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LU,2006,26.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LU,2007,27.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LU,2008,27.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LU,2009,29.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LU,2010,29.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LU,2011,28.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LU,2012,29.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LU,2013,28.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LU,2014,30.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LU,2015,29.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LU,2016,27.1,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LU,2017,28.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LU,2018,28.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LU,2019,29.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LU,2020,30.6,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LU,2021,30.9,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LV,2005,16.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LV,2006,16.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LV,2007,17.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LV,2008,18.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LV,2009,20.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LV,2010,19.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LV,2011,19.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LV,2012,21.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LV,2013,21.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LV,2014,21.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LV,2015,21.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LV,2016,22.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LV,2017,21.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LV,2018,22.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LV,2019,23.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LV,2020,23.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,LV,2021,23.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,MT,2005,28.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,MT,2006,28.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,MT,2007,29.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,MT,2008,29.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,MT,2009,30.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,MT,2010,30.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,MT,2011,30.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,MT,2012,30.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,MT,2013,31.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,MT,2014,32.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,MT,2015,31.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,MT,2016,32.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,MT,2017,31.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,MT,2018,31.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,MT,2019,32.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,MT,2020,32.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,MT,2021,32.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NL,2005,30.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NL,2006,30.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NL,2007,31.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NL,2008,30.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NL,2009,31.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NL,2010,31.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NL,2011,31.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NL,2012,30.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NL,2013,31.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NL,2014,31.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NL,2015,30.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NL,2016,31.5,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NL,2017,31.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NL,2018,31.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NL,2019,31.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NL,2020,31.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NL,2021,31.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NO,2004,28.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NO,2005,28.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NO,2006,28.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NO,2007,29.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NO,2008,28.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NO,2009,30.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NO,2010,30.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NO,2011,29.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NO,2012,31.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NO,2013,29.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NO,2014,31.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NO,2015,32.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NO,2016,30.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NO,2017,31.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NO,2018,31.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NO,2019,30.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,NO,2020,30.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PL,2005,17.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PL,2006,18.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PL,2007,18.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PL,2008,19.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PL,2009,19.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PL,2010,20.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PL,2011,21.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PL,2012,21.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PL,2013,22.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PL,2014,23.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PL,2015,23.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PL,2016,23.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PL,2017,23.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PL,2018,24.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PL,2019,24.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PL,2020,25.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PL,2021,25.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PT,2004,17.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PT,2005,16.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PT,2006,17.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PT,2007,19.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PT,2008,19.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PT,2009,19.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PT,2010,19.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PT,2011,20.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PT,2012,21.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PT,2013,20.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PT,2014,21.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PT,2015,21.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PT,2016,23.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PT,2017,24.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PT,2018,24.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PT,2019,24.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PT,2020,25.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,PT,2021,26.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,RO,2007,22.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,RO,2008,23.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,RO,2009,23.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,RO,2010,23.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,RO,2011,22.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,RO,2012,22.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,RO,2013,23.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,RO,2014,23.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,RO,2015,24.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,RO,2016,25.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,RO,2017,25.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,RO,2018,25.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,RO,2019,25.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,RO,2020,25.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,RO,2021,24.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SE,2004,29.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SE,2005,30.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SE,2006,30.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SE,2007,31.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SE,2008,31.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SE,2009,31.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SE,2010,31.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SE,2011,31.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SE,2012,32.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SE,2013,32.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SE,2014,32.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SE,2015,32.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SE,2016,31.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SE,2017,31.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SE,2018,32.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SE,2019,32.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SE,2020,31.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SE,2021,32.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SI,2005,21.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SI,2006,22.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SI,2007,22.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SI,2008,23.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SI,2009,24.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SI,2010,24.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SI,2011,24.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SI,2012,24.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SI,2013,26.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SI,2014,26.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SI,2015,26.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SI,2016,27.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SI,2017,27.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SI,2018,28.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SI,2019,28.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SI,2020,27.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SI,2021,28.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SK,2005,16.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SK,2006,16.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SK,2007,16.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SK,2008,18.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SK,2009,19.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SK,2010,19.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SK,2011,20.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SK,2012,21.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SK,2013,21.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SK,2014,21.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SK,2015,21.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SK,2016,22.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SK,2017,23.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SK,2018,23.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SK,2019,23.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SK,2020,22.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,SK,2021,21.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,UK,2005,29.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,UK,2006,29.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,UK,2007,29.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,UK,2008,30.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,UK,2009,30.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,UK,2010,30.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,UK,2011,31.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,UK,2012,29.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,UK,2013,29.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,UK,2014,29.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,F,UK,2015,29.5,
