STRUCTURE,STRUCTURE_ID,freq,age,isced97,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,F,PC,RO,2008,41.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,F,PC,SI,2008,61.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,F,PC,SK,2008,66.4,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,F,PC,TR,2008,43.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,M,PC,AT,2008,49.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,M,PC,BE,2008,54.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,M,PC,BG,2008,30.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,M,PC,CY,2008,39.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,M,PC,EL,2008,43.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,M,PC,ES,2008,49.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,M,PC,HU,2008,65.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,M,PC,LV,2008,31.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,M,PC,MT,2008,44.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,M,PC,PL,2008,38.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,M,PC,RO,2008,31,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,M,PC,SI,2008,50.2,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,M,PC,TR,2008,26.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,T,PC,AT,2008,59.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,T,PC,BE,2008,61.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,T,PC,BG,2008,36.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,T,PC,CY,2008,44.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,T,PC,CZ,2008,56.7,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,T,PC,EL,2008,52.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,T,PC,ES,2008,56.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,T,PC,HU,2008,62.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,T,PC,LV,2008,36.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,T,PC,MT,2008,45.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,T,PC,PL,2008,48.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,T,PC,RO,2008,37.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,T,PC,SI,2008,56.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,T,PC,SK,2008,52.6,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED0-2,T,PC,TR,2008,35.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,F,PC,AT,2008,50,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,F,PC,BE,2008,63.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,F,PC,BG,2008,33.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,F,PC,CY,2008,46.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,F,PC,CZ,2008,61.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,F,PC,EL,2008,55.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,F,PC,ES,2008,57.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,F,PC,HU,2008,61,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,F,PC,LV,2008,50.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,F,PC,MT,2008,45.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,F,PC,PL,2008,53.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,F,PC,RO,2008,40.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,F,PC,SI,2008,41,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,F,PC,SK,2008,57.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,F,PC,TR,2008,37.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,M,PC,AT,2008,38,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,M,PC,BE,2008,47.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,M,PC,BG,2008,28.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,M,PC,CY,2008,39.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,M,PC,CZ,2008,45.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,M,PC,EL,2008,40.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,M,PC,ES,2008,43.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,M,PC,HU,2008,46,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,M,PC,LV,2008,27.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,M,PC,MT,2008,41.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,M,PC,PL,2008,43.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,M,PC,RO,2008,26,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,M,PC,SI,2008,40.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,M,PC,SK,2008,43.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,M,PC,TR,2008,26.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,T,PC,AT,2008,43.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,T,PC,BE,2008,55.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,T,PC,BG,2008,31.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,T,PC,CY,2008,43,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,T,PC,CZ,2008,53.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,T,PC,EL,2008,48.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,T,PC,ES,2008,50.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,T,PC,HU,2008,53,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,T,PC,LV,2008,40.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,T,PC,MT,2008,43.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,T,PC,PL,2008,48.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,T,PC,RO,2008,33,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,T,PC,SI,2008,40.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,T,PC,SK,2008,50.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED3_4,T,PC,TR,2008,30.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,F,PC,AT,2008,41.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,F,PC,BE,2008,58.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,F,PC,BG,2008,32,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,F,PC,CY,2008,43.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,F,PC,EL,2008,51.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,F,PC,ES,2008,50.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,F,PC,HU,2008,51.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,F,PC,LV,2008,46.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,F,PC,MT,2008,34.5,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,F,PC,PL,2008,48.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,F,PC,RO,2008,23.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,F,PC,SI,2008,36.9,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,F,PC,SK,2008,50.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,F,PC,TR,2008,47.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,M,PC,AT,2008,33.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,M,PC,BE,2008,40.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,M,PC,BG,2008,31.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,M,PC,CY,2008,34.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,M,PC,EL,2008,40,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,M,PC,ES,2008,43.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,M,PC,HU,2008,48,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,M,PC,LV,2008,29.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,M,PC,MT,2008,29.6,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,M,PC,PL,2008,51.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,M,PC,RO,2008,26,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,M,PC,SI,2008,57.6,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,M,PC,SK,2008,42.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,M,PC,TR,2008,33.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,T,PC,AT,2008,36.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,T,PC,BE,2008,49.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,T,PC,BG,2008,31.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,T,PC,CY,2008,38.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,T,PC,CZ,2008,28.5,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,T,PC,EL,2008,44.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,T,PC,ES,2008,47,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,T,PC,HU,2008,49.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,T,PC,LV,2008,40,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,T,PC,MT,2008,31.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,T,PC,PL,2008,49.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,T,PC,RO,2008,24.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,T,PC,SI,2008,45.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,T,PC,SK,2008,46.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,ED5_6,T,PC,TR,2008,38.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,F,PC,AT,2008,51.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,F,PC,BE,2008,64.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,F,PC,BG,2008,35,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,F,PC,CY,2008,46.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,F,PC,CZ,2008,63.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,F,PC,EL,2008,55.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,F,PC,ES,2008,59.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,F,PC,HU,2008,59.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,F,PC,LV,2008,49,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,F,PC,MT,2008,45,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,F,PC,PL,2008,52.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,F,PC,RO,2008,39.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,F,PC,SI,2008,45.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,F,PC,SK,2008,57.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,F,PC,TR,2008,43.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,M,PC,AT,2008,38,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,M,PC,BE,2008,48.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,M,PC,BG,2008,29.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,M,PC,CY,2008,38.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,M,PC,CZ,2008,41.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,M,PC,EL,2008,41.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,M,PC,ES,2008,46.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,M,PC,HU,2008,48.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,M,PC,LV,2008,28.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,M,PC,MT,2008,41,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,M,PC,PL,2008,43.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,M,PC,RO,2008,26.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,M,PC,SI,2008,44.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,M,PC,SK,2008,42.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,M,PC,TR,2008,27.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,T,PC,AT,2008,44.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,T,PC,BE,2008,56.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,T,PC,BG,2008,32.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,T,PC,CY,2008,42.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,T,PC,CZ,2008,52,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,T,PC,EL,2008,48.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,T,PC,ES,2008,52.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,T,PC,HU,2008,54.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,T,PC,LV,2008,39.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,T,PC,MT,2008,43.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,T,PC,PL,2008,48.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,T,PC,RO,2008,33.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,T,PC,SI,2008,45,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,T,PC,SK,2008,49.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y45-54,TOTAL,T,PC,TR,2008,35.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,F,PC,AT,2008,75,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,F,PC,BE,2008,83.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,F,PC,BG,2008,55.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,F,PC,CY,2008,78,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,F,PC,CZ,2008,77.6,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,F,PC,EL,2008,79.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,F,PC,ES,2008,82.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,F,PC,HU,2008,79.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,F,PC,LV,2008,60,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,F,PC,MT,2008,60.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,F,PC,PL,2008,72,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,F,PC,RO,2008,61.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,F,PC,SI,2008,65.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,F,PC,SK,2008,76.5,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,F,PC,TR,2008,57,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,M,PC,AT,2008,70.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,M,PC,BE,2008,73.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,M,PC,BG,2008,44.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,M,PC,CY,2008,69.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,M,PC,EL,2008,58.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,M,PC,ES,2008,69.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,M,PC,HU,2008,73.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,M,PC,LV,2008,41.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,M,PC,MT,2008,52.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,M,PC,PL,2008,55.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,M,PC,RO,2008,44.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,M,PC,SI,2008,57.8,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,M,PC,SK,2008,76.4,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,M,PC,TR,2008,39.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,T,PC,AT,2008,73.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,T,PC,BE,2008,78.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,T,PC,BG,2008,50.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,T,PC,CY,2008,74.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,T,PC,CZ,2008,74.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,T,PC,EL,2008,70.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,T,PC,ES,2008,76.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,T,PC,HU,2008,77.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,T,PC,LV,2008,50.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,T,PC,MT,2008,57.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,T,PC,PL,2008,65.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,T,PC,RO,2008,56,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,T,PC,SI,2008,62.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,T,PC,SK,2008,76.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED0-2,T,PC,TR,2008,49.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,F,PC,AT,2008,75.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,F,PC,BE,2008,79.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,F,PC,BG,2008,54.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,F,PC,CY,2008,63.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,F,PC,CZ,2008,74.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,F,PC,EL,2008,73.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,F,PC,ES,2008,62,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,F,PC,HU,2008,76,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,F,PC,LV,2008,69.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,F,PC,MT,2008,51,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,F,PC,PL,2008,72.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,F,PC,RO,2008,56.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,F,PC,SI,2008,61.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,F,PC,SK,2008,81.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,F,PC,TR,2008,57.8,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,M,PC,AT,2008,68.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,M,PC,BE,2008,69.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,M,PC,BG,2008,45.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,M,PC,CY,2008,59.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,M,PC,CZ,2008,76.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,M,PC,EL,2008,55.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,M,PC,ES,2008,63.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,M,PC,HU,2008,68.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,M,PC,LV,2008,44.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,M,PC,MT,2008,51.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,M,PC,PL,2008,64,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,M,PC,RO,2008,49.2,
