STRUCTURE,STRUCTURE_ID,freq,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HR,2020,27.35,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HU,2011,34.83,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HU,2012,34.83,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HU,2013,38.38,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HU,2014,37.47,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HU,2015,43.01,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HU,2016,40.44,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HU,2017,44.68,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HU,2018,47.01,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HU,2019,49.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HU,2020,48.59,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IE,2011,43.78,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IE,2012,58.07,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IE,2013,59.91,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IE,2014,64.68,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IE,2015,70.4,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IE,2016,74.13,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IE,2017,66.13,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IE,2018,75.81,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IE,2019,66.72,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IE,2020,60.44,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IS,2011,69.51,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IS,2012,75.91,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IS,2013,67.44,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IS,2014,97.54,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IS,2015,81.1,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IS,2016,93.11,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IS,2017,71.15,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IS,2018,99.01,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IS,2019,90.47,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IS,2020,77.48,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IT,2011,35.26,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IT,2012,35.59,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IT,2013,34.28,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IT,2014,33.83,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IT,2015,38.47,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IT,2016,37.48,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IT,2017,40.71,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IT,2018,39.35,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IT,2019,39.82,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,IT,2020,40.26,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LI,2011,20.47,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LI,2012,16,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LI,2013,41.44,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LI,2014,41.25,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LI,2015,41.19,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LI,2016,18.24,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LI,2017,0,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LI,2018,0,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LI,2019,11.37,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LI,2020,65.19,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LT,2011,6.41,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LT,2012,7.64,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LT,2013,9.92,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LT,2014,9.06,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LT,2015,10.88,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LT,2016,9.67,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LT,2017,15.93,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LT,2018,14.9,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LT,2019,17.83,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LT,2020,21.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LU,2011,45.47,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LU,2012,46.01,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LU,2013,43.34,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LU,2014,71.52,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LU,2015,71.47,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LU,2016,66.33,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LU,2017,55.55,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LU,2018,70.75,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LU,2019,53.27,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LU,2020,59.97,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LV,2011,7.84,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LV,2012,8.23,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LV,2013,12.71,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LV,2014,8.86,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LV,2015,9.9,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LV,2016,19.53,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LV,2017,24.29,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LV,2018,32.5,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LV,2019,26.46,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,LV,2020,30.43,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,MT,2011,45.79,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,MT,2012,26.68,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,MT,2013,30.13,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,MT,2014,41.7,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,MT,2015,33.71,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,MT,2016,45.38,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,MT,2017,49.24,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,MT,2018,68.96,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,MT,2019,54.02,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,MT,2020,68.63,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NL,2011,62.66,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NL,2012,67.67,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NL,2013,92.01,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NL,2014,83.88,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NL,2015,90.34,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NL,2016,95.66,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NL,2017,96.67,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NL,2018,100.52,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NL,2019,96.8,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NL,2020,84.72,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NO,2011,52.08,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NO,2012,55.36,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NO,2013,56.31,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NO,2014,63.77,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NO,2015,61.59,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NO,2016,68.41,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NO,2017,76.6,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NO,2018,75.27,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NO,2019,76.02,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,NO,2020,74.97,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PL,2011,7.31,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PL,2012,7.52,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PL,2013,7.66,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PL,2014,6.81,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PL,2015,6.56,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PL,2016,8.02,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PL,2017,8.69,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PL,2018,8.19,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PL,2019,7.88,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PL,2020,9,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PT,2011,15.89,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PT,2012,15.99,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PT,2013,36.51,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PT,2014,41.6,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PT,2015,46.56,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PT,2016,49.12,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PT,2017,48.69,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PT,2018,55.54,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PT,2019,59.64,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,PT,2020,64.32,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RO,2011,9.98,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RO,2012,9.37,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RO,2013,9.19,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RO,2014,11.34,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RO,2015,11.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RO,2016,11.92,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RO,2017,13.02,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RO,2018,13.85,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RO,2019,12.81,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RO,2020,13.11,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RS,2011,15.23,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RS,2012,19.55,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RS,2013,21.61,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RS,2014,20.48,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RS,2015,28.12,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RS,2016,27.95,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RS,2017,30.53,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RS,2018,27.99,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RS,2019,26.59,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,RS,2020,29.67,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SE,2011,65.27,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SE,2012,71.54,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SE,2013,72.23,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SE,2014,71.35,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SE,2015,77.14,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SE,2016,83.26,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SE,2017,83.03,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SE,2018,86.28,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SE,2019,82.24,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SE,2020,82.52,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SI,2011,4.67,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SI,2012,6.21,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SI,2013,4.44,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SI,2014,7.65,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SI,2015,7.7,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SI,2016,6.81,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SI,2017,13.41,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SI,2018,14.94,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SI,2019,15.39,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SI,2020,22.11,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SK,2011,23.13,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SK,2012,49.58,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SK,2013,35.16,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SK,2014,44.99,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SK,2015,31.23,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SK,2016,40.65,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SK,2017,29.48,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SK,2018,35.73,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SK,2019,31.99,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,SK,2020,25.84,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,TR,2011,32.6,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,TR,2012,23.26,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,TR,2013,42.9,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,TR,2014,45.37,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,TR,2015,51.8,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,TR,2016,52.81,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,TR,2017,55.84,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,TR,2018,51.2,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,TR,2019,45.99,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,UK,2011,69.82,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,UK,2012,75.23,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,UK,2013,83.09,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,UK,2014,91.8,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,UK,2015,104.22,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,UK,2016,106.04,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,UK,2017,111.29,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,UK,2018,109.58,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,AT,2011,17.11,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,AT,2012,21.06,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,AT,2013,28.02,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,AT,2014,24.23,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,AT,2015,27.04,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,AT,2016,30.11,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,AT,2017,41.32,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,AT,2018,45.68,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,AT,2019,43.7,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,AT,2020,40.17,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BE,2011,54.36,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BE,2012,63.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BE,2013,63.53,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BE,2014,57.98,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BE,2015,64.23,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BE,2016,60.73,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BE,2017,63.74,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BE,2018,59.4,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BE,2019,60.51,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BE,2020,56.02,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BG,2011,2.7,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BG,2012,3.7,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BG,2013,3.42,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BG,2014,2.17,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BG,2015,2.65,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BG,2016,2.58,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BG,2017,2.11,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BG,2018,1.9,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BG,2019,2.03,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,BG,2020,2.17,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CH,2011,74.96,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CH,2012,80.73,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CH,2013,80.84,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CH,2014,77.04,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CH,2015,82.54,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CH,2016,72.58,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CH,2017,79.7,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CH,2018,75.74,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CH,2019,76.31,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CH,2020,73.81,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CY,2011,31.54,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CY,2012,37.03,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CY,2013,33.34,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CY,2014,35.72,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CY,2015,50.95,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CY,2016,54.01,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CY,2017,60.82,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CY,2018,68.23,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CY,2019,60.88,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CY,2020,52,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CZ,2011,24.57,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CZ,2012,26.78,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CZ,2013,30.54,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CZ,2014,30.71,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CZ,2015,35.99,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CZ,2016,36.57,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CZ,2017,41.27,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CZ,2018,42.19,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CZ,2019,43.77,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,CZ,2020,49.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DE,2011,34.2,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DE,2012,34.83,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DE,2013,43.85,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DE,2014,42.7,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DE,2015,51.24,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DE,2016,51.55,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DE,2017,57.91,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DE,2018,63.51,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DE,2019,61.97,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DE,2020,61.76,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DK,2011,69.09,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DK,2012,69.91,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DK,2013,72.17,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DK,2014,73.89,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DK,2015,77,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DK,2016,81.65,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DK,2017,84.6,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DK,2018,90.33,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DK,2019,84.85,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,DK,2020,79.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EE,2011,7.65,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EE,2012,7.77,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EE,2013,7.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EE,2014,8.73,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EE,2015,8.58,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EE,2016,7.85,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EE,2017,11.98,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EE,2018,12.37,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EE,2019,14.06,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EE,2020,15.93,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EL,2011,2.86,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EL,2012,4.17,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EL,2013,3.5,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EL,2014,8.16,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EL,2015,12.38,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EL,2016,13.96,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EL,2017,16.81,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EL,2018,16.59,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EL,2019,17.38,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EL,2020,19.85,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,ES,2011,60.88,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,ES,2012,64.97,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,ES,2013,61.95,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,ES,2014,65.41,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,ES,2015,71.7,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,ES,2016,67.45,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,ES,2017,67.73,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,ES,2018,66.81,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,ES,2019,65.41,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,ES,2020,63.72,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EU27_2020,2011,40.5,
