STRUCTURE,STRUCTURE_ID,freq,unit,age,sex,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y75-84,T,V70-V79,EU27_2020,2014,13,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y75-84,T,V70-V79,EU27_2020,2015,21,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y75-84,T,V70-V79,EU27_2020,2016,9,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y75-84,T,V70-V79,EU27_2020,2017,19,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y75-84,T,V70-V79,EU27_2020,2018,10,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y75-84,T,V70-V79,EU27_2020,2019,22,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y75-84,T,V70-V79,EU27_2020,2020,6,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y75-84,T,V70-V79,EU28,2013,106,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y75-84,T,V70-V79,EU28,2014,16,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y75-84,T,V70-V79,EU28,2015,23,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y75-84,T,V70-V79,EU28,2016,15,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y75-84,T,V70-V79,EU28,2017,24,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,ACC_TRA_OTH,EU27_2020,2013,777,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,ACC_TRA_OTH,EU27_2020,2014,702,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,ACC_TRA_OTH,EU27_2020,2015,676,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,ACC_TRA_OTH,EU27_2020,2016,771,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,ACC_TRA_OTH,EU27_2020,2017,711,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,ACC_TRA_OTH,EU27_2020,2018,729,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,ACC_TRA_OTH,EU27_2020,2019,700,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,ACC_TRA_OTH,EU27_2020,2020,595,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,ACC_TRA_OTH,EU28,2013,805,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,ACC_TRA_OTH,EU28,2014,744,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,ACC_TRA_OTH,EU28,2015,722,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,ACC_TRA_OTH,EU28,2016,818,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,ACC_TRA_OTH,EU28,2017,755,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,ACC_TRNS_OTH,EU27_2020,2012,786,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,ACC_TRNS_OTH,EU28,2011,885,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,ACC_TRNS_OTH,EU28,2012,800,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V,EU27_2020,2012,2653,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V,EU27_2020,2013,2628,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V,EU27_2020,2014,2614,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V,EU27_2020,2015,2614,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V,EU27_2020,2016,2640,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V,EU27_2020,2017,2613,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V,EU27_2020,2018,2673,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V,EU27_2020,2019,2563,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V,EU27_2020,2020,2026,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V,EU28,2011,2965,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V,EU28,2012,2792,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V,EU28,2013,2794,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V,EU28,2014,2794,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V,EU28,2015,2800,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V,EU28,2016,2814,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V,EU28,2017,2768,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V01-V09,EU27_2020,2012,1046,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V01-V09,EU27_2020,2013,1052,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V01-V09,EU27_2020,2014,1045,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V01-V09,EU27_2020,2015,1057,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V01-V09,EU27_2020,2016,1010,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V01-V09,EU27_2020,2017,1053,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V01-V09,EU27_2020,2018,1002,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V01-V09,EU27_2020,2019,945,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V01-V09,EU27_2020,2020,699,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V01-V09,EU28,2011,1143,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V01-V09,EU28,2012,1099,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V01-V09,EU28,2013,1100,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V01-V09,EU28,2014,1098,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V01-V09,EU28,2015,1106,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V01-V09,EU28,2016,1062,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V01-V09,EU28,2017,1093,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V10-V19,EU27_2020,2012,219,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V10-V19,EU27_2020,2013,208,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V10-V19,EU27_2020,2014,216,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V10-V19,EU27_2020,2015,211,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V10-V19,EU27_2020,2016,201,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V10-V19,EU27_2020,2017,197,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V10-V19,EU27_2020,2018,207,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V10-V19,EU27_2020,2019,224,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V10-V19,EU27_2020,2020,220,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V10-V19,EU28,2011,207,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V10-V19,EU28,2012,219,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V10-V19,EU28,2013,212,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V10-V19,EU28,2014,216,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V10-V19,EU28,2015,214,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V10-V19,EU28,2016,201,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V10-V19,EU28,2017,199,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V20-V29,EU27_2020,2012,58,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V20-V29,EU27_2020,2013,70,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V20-V29,EU27_2020,2014,15,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V20-V29,EU27_2020,2015,19,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V20-V29,EU27_2020,2016,22,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V20-V29,EU27_2020,2017,16,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V20-V29,EU27_2020,2018,18,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V20-V29,EU27_2020,2019,20,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V20-V29,EU27_2020,2020,12,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V20-V29,EU28,2011,81,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V20-V29,EU28,2012,58,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V20-V29,EU28,2013,70,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V20-V29,EU28,2014,15,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V20-V29,EU28,2015,19,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V20-V29,EU28,2016,25,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V20-V29,EU28,2017,17,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V30-V39,EU27_2020,2012,59,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V30-V39,EU27_2020,2013,77,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V30-V39,EU27_2020,2014,13,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V30-V39,EU27_2020,2015,8,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V30-V39,EU27_2020,2016,13,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V30-V39,EU27_2020,2017,8,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V30-V39,EU27_2020,2018,17,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V30-V39,EU27_2020,2019,12,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V30-V39,EU27_2020,2020,12,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V30-V39,EU28,2011,99,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V30-V39,EU28,2012,60,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V30-V39,EU28,2013,78,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V30-V39,EU28,2014,15,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V30-V39,EU28,2015,10,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V30-V39,EU28,2016,16,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V30-V39,EU28,2017,12,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V40-V49,EU27_2020,2012,594,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V40-V49,EU27_2020,2013,594,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V40-V49,EU27_2020,2014,592,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V40-V49,EU27_2020,2015,598,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V40-V49,EU27_2020,2016,602,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V40-V49,EU27_2020,2017,593,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V40-V49,EU27_2020,2018,654,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V40-V49,EU27_2020,2019,623,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V40-V49,EU27_2020,2020,470,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V40-V49,EU28,2011,738,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V40-V49,EU28,2012,659,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V40-V49,EU28,2013,674,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V40-V49,EU28,2014,674,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V40-V49,EU28,2015,676,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V40-V49,EU28,2016,665,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V40-V49,EU28,2017,653,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V50-V59,EU27_2020,2012,60,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V50-V59,EU27_2020,2013,73,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V50-V59,EU27_2020,2014,5,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V50-V59,EU27_2020,2015,13,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V50-V59,EU27_2020,2016,4,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V50-V59,EU27_2020,2017,7,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V50-V59,EU27_2020,2018,19,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V50-V59,EU27_2020,2019,8,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V50-V59,EU27_2020,2020,9,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V50-V59,EU28,2011,90,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V50-V59,EU28,2012,60,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V50-V59,EU28,2013,73,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V50-V59,EU28,2014,5,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V50-V59,EU28,2015,14,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V50-V59,EU28,2016,4,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V50-V59,EU28,2017,7,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V60-V69,EU27_2020,2012,53,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V60-V69,EU27_2020,2013,75,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V60-V69,EU27_2020,2014,6,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V60-V69,EU27_2020,2015,6,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V60-V69,EU27_2020,2016,3,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V60-V69,EU27_2020,2017,2,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V60-V69,EU27_2020,2018,4,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V60-V69,EU27_2020,2019,6,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V60-V69,EU27_2020,2020,1,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V60-V69,EU28,2011,81,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V60-V69,EU28,2012,53,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V60-V69,EU28,2013,75,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V60-V69,EU28,2014,6,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V60-V69,EU28,2015,7,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V60-V69,EU28,2016,3,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V60-V69,EU28,2017,2,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V70-V79,EU27_2020,2012,68,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V70-V79,EU27_2020,2013,84,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V70-V79,EU27_2020,2014,15,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V70-V79,EU27_2020,2015,15,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V70-V79,EU27_2020,2016,10,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V70-V79,EU27_2020,2017,18,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V70-V79,EU27_2020,2018,17,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V70-V79,EU27_2020,2019,23,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V70-V79,EU27_2020,2020,5,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V70-V79,EU28,2011,102,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V70-V79,EU28,2012,74,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V70-V79,EU28,2013,88,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V70-V79,EU28,2014,16,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V70-V79,EU28,2015,20,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V70-V79,EU28,2016,15,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,F,V70-V79,EU28,2017,21,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,ACC_TRA_OTH,EU27_2020,2015,1517,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,ACC_TRA_OTH,EU27_2020,2017,1542,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,ACC_TRA_OTH,EU27_2020,2018,1580,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,ACC_TRA_OTH,EU28,2014,1571,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,ACC_TRA_OTH,EU28,2015,1586,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,ACC_TRA_OTH,EU28,2016,1681,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,ACC_TRA_OTH,EU28,2017,1620,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V,EU27_2020,2015,5109,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V,EU27_2020,2017,5165,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V,EU27_2020,2018,5452,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V,EU28,2014,5315,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V,EU28,2015,5394,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V,EU28,2016,5618,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V,EU28,2017,5437,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V01-V09,EU27_2020,2015,1201,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V01-V09,EU27_2020,2017,1227,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V01-V09,EU27_2020,2018,1235,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V01-V09,EU28,2014,1279,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V01-V09,EU28,2015,1268,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V01-V09,EU28,2016,1293,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V01-V09,EU28,2017,1297,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V10-V19,EU27_2020,2015,679,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V10-V19,EU27_2020,2017,756,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V10-V19,EU27_2020,2018,767,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V10-V19,EU28,2014,734,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V10-V19,EU28,2015,703,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V10-V19,EU28,2016,781,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V10-V19,EU28,2017,772,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V20-V29,EU27_2020,2015,295,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V20-V29,EU27_2020,2017,295,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V20-V29,EU27_2020,2018,333,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V20-V29,EU28,2014,269,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V20-V29,EU28,2015,305,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V20-V29,EU28,2016,317,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V20-V29,EU28,2017,307,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V30-V39,EU27_2020,2015,53,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V30-V39,EU27_2020,2017,43,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V30-V39,EU27_2020,2018,64,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V30-V39,EU28,2014,45,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V30-V39,EU28,2015,56,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V30-V39,EU28,2016,67,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V30-V39,EU28,2017,50,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V40-V49,EU27_2020,2015,1189,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V40-V49,EU27_2020,2017,1162,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V40-V49,EU27_2020,2018,1281,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V40-V49,EU28,2014,1259,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V40-V49,EU28,2015,1290,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V40-V49,EU28,2016,1316,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V40-V49,EU28,2017,1238,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V50-V59,EU27_2020,2015,36,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V50-V59,EU27_2020,2017,19,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V50-V59,EU27_2020,2018,38,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V50-V59,EU28,2014,36,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V50-V59,EU28,2015,36,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V50-V59,EU28,2016,29,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V50-V59,EU28,2017,20,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V60-V69,EU27_2020,2015,29,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V60-V69,EU27_2020,2017,18,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V60-V69,EU27_2020,2018,33,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y_GE65,M,V60-V69,EU28,2014,26,
