STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,reason,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,FI,2011,4.766,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,HU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,IE,2011,2.799,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,IS,2011,1.325,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,IT,2011,19.133,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,NL,2011,4.347,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,PL,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,PT,2011,9.686,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,RO,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,SE,2011,21.584,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,SI,2011,1.617,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,F,TR,2011,17.401,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,AT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,BE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,CH,2011,10.589,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,CY,2011,1.031,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,DE,2011,110.177,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,DK,2011,13.031,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,ES,2011,38.426,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,EU28,2011,245.184,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,FI,2011,5.283,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,IE,2011,1.738,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,IS,2011,1.138,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,IT,2011,15.612,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,NL,2011,11.621,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,PL,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,PT,2011,9.596,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,SE,2011,15.854,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,SI,2011,1.867,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,M,TR,2011,17.202,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,AT,2011,9.089,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,BE,2011,4.556,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,CH,2011,14.762,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,CY,2011,1.219,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,CZ,2011,1.038,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,DE,2011,163.222,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,DK,2011,27.605,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,EL,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,ES,2011,69.241,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,EU28,2011,432.405,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,FI,2011,10.05,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,FR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,HR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,HU,2011,3.7,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,IE,2011,4.537,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,IS,2011,2.463,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,IT,2011,34.745,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,LU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,NL,2011,15.968,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,PL,2011,7.341,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,PT,2011,19.282,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,RO,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,SE,2011,37.439,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,SI,2011,3.485,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,SK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y25-34,T,TR,2011,34.604,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,AT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,BE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,CH,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,CY,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,DK,2011,4.711,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,EL,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,ES,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,FI,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,HU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,IT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,NL,2011,2.213,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,PL,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,PT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,RO,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,SE,2011,5.726,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,SI,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,F,TR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,AT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,BE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,CH,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,ES,2011,3.143,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,FI,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,IT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,NL,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,PL,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,SI,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,M,TR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,AT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,BE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,CH,2011,2.815,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,CY,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,DK,2011,6.712,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,EL,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,ES,2011,4.965,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,EU28,2011,52.057,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,FI,2011,3.053,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,FR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,HR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,HU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,IE,2011,1.124,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,IT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,LU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,NL,2011,2.846,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,PL,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,PT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,RO,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,SE,2011,7.649,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,SI,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,SK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y35-44,T,TR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,AT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,BE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,CH,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,CY,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,EL,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,ES,2011,3.099,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,FI,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,HU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,IT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,NL,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,PL,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,PT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,RO,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,SE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,SI,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,F,TR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,AT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,BE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,CH,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,ES,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,FI,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,IT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,TOTAL,EDUTRA,Y45-54,M,NL,2011,,u
