STRUCTURE,STRUCTURE_ID,freq,unit,sex,nace_r2,severity,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EL,2014,26,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EL,2015,28,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EL,2016,31,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EL,2017,31,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EL,2018,36,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EL,2019,34,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EL,2020,31,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EL,2021,22,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,ES,2010,328,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,ES,2011,354,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,ES,2012,287,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,ES,2013,260,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,ES,2014,264,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,ES,2015,324,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,ES,2016,284,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,ES,2017,307,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,ES,2018,309,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,ES,2019,329,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,ES,2020,377,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,ES,2021,360,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU15,2010,2928,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU15,2011,2771,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU15,2012,2607,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU15,2013,2488,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU15,2014,2538,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU15,2015,2611,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU15,2016,2454,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU15,2017,2437,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU15,2018,2506,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2007,2010,4158,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2007,2011,3893,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2007,2012,3651,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2007,2013,3432,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2007,2014,3530,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2007,2015,3617,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2007,2016,3338,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2007,2017,3290,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2007,2018,3345,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2020,2010,4026,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2020,2011,3742,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2020,2012,3552,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2020,2013,3212,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2020,2014,3340,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2020,2015,3410,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2020,2016,3134,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2020,2017,3075,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2020,2018,3153,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2020,2019,3198,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2020,2020,3104,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU27_2020,2021,3115,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU28,2010,4193,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU28,2011,3928,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU28,2012,3705,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU28,2013,3459,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU28,2014,3555,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU28,2015,3646,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU28,2016,3369,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU28,2017,3327,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,EU28,2018,3386,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FI,2010,34,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FI,2011,33,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FI,2012,32,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FI,2013,21,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FI,2014,31,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FI,2015,31,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FI,2016,33,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FI,2017,22,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FI,2018,25,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FI,2019,26,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FI,2020,20,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FI,2021,19,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FR,2010,488,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FR,2011,519,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FR,2012,536,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FR,2013,502,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FR,2014,530,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FR,2015,537,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FR,2016,529,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FR,2017,536,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FR,2018,567,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FR,2019,728,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FR,2020,469,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,FR,2021,598,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HR,2010,35,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HR,2011,35,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HR,2012,54,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HR,2013,27,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HR,2014,25,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HR,2015,29,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HR,2016,31,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HR,2017,37,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HR,2018,41,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HR,2019,40,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HR,2020,44,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HR,2021,34,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HU,2010,90,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HU,2011,77,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HU,2012,63,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HU,2013,54,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HU,2014,77,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HU,2015,78,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HU,2016,79,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HU,2017,77,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HU,2018,77,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HU,2019,81,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HU,2020,59,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,HU,2021,78,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IE,2010,42,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IE,2011,48,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IE,2012,43,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IE,2013,40,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IE,2014,45,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IE,2015,47,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IE,2016,44,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IE,2017,40,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IE,2018,33,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IE,2019,41,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IE,2020,41,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IE,2021,34,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IS,2011,0,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IS,2012,0,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IS,2013,0,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IS,2014,1,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IS,2015,2,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IS,2016,4,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IS,2017,2,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IS,2018,3,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IS,2019,2,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IS,2020,3,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IS,2021,2,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IT,2010,682,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IT,2011,585,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IT,2012,575,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IT,2013,481,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IT,2014,491,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IT,2015,514,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IT,2016,459,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IT,2017,453,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IT,2018,500,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IT,2019,464,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IT,2020,684,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,IT,2021,550,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LT,2010,47,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LT,2011,46,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LT,2012,56,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LT,2013,57,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LT,2014,52,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LT,2015,42,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LT,2016,42,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LT,2017,31,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LT,2018,37,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LT,2019,36,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LT,2020,35,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LT,2021,49,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LU,2010,15,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LU,2011,11,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LU,2012,14,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LU,2013,5,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LU,2014,9,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LU,2015,13,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LU,2016,22,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LU,2017,8,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LU,2018,16,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LU,2019,12,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LU,2020,7,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LU,2021,6,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LV,2010,23,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LV,2011,30,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LV,2012,32,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LV,2013,28,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LV,2014,38,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LV,2015,24,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LV,2016,35,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LV,2017,21,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LV,2018,29,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LV,2019,28,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LV,2020,22,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,LV,2021,35,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,MT,2010,3,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,MT,2011,1,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,MT,2012,7,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,MT,2013,4,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,MT,2014,4,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,MT,2015,5,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,MT,2016,7,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,MT,2017,1,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,MT,2018,4,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,MT,2019,3,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,MT,2020,7,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,MT,2021,9,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NL,2010,76,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NL,2011,47,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NL,2012,35,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NL,2013,42,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NL,2014,44,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NL,2015,35,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NL,2016,33,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NL,2017,40,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NL,2018,44,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NL,2019,34,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NL,2020,22,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NL,2021,24,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NO,2010,44,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NO,2011,42,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NO,2012,34,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NO,2013,44,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NO,2014,58,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NO,2015,38,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NO,2016,43,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NO,2017,35,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NO,2018,37,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NO,2019,33,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NO,2020,40,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,NO,2021,38,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PL,2010,421,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PL,2011,388,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PL,2012,328,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PL,2013,262,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PL,2014,250,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PL,2015,287,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PL,2016,229,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PL,2017,252,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PL,2018,197,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PL,2019,178,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PL,2020,183,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PL,2021,210,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PT,2010,197,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PT,2011,184,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PT,2012,164,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PT,2013,154,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PT,2014,153,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PT,2015,159,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PT,2016,134,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PT,2017,135,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PT,2018,101,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PT,2019,98,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PT,2020,127,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,PT,2021,89,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,RO,2010,351,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,RO,2011,271,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,RO,2012,261,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,RO,2013,254,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,RO,2014,262,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,RO,2015,269,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,RO,2016,224,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,RO,2017,230,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,RO,2018,221,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,RO,2019,220,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,RO,2020,168,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,RO,2021,168,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SE,2010,53,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SE,2011,51,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SE,2012,41,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SE,2013,34,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SE,2014,39,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SE,2015,32,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SE,2016,33,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SE,2017,41,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SE,2018,47,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SE,2019,31,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SE,2020,23,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SE,2021,36,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SI,2010,24,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SI,2011,18,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SI,2012,22,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SI,2013,19,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SI,2014,22,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SI,2015,21,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SI,2016,14,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SI,2017,15,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SI,2018,15,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SI,2019,15,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SI,2020,15,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SI,2021,14,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SK,2010,43,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SK,2011,36,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SK,2012,53,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SK,2013,54,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SK,2014,40,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,M,TOTAL,FAT,SK,2015,53,
