STRUCTURE,STRUCTURE_ID,freq,unit,age,nace_r1,diagnose,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,OTHER,SE,1999,764,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,OTHER,UK,1999,426,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,PULMONAR,DK,1999,263,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,PULMONAR,ES,1999,184,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,PULMONAR,EU_V,1999,231,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,PULMONAR,LU,1999,705,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,PULMONAR,UK,1999,318,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,STRESS,EU_V,1999,717,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,STRESS,FI,1999,4106,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,STRESS,HU,1999,563,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,STRESS,IT,1999,306,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,STRESS,PT,1999,911,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,STRESS,SE,1999,1320,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,STRESS,UK,1999,834,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,TOTAL,DK,1999,7396,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,TOTAL,ES,1999,1754,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,TOTAL,EU_V,1999,3689,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,TOTAL,HU,1999,1513,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,TOTAL,IE,1999,3474,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,TOTAL,IT,1999,2388,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,TOTAL,LU,1999,2557,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,TOTAL,PT,1999,2592,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,TOTAL,SE,1999,9434,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,H,TOTAL,UK,1999,2285,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,MUSC_SKE,DK,1999,6839,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,MUSC_SKE,ES,1999,912,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,MUSC_SKE,EU_V,1999,3160,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,MUSC_SKE,HU,1999,557,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,MUSC_SKE,IT,1999,2588,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,MUSC_SKE,LU,1999,5082,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,MUSC_SKE,PT,1999,551,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,MUSC_SKE,SE,1999,6779,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,MUSC_SKE,UK,1999,1557,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,OTHER,DK,1999,1626,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,OTHER,ES,1999,470,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,OTHER,EU_V,1999,983,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,OTHER,FI,1999,2487,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,OTHER,HU,1999,345,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,OTHER,IE,1999,220,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,OTHER,IT,1999,680,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,OTHER,LU,1999,2273,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,OTHER,PT,1999,475,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,OTHER,SE,1999,1037,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,OTHER,UK,1999,1025,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,PULMONAR,ES,1999,62,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,PULMONAR,EU_V,1999,189,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,PULMONAR,FI,1999,775,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,PULMONAR,HU,1999,150,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,PULMONAR,IT,1999,234,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,PULMONAR,LU,1999,1397,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,PULMONAR,PT,1999,106,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,PULMONAR,SE,1999,302,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,PULMONAR,UK,1999,133,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,STRESS,DK,1999,607,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,STRESS,ES,1999,380,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,STRESS,EU_V,1999,975,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,STRESS,FI,1999,2977,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,STRESS,IT,1999,728,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,STRESS,LU,1999,1044,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,STRESS,PT,1999,1163,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,STRESS,SE,1999,811,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,STRESS,UK,1999,1241,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,TOTAL,DK,1999,9072,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,TOTAL,ES,1999,1824,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,TOTAL,EU_V,1999,5521,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,TOTAL,FI,1999,22808,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,TOTAL,HU,1999,1195,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,TOTAL,IE,1999,5625,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,TOTAL,IT,1999,4462,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,TOTAL,LU,1999,9794,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,TOTAL,PT,1999,2296,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,TOTAL,SE,1999,9921,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,I,TOTAL,UK,1999,3956,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,MUSC_SKE,DK,1999,2444,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,MUSC_SKE,EU_V,1999,1519,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,MUSC_SKE,IT,1999,1664,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,MUSC_SKE,PT,1999,2115,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,MUSC_SKE,SE,1999,2567,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,MUSC_SKE,UK,1999,1157,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,OTHER,DK,1999,1721,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,OTHER,ES,1999,371,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,OTHER,EU_V,1999,945,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,OTHER,FI,1999,1761,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,OTHER,HU,1999,683,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,OTHER,IT,1999,1171,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,OTHER,LU,1999,3411,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,OTHER,SE,1999,601,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,OTHER,UK,1999,919,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,PULMONAR,EU_V,1999,112,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,PULMONAR,FI,1999,147,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,PULMONAR,IT,1999,226,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,PULMONAR,PT,1999,802,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,STRESS,DK,1999,869,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,STRESS,ES,1999,250,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,STRESS,EU_V,1999,1066,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,STRESS,FI,1999,3204,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,STRESS,IT,1999,730,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,STRESS,LU,1999,801,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,STRESS,PT,1999,253,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,STRESS,SE,1999,2299,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,STRESS,UK,1999,1279,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,TOTAL,DK,1999,5034,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,TOTAL,EU_V,1999,3775,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,TOTAL,FI,1999,19238,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,TOTAL,IE,1999,4279,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,TOTAL,IT,1999,4114,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,TOTAL,LU,1999,6047,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,TOTAL,PT,1999,3171,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,TOTAL,SE,1999,5468,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,J,TOTAL,UK,1999,3406,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,MUSC_SKE,DK,1999,3631,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,MUSC_SKE,ES,1999,1835,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,MUSC_SKE,EU_V,1999,2389,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,MUSC_SKE,FI,1999,12850,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,MUSC_SKE,IT,1999,2178,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,MUSC_SKE,LU,1999,2078,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,MUSC_SKE,SE,1999,5133,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,MUSC_SKE,UK,1999,1175,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,OTHER,DK,1999,3594,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,OTHER,ES,1999,363,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,OTHER,EU_V,1999,1095,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,OTHER,FI,1999,4822,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,OTHER,HU,1999,335,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,OTHER,IT,1999,794,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,OTHER,LU,1999,1974,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,OTHER,SE,1999,569,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,OTHER,UK,1999,877,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,PULMONAR,ES,1999,107,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,PULMONAR,EU_V,1999,207,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,PULMONAR,IT,1999,92,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,PULMONAR,SE,1999,317,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,PULMONAR,UK,1999,96,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,STRESS,DK,1999,1250,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,STRESS,EU_V,1999,1199,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,STRESS,FI,1999,2779,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,STRESS,IT,1999,337,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,STRESS,PT,1999,1086,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,STRESS,SE,1999,1815,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,STRESS,UK,1999,1402,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,TOTAL,DK,1999,8474,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,TOTAL,ES,1999,2362,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,TOTAL,EU_V,1999,5028,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,TOTAL,FI,1999,22286,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,TOTAL,IE,1999,3068,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,TOTAL,IT,1999,3793,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,TOTAL,LU,1999,6379,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,TOTAL,SE,1999,8324,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,K,TOTAL,UK,1999,3550,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,MUSC_SKE,DK,1999,2744,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,MUSC_SKE,ES,1999,758,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,MUSC_SKE,EU_V,1999,2202,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,MUSC_SKE,IT,1999,2037,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,MUSC_SKE,LU,1999,2068,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,MUSC_SKE,SE,1999,3252,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,MUSC_SKE,UK,1999,2003,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,OTHER,DK,1999,706,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,OTHER,ES,1999,347,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,OTHER,EU_V,1999,952,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,OTHER,FI,1999,4574,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,OTHER,HU,1999,216,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,OTHER,IT,1999,1106,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,OTHER,LU,1999,3064,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,OTHER,PT,1999,1234,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,OTHER,SE,1999,850,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,OTHER,UK,1999,793,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,PULMONAR,DK,1999,219,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,PULMONAR,EU_V,1999,290,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,PULMONAR,IT,1999,413,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,PULMONAR,LU,1999,1455,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,PULMONAR,PT,1999,502,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,PULMONAR,SE,1999,230,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,PULMONAR,UK,1999,116,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,STRESS,DK,1999,1608,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,STRESS,EU_V,1999,1323,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,STRESS,FI,1999,3222,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,STRESS,IT,1999,726,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,STRESS,LU,1999,1844,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,STRESS,PT,1999,946,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,STRESS,SE,1999,2469,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,STRESS,UK,1999,2224,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,TOTAL,DK,1999,5277,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,TOTAL,ES,1999,1388,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,TOTAL,EU_V,1999,5008,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,TOTAL,FI,1999,26335,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,TOTAL,IE,1999,4431,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,TOTAL,IT,1999,4687,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,TOTAL,LU,1999,8436,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,TOTAL,PT,1999,3123,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,TOTAL,SE,1999,7892,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,L,TOTAL,UK,1999,5137,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,MUSC_SKE,DK,1999,3345,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,MUSC_SKE,ES,1999,1065,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,MUSC_SKE,EU_V,1999,2162,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,MUSC_SKE,FI,1999,12431,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,MUSC_SKE,IT,1999,1592,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,MUSC_SKE,SE,1999,4355,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,MUSC_SKE,UK,1999,1724,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,OTHER,DK,1999,2065,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,OTHER,ES,1999,1813,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,OTHER,EU_V,1999,1727,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,OTHER,HU,1999,1308,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,OTHER,IT,1999,1701,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,OTHER,LU,1999,4380,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,OTHER,PT,1999,1534,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,OTHER,SE,1999,1796,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,OTHER,UK,1999,1385,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,PULMONAR,DK,1999,804,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,PULMONAR,ES,1999,263,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,PULMONAR,EU_V,1999,513,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,PULMONAR,HU,1999,121,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,PULMONAR,IT,1999,1047,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,PULMONAR,LU,1999,1224,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,PULMONAR,PT,1999,70,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,PULMONAR,SE,1999,388,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,PULMONAR,UK,1999,140,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,STRESS,DK,1999,1935,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,STRESS,ES,1999,799,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,STRESS,EU_V,1999,2306,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,STRESS,IT,1999,1579,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,STRESS,LU,1999,2498,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,STRESS,PT,1999,1614,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,STRESS,SE,1999,5325,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,STRESS,UK,1999,2594,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,TOTAL,DK,1999,8151,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,TOTAL,ES,1999,3940,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,TOTAL,EU_V,1999,6908,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,TOTAL,HU,1999,1638,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,TOTAL,IE,1999,5938,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,TOTAL,IT,1999,6160,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,TOTAL,LU,1999,8089,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,TOTAL,PT,1999,3553,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,TOTAL,SE,1999,12576,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,M,TOTAL,UK,1999,5844,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,N,MUSC_SKE,DK,1999,5972,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,N,MUSC_SKE,ES,1999,1113,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,N,MUSC_SKE,EU_V,1999,4283,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,N,MUSC_SKE,HU,1999,707,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,N,MUSC_SKE,IT,1999,2180,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,N,MUSC_SKE,LU,1999,7114,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,N,MUSC_SKE,PT,1999,671,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,N,MUSC_SKE,SE,1999,8187,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,N,MUSC_SKE,UK,1999,2411,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,N,OTHER,DK,1999,3217,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,N,OTHER,ES,1999,565,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,N,OTHER,EU_V,1999,1548,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,N,OTHER,FI,1999,4377,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,TOTAL,N,OTHER,HU,1999,1331,
