STRUCTURE,STRUCTURE_ID,freq,bmi,sex,age,quantile,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU2,CY,2008,42.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU2,CZ,2008,43.3,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU2,DE,2008,33,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU2,EE,2008,35.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU2,EL,2008,56.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU2,ES,2008,37.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU2,HU,2008,38.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU2,LV,2008,38.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU2,MT,2008,31.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU2,PL,2008,37.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU2,RO,2008,47.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU2,SI,2008,50.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU2,SK,2008,39.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU2,TR,2008,46.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU3,AT,2008,42.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU3,BE,2008,38.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU3,BG,2008,43.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU3,CY,2008,44.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU3,CZ,2008,37.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU3,DE,2008,33.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU3,EE,2008,29.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU3,EL,2008,52.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU3,ES,2008,41.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU3,HU,2008,45.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU3,LV,2008,46.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU3,MT,2008,51.4,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU3,PL,2008,40.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU3,RO,2008,39.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU3,SK,2008,35.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU3,TR,2008,41.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU4,AT,2008,39.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU4,BE,2008,34.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU4,BG,2008,36.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU4,CY,2008,44.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU4,CZ,2008,35.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU4,DE,2008,33.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU4,EE,2008,37.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU4,EL,2008,34.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU4,ES,2008,38.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU4,HU,2008,49.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU4,LV,2008,36.1,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU4,MT,2008,19.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU4,PL,2008,41.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU4,SK,2008,54.4,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU4,TR,2008,23.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU5,AT,2008,34.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU5,BE,2008,36.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU5,BG,2008,52.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU5,CY,2008,29.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU5,CZ,2008,42.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU5,DE,2008,32.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU5,EE,2008,35.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU5,EL,2008,26.4,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU5,ES,2008,41.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU5,HU,2008,55.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU5,MT,2008,45.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU5,PL,2008,39.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU5,SK,2008,29.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,QU5,TR,2008,45.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,TOTAL,AT,2008,39.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,TOTAL,BE,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,TOTAL,BG,2008,46.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,TOTAL,CY,2008,40.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,TOTAL,CZ,2008,42.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,TOTAL,DE,2008,34.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,TOTAL,EE,2008,34.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,TOTAL,EL,2008,43.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,TOTAL,ES,2008,39.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,TOTAL,FR,2008,32.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,TOTAL,HU,2008,43.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,TOTAL,LV,2008,41.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,TOTAL,MT,2008,32.8,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,TOTAL,PL,2008,39.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,TOTAL,RO,2008,48.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,TOTAL,SI,2008,40.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,TOTAL,SK,2008,38.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,TOTAL,TR,2008,39.1,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,UNK,BE,2008,34.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,UNK,CZ,2008,44.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,UNK,DE,2008,35.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,UNK,EE,2008,39.8,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,UNK,EL,2008,43.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,UNK,ES,2008,39.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,UNK,FR,2008,32.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,UNK,HU,2008,38.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,UNK,MT,2008,30.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,UNK,PL,2008,39.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,UNK,RO,2008,44.1,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,UNK,SI,2008,31.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y55-64,UNK,SK,2008,50.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU1,AT,2008,49.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU1,BE,2008,45.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU1,BG,2008,47.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU1,CY,2008,45.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU1,CZ,2008,34.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU1,DE,2008,37.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU1,EE,2008,40.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU1,EL,2008,38.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU1,ES,2008,43.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU1,HU,2008,44.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU1,MT,2008,32.4,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU1,PL,2008,44.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU1,RO,2008,47.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU1,SI,2008,51.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU1,SK,2008,34.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU1,TR,2008,36.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU2,AT,2008,38.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU2,BE,2008,30.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU2,BG,2008,47.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU2,CY,2008,43.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU2,CZ,2008,41.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU2,DE,2008,37.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU2,EE,2008,46.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU2,EL,2008,46.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU2,ES,2008,47.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU2,HU,2008,54.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU2,LV,2008,40.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU2,MT,2008,51.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU2,PL,2008,39.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU2,RO,2008,43.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU2,SI,2008,42.3,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU2,SK,2008,50.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU2,TR,2008,47.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU3,AT,2008,43.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU3,BE,2008,35.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU3,BG,2008,55.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU3,CY,2008,45.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU3,CZ,2008,44.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU3,DE,2008,44.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU3,EE,2008,37.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU3,EL,2008,38.3,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU3,ES,2008,43.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU3,HU,2008,51.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU3,LV,2008,43.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU3,PL,2008,44.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU3,SK,2008,37.4,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU3,TR,2008,39.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU4,AT,2008,38.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU4,BE,2008,51.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU4,BG,2008,52.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU4,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU4,EE,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU4,EL,2008,40.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU4,ES,2008,35.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU4,HU,2008,27.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU4,LV,2008,67.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU4,PL,2008,41.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU4,TR,2008,43.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU5,AT,2008,55.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU5,BE,2008,27.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU5,BG,2008,55.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU5,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU5,EE,2008,24.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU5,ES,2008,45.8,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU5,HU,2008,37.1,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU5,PL,2008,41.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,QU5,TR,2008,26.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,TOTAL,AT,2008,44.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,TOTAL,BE,2008,37.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,TOTAL,BG,2008,49.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,TOTAL,CY,2008,44.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,TOTAL,CZ,2008,38.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,TOTAL,DE,2008,39.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,TOTAL,EE,2008,37.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,TOTAL,EL,2008,43.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,TOTAL,ES,2008,42.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,TOTAL,FR,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,TOTAL,HU,2008,46.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,TOTAL,LV,2008,42.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,TOTAL,MT,2008,35.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,TOTAL,PL,2008,42.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,TOTAL,RO,2008,47.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,TOTAL,SI,2008,46.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,TOTAL,SK,2008,42.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,TOTAL,TR,2008,39.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,UNK,BE,2008,30.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,UNK,DE,2008,40.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,UNK,EE,2008,34.1,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,UNK,EL,2008,45.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,UNK,ES,2008,37.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,UNK,FR,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,UNK,MT,2008,33.3,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,UNK,PL,2008,45.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,UNK,RO,2008,49.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,UNK,SI,2008,47.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y65-74,UNK,SK,2008,58.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU1,AT,2008,40.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU1,BE,2008,28.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU1,BG,2008,37.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU1,CY,2008,35.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU1,CZ,2008,44.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU1,DE,2008,43.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU1,EE,2008,41.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU1,EL,2008,46.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU1,ES,2008,41.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU1,HU,2008,40.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU1,PL,2008,41.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU1,RO,2008,32.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU1,SI,2008,33.1,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU1,SK,2008,50.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU1,TR,2008,30.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU2,AT,2008,43.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU2,BE,2008,34.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU2,BG,2008,45.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU2,CY,2008,31.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU2,CZ,2008,60.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU2,EE,2008,34.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU2,EL,2008,54.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU2,ES,2008,38.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU2,HU,2008,40.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU2,LV,2008,36.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU2,MT,2008,31.8,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU2,PL,2008,43.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU2,RO,2008,26.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU2,SK,2008,44.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU2,TR,2008,31.8,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU3,AT,2008,35.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU3,BE,2008,34.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU3,BG,2008,50.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU3,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU3,EE,2008,37.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU3,EL,2008,52.4,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU3,ES,2008,40.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU3,HU,2008,43.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU3,LV,2008,50.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU3,PL,2008,44.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU3,TR,2008,25.1,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU4,AT,2008,37.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU4,BE,2008,38.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU4,BG,2008,26.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU4,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU4,EE,2008,33.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU4,ES,2008,38.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU4,HU,2008,30.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,25-30,F,Y_GE75,QU4,PL,2008,41.2,
