STRUCTURE,STRUCTURE_ID,freq,unit,reason,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,F,TR,2011,32.219,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,F,UK,2011,266.786,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,AT,2011,30.729,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,BE,2011,19.204,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,CH,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,CY,2011,2.725,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,CZ,2011,9.771,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,DE,2011,80.047,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,DK,2011,5.478,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,EL,2011,10.692,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,ES,2011,22.251,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,EU28,2011,813.975,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,FI,2011,19.376,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,HR,2011,6.04,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,HU,2011,20.012,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,IE,2011,2.982,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,IT,2011,92.009,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,LT,2011,4.858,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,NL,2011,23.917,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,PL,2011,60.583,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,RO,2011,60.753,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,SE,2011,7.188,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,SI,2011,7.951,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,SK,2011,6.424,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,TR,2011,26.609,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,M,UK,2011,288.685,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,AT,2011,58.74,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,BE,2011,35.482,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,CH,2011,2.818,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,CY,2011,6.335,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,CZ,2011,18.173,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,DE,2011,196.75,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,DK,2011,13.091,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,EE,2011,2.821,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,EL,2011,20.04,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,ES,2011,44.353,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,EU28,2011,1689.339,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,FI,2011,40.344,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,FR,2011,67.745,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,HR,2011,10.251,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,HU,2011,81.63,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,IE,2011,6.249,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,IS,2011,1.469,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,IT,2011,183.119,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,LT,2011,6.834,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,NL,2011,53.312,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,PL,2011,119.106,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,PT,2011,12.595,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,RO,2011,110.388,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,SE,2011,12.741,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,SI,2011,14.837,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,SK,2011,12.515,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,TR,2011,58.828,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y25-34,T,UK,2011,555.472,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,AT,2011,33.744,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,BE,2011,26.487,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,CH,2011,4.809,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,CY,2011,4.167,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,CZ,2011,7.265,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,DE,2011,103.692,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,DK,2011,5.405,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,EE,2011,2.956,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,EL,2011,15.359,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,ES,2011,31.508,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,EU28,2011,1106.229,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,FI,2011,16.911,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,FR,2011,57.621,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,HU,2011,52.486,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,IE,2011,3.195,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,IT,2011,174.79,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,LT,2011,4.952,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,NL,2011,40.061,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,PL,2011,76.79,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,PT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,RO,2011,71.356,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,SE,2011,9.861,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,SI,2011,7.242,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,SK,2011,8.15,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,TR,2011,32.986,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,F,UK,2011,340.892,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,AT,2011,28.776,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,BE,2011,26.142,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,CH,2011,2.781,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,CY,2011,2.329,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,CZ,2011,9.253,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,DE,2011,86.201,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,DK,2011,4.365,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,EL,2011,9.062,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,ES,2011,29.138,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,EU28,2011,948.546,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,FI,2011,20.817,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,HR,2011,6.863,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,HU,2011,24.798,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,IE,2011,3.108,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,IT,2011,150.207,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,NL,2011,27.305,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,PL,2011,76.905,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,RO,2011,67.677,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,SE,2011,7.183,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,SI,2011,9.091,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,SK,2011,6.41,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,TR,2011,28.466,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,M,UK,2011,303.826,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,AT,2011,62.52,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,BE,2011,52.63,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,CH,2011,7.59,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,CY,2011,6.496,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,CZ,2011,16.518,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,DE,2011,189.893,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,DK,2011,9.771,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,EE,2011,4.627,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,EL,2011,24.42,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,ES,2011,60.646,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,EU28,2011,2054.775,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,FI,2011,37.728,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,FR,2011,96.216,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,HR,2011,9.703,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,HU,2011,77.284,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,IE,2011,6.303,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,IT,2011,324.997,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,LT,2011,7.965,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,NL,2011,67.366,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,PL,2011,153.695,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,PT,2011,8.844,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,RO,2011,139.033,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,SE,2011,17.044,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,SI,2011,16.333,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,SK,2011,14.56,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,TR,2011,61.452,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y35-44,T,UK,2011,644.719,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,AT,2011,45.976,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,BE,2011,44.049,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,CH,2011,4.452,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,CY,2011,4.28,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,CZ,2011,9.817,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,DE,2011,148.657,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,DK,2011,9.096,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,EE,2011,3.102,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,EL,2011,14.029,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,ES,2011,42.4,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,EU28,2011,1556.798,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,FI,2011,25.223,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,FR,2011,73.689,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,HR,2011,18.87,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,HU,2011,84.599,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,IE,2011,3.071,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,IT,2011,144.701,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,LT,2011,8.778,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,NL,2011,40.356,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,PL,2011,183.861,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,PT,2011,9.892,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,RO,2011,138.095,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,SE,2011,13.315,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,SI,2011,9.933,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,SK,2011,7.821,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,TR,2011,46.845,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,F,UK,2011,470.772,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,AT,2011,45.247,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,BE,2011,39.191,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,CH,2011,3.879,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,CY,2011,2.084,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,CZ,2011,9.76,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,DE,2011,121.035,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,DK,2011,5.884,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,EL,2011,11.683,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,ES,2011,37.305,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,EU28,2011,1241.528,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,FI,2011,21.85,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,HR,2011,9.013,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,HU,2011,65.544,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,IE,2011,3.793,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,IT,2011,128.78,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,LT,2011,6.871,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,NL,2011,31.279,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,PL,2011,180.745,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,PT,2011,14.144,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,RO,2011,91.037,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,SE,2011,6.342,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,SI,2011,8.899,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,SK,2011,9.887,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,TR,2011,26.841,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,M,UK,2011,343.044,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,AT,2011,91.223,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,BE,2011,83.239,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,CH,2011,8.33,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,CY,2011,6.364,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,CZ,2011,19.577,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,DE,2011,269.692,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,DK,2011,14.98,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,EE,2011,5.452,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,EL,2011,25.712,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,ES,2011,79.705,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,EU28,2011,2798.326,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,FI,2011,47.073,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,FR,2011,115.382,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,HR,2011,27.883,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,HU,2011,150.143,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,IE,2011,6.865,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,IS,2011,1.117,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,IT,2011,273.481,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,LT,2011,15.649,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,NL,2011,71.635,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,PL,2011,364.605,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,PT,2011,24.037,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,RO,2011,229.132,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,SE,2011,19.657,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,SI,2011,18.832,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,SK,2011,17.707,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,TR,2011,73.686,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y45-54,T,UK,2011,813.816,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y55-64,F,AT,2011,46.522,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y55-64,F,BE,2011,56.236,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y55-64,F,BG,2011,8.152,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y55-64,F,CH,2011,7.712,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y55-64,F,CY,2011,8.202,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y55-64,F,CZ,2011,18.549,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y55-64,F,DE,2011,164.128,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y55-64,F,DK,2011,8.38,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y55-64,F,EE,2011,3.589,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y55-64,F,EL,2011,15.745,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y55-64,F,ES,2011,64.404,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y55-64,F,EU28,2011,2469.012,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,OPER,Y55-64,F,FI,2011,41.262,
