STRUCTURE,STRUCTURE_ID,freq,sex,age,isced97,frequenc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,TOTAL,TOTAL,WEEK,PC,FR,2008,11.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,TOTAL,TOTAL,WEEK,PC,HU,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,TOTAL,TOTAL,WEEK,PC,LV,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,TOTAL,TOTAL,WEEK,PC,MT,2008,9.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,TOTAL,TOTAL,WEEK,PC,PL,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,TOTAL,TOTAL,WEEK,PC,RO,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,TOTAL,TOTAL,WEEK,PC,SI,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,TOTAL,TOTAL,WEEK,PC,SK,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,DAY,PC,BE,2008,2.7,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,DAY,PC,BG,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,DAY,PC,CZ,2008,1.7,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,DAY,PC,EL,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,DAY,PC,ES,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,DAY,PC,FR,2008,1.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,DAY,PC,HU,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,DAY,PC,LV,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,DAY,PC,MT,2008,2.9,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,DAY,PC,PL,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,DAY,PC,RO,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,DAY,PC,SK,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,MTH,PC,BE,2008,48.0,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,MTH,PC,BG,2008,41.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,MTH,PC,CY,2008,47.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,MTH,PC,CZ,2008,74.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,MTH,PC,EL,2008,45.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,MTH,PC,ES,2008,40.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,MTH,PC,FR,2008,52.6,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,MTH,PC,HU,2008,36.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,MTH,PC,LV,2008,77.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,MTH,PC,MT,2008,44.1,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,MTH,PC,PL,2008,58.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,MTH,PC,RO,2008,51.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,MTH,PC,SI,2008,61.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,MTH,PC,SK,2008,56.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,NVR,PC,BE,2008,40.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,NVR,PC,BG,2008,52.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,NVR,PC,CY,2008,49.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,NVR,PC,CZ,2008,21.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,NVR,PC,EL,2008,43.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,NVR,PC,ES,2008,49.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,NVR,PC,FR,2008,37.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,NVR,PC,HU,2008,61.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,NVR,PC,LV,2008,19.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,NVR,PC,MT,2008,44.1,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,NVR,PC,PL,2008,39.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,NVR,PC,RO,2008,45.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,NVR,PC,SI,2008,35.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,NVR,PC,SK,2008,37.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,WEEK,PC,BE,2008,9.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,WEEK,PC,BG,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,WEEK,PC,CY,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,WEEK,PC,CZ,2008,2.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,WEEK,PC,EL,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,WEEK,PC,ES,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,WEEK,PC,FR,2008,8.4,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,WEEK,PC,HU,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,WEEK,PC,LV,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,WEEK,PC,MT,2008,8.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,WEEK,PC,PL,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,WEEK,PC,RO,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,WEEK,PC,SI,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED0-2,WEEK,PC,SK,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,DAY,PC,BE,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,DAY,PC,BG,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,DAY,PC,CY,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,DAY,PC,CZ,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,DAY,PC,EL,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,DAY,PC,ES,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,DAY,PC,FR,2008,2.0,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,DAY,PC,HU,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,DAY,PC,MT,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,DAY,PC,PL,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,DAY,PC,RO,2008,0.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,DAY,PC,SI,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,DAY,PC,SK,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,MTH,PC,BE,2008,54.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,MTH,PC,BG,2008,55.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,MTH,PC,CY,2008,58.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,MTH,PC,CZ,2008,77.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,MTH,PC,EL,2008,53.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,MTH,PC,ES,2008,55.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,MTH,PC,FR,2008,56.9,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,MTH,PC,HU,2008,54.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,MTH,PC,LV,2008,84.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,MTH,PC,MT,2008,54.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,MTH,PC,PL,2008,74.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,MTH,PC,RO,2008,63.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,MTH,PC,SI,2008,70.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,MTH,PC,SK,2008,75.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,NVR,PC,BE,2008,25.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,NVR,PC,BG,2008,34.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,NVR,PC,CY,2008,37.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,NVR,PC,CZ,2008,13.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,NVR,PC,EL,2008,30.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,NVR,PC,ES,2008,34.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,NVR,PC,FR,2008,33.0,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,NVR,PC,HU,2008,40.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,NVR,PC,LV,2008,12.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,NVR,PC,MT,2008,33.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,NVR,PC,PL,2008,22.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,NVR,PC,RO,2008,34.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,NVR,PC,SI,2008,24.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,NVR,PC,SK,2008,20.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,WEEK,PC,BE,2008,18.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,WEEK,PC,BG,2008,8.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,WEEK,PC,CY,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,WEEK,PC,CZ,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,WEEK,PC,EL,2008,13.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,WEEK,PC,ES,2008,8.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,WEEK,PC,FR,2008,8.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,WEEK,PC,HU,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,WEEK,PC,LV,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,WEEK,PC,MT,2008,11.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,WEEK,PC,PL,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,WEEK,PC,RO,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,WEEK,PC,SI,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED3_4,WEEK,PC,SK,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,DAY,PC,BE,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,DAY,PC,BG,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,DAY,PC,CY,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,DAY,PC,CZ,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,DAY,PC,EL,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,DAY,PC,ES,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,DAY,PC,FR,2008,1.1,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,DAY,PC,LV,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,DAY,PC,MT,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,DAY,PC,PL,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,DAY,PC,SI,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,DAY,PC,SK,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,MTH,PC,BE,2008,57.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,MTH,PC,BG,2008,60.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,MTH,PC,CY,2008,67.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,MTH,PC,CZ,2008,56.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,MTH,PC,EL,2008,56.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,MTH,PC,ES,2008,56.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,MTH,PC,FR,2008,63.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,MTH,PC,HU,2008,61.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,MTH,PC,LV,2008,85.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,MTH,PC,MT,2008,60.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,MTH,PC,PL,2008,79.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,MTH,PC,RO,2008,70.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,MTH,PC,SI,2008,73.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,MTH,PC,SK,2008,78.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,NVR,PC,BE,2008,14.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,NVR,PC,BG,2008,26.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,NVR,PC,CY,2008,25.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,NVR,PC,CZ,2008,12.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,NVR,PC,EL,2008,25.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,NVR,PC,ES,2008,27.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,NVR,PC,FR,2008,22.6,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,NVR,PC,HU,2008,31.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,NVR,PC,LV,2008,9.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,NVR,PC,MT,2008,23.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,NVR,PC,PL,2008,13.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,NVR,PC,RO,2008,28.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,NVR,PC,SI,2008,11.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,NVR,PC,SK,2008,14.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,WEEK,PC,BE,2008,25.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,WEEK,PC,BG,2008,11.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,WEEK,PC,CY,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,WEEK,PC,CZ,2008,29.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,WEEK,PC,EL,2008,16.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,WEEK,PC,ES,2008,13.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,WEEK,PC,FR,2008,12.5,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,WEEK,PC,HU,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,WEEK,PC,LV,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,WEEK,PC,MT,2008,13.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,WEEK,PC,PL,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,WEEK,PC,RO,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,WEEK,PC,SI,2008,13.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,ED5_6,WEEK,PC,SK,2008,6.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,DAY,PC,BE,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,DAY,PC,BG,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,DAY,PC,CY,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,DAY,PC,CZ,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,DAY,PC,EL,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,DAY,PC,ES,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,DAY,PC,FR,2008,1.6,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,DAY,PC,HU,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,DAY,PC,LV,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,DAY,PC,MT,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,DAY,PC,PL,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,DAY,PC,RO,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,DAY,PC,SI,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,DAY,PC,SK,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,MTH,PC,BE,2008,54.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,MTH,PC,BG,2008,53.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,MTH,PC,CY,2008,60.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,MTH,PC,CZ,2008,73.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,MTH,PC,EL,2008,53.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,MTH,PC,ES,2008,50.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,MTH,PC,FR,2008,59.0,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,MTH,PC,HU,2008,53.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,MTH,PC,LV,2008,83.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,MTH,PC,MT,2008,55.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,MTH,PC,PL,2008,74.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,MTH,PC,RO,2008,61.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,MTH,PC,SI,2008,70.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,MTH,PC,SK,2008,75.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,NVR,PC,BE,2008,22.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,NVR,PC,BG,2008,36.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,NVR,PC,CY,2008,35.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,NVR,PC,CZ,2008,14.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,NVR,PC,EL,2008,31.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,NVR,PC,ES,2008,37.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,NVR,PC,FR,2008,29.5,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,NVR,PC,HU,2008,40.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,NVR,PC,LV,2008,12.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,NVR,PC,MT,2008,32.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,NVR,PC,PL,2008,21.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,NVR,PC,RO,2008,36.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,NVR,PC,SI,2008,21.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,NVR,PC,SK,2008,20.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,WEEK,PC,BE,2008,20.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,WEEK,PC,BG,2008,8.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,WEEK,PC,CY,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,WEEK,PC,CZ,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,WEEK,PC,EL,2008,13.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y18-44,TOTAL,WEEK,PC,ES,2008,9.5,
