STRUCTURE,STRUCTURE_ID,freq,isced97,bmi,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,M,Y_GE85,BG,2008,34.3,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,M,Y_GE85,CY,2008,29.3,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,M,Y_GE85,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,M,Y_GE85,EL,2008,49.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,M,Y_GE85,ES,2008,43.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,M,Y_GE85,FR,2008,36.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,M,Y_GE85,HU,2008,33.7,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,M,Y_GE85,PL,2008,44.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,M,Y_GE85,RO,2008,37.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,M,Y_GE85,TR,2008,42.2,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,TOTAL,AT,2008,36.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,TOTAL,BE,2008,33.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,TOTAL,BG,2008,39.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,TOTAL,CY,2008,35.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,TOTAL,CZ,2008,38.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,TOTAL,DE,2008,36.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,TOTAL,EE,2008,32.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,TOTAL,EL,2008,38.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,TOTAL,ES,2008,37.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,TOTAL,FR,2008,31.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,TOTAL,HU,2008,34.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,TOTAL,LV,2008,38,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,TOTAL,MT,2008,36.8,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,TOTAL,PL,2008,37.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,TOTAL,RO,2008,42.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,TOTAL,SI,2008,39.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,TOTAL,SK,2008,35.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,TOTAL,TR,2008,34.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y18-24,AT,2008,15.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y18-24,BE,2008,13.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y18-24,BG,2008,15.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y18-24,CY,2008,17.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y18-24,CZ,2008,20.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y18-24,DE,2008,16.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y18-24,EE,2008,16,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y18-24,EL,2008,17.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y18-24,ES,2008,17.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y18-24,FR,2008,14.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y18-24,HU,2008,15.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y18-24,LV,2008,15.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y18-24,MT,2008,25.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y18-24,PL,2008,18.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y18-24,RO,2008,17.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y18-24,SI,2008,23.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y18-24,SK,2008,16.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y18-24,TR,2008,14.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y25-34,AT,2008,26.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y25-34,BE,2008,28.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y25-34,BG,2008,30,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y25-34,CY,2008,27.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y25-34,CZ,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y25-34,DE,2008,28.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y25-34,EE,2008,25.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y25-34,EL,2008,29.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y25-34,ES,2008,30.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y25-34,FR,2008,24.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y25-34,HU,2008,26.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y25-34,LV,2008,33.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y25-34,MT,2008,29.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y25-34,PL,2008,31.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y25-34,RO,2008,34.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y25-34,SI,2008,31.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y25-34,SK,2008,27.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y25-34,TR,2008,30.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y35-44,AT,2008,35.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y35-44,BE,2008,30.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y35-44,BG,2008,37.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y35-44,CY,2008,35.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y35-44,CZ,2008,32.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y35-44,DE,2008,36.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y35-44,EE,2008,34.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y35-44,EL,2008,36.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y35-44,ES,2008,36.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y35-44,FR,2008,29.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y35-44,HU,2008,36.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y35-44,LV,2008,42.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y35-44,MT,2008,37.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y35-44,PL,2008,39.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y35-44,RO,2008,44.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y35-44,SI,2008,41.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y35-44,SK,2008,35.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y35-44,TR,2008,42.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y45-54,AT,2008,42,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y45-54,BE,2008,35.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y45-54,BG,2008,47.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y45-54,CY,2008,40.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y45-54,CZ,2008,46.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y45-54,DE,2008,38,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y45-54,EE,2008,37,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y45-54,EL,2008,43.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y45-54,ES,2008,41.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y45-54,FR,2008,35.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y45-54,HU,2008,37.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y45-54,LV,2008,42.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y45-54,MT,2008,43.4,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y45-54,PL,2008,42.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y45-54,RO,2008,52.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y45-54,SI,2008,45.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y45-54,SK,2008,43.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y45-54,TR,2008,43.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y55-64,AT,2008,44.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y55-64,BE,2008,40.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y55-64,BG,2008,49.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y55-64,CY,2008,46.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y55-64,CZ,2008,47.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y55-64,DE,2008,42.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y55-64,EE,2008,37.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y55-64,EL,2008,47.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y55-64,ES,2008,45.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y55-64,FR,2008,40.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y55-64,HU,2008,43.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y55-64,LV,2008,44.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y55-64,MT,2008,40.9,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y55-64,PL,2008,43.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y55-64,RO,2008,52.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y55-64,SI,2008,43.0,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y55-64,SK,2008,45.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y55-64,TR,2008,42.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y65-74,AT,2008,48.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y65-74,BE,2008,43.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y65-74,BG,2008,49.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y65-74,CY,2008,46.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y65-74,CZ,2008,44.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y65-74,DE,2008,45,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y65-74,EE,2008,39.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y65-74,EL,2008,48,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y65-74,ES,2008,47.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y65-74,FR,2008,39.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y65-74,HU,2008,43.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y65-74,LV,2008,45.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y65-74,MT,2008,41,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y65-74,PL,2008,46.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y65-74,RO,2008,50.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y65-74,SI,2008,49.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y65-74,SK,2008,44,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y65-74,TR,2008,42.7,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y75-84,AT,2008,47,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y75-84,BE,2008,40.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y75-84,BG,2008,44.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y75-84,CY,2008,37,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y75-84,CZ,2008,52.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y75-84,DE,2008,44.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y75-84,EE,2008,40.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y75-84,EL,2008,47.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y75-84,ES,2008,46.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y75-84,FR,2008,37.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y75-84,HU,2008,40.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y75-84,LV,2008,44.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y75-84,MT,2008,36.8,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y75-84,PL,2008,45.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y75-84,RO,2008,38.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y75-84,SI,2008,49.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y75-84,SK,2008,48.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y75-84,TR,2008,35.6,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y_GE85,AT,2008,32.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y_GE85,BE,2008,32,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y_GE85,BG,2008,26.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y_GE85,CY,2008,29.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y_GE85,CZ,2008,46.2,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y_GE85,DE,2008,31.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y_GE85,EE,2008,23.5,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y_GE85,EL,2008,45.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y_GE85,ES,2008,38.5,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y_GE85,FR,2008,29,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y_GE85,HU,2008,30.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y_GE85,LV,2008,38.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y_GE85,PL,2008,38.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y_GE85,RO,2008,32,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y_GE85,SK,2008,45.6,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,25-30,T,Y_GE85,TR,2008,41.6,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,TOTAL,AT,2008,13.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,TOTAL,BE,2008,14.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,TOTAL,BG,2008,11.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,TOTAL,CY,2008,14.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,TOTAL,CZ,2008,18.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,TOTAL,DE,2008,15.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,TOTAL,EE,2008,20.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,TOTAL,EL,2008,17.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,TOTAL,ES,2008,14.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,TOTAL,FR,2008,12.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,TOTAL,HU,2008,18.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,TOTAL,LV,2008,20.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,TOTAL,MT,2008,21.1,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,TOTAL,PL,2008,15.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,TOTAL,RO,2008,8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,TOTAL,SI,2008,16.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,TOTAL,SK,2008,15.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,TOTAL,TR,2008,19.8,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y18-24,AT,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y18-24,BE,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y18-24,BG,2008,1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y18-24,CY,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y18-24,CZ,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y18-24,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y18-24,EE,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y18-24,EL,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y18-24,ES,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y18-24,FR,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y18-24,HU,2008,3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y18-24,LV,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y18-24,MT,2008,10.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y18-24,PL,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y18-24,RO,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y18-24,SI,2008,4.0,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y18-24,SK,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y18-24,TR,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y25-34,AT,2008,7.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y25-34,BE,2008,9.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y25-34,BG,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y25-34,CY,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y25-34,CZ,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y25-34,DE,2008,12.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y25-34,EE,2008,8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y25-34,EL,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y25-34,ES,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y25-34,FR,2008,9.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y25-34,HU,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y25-34,LV,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y25-34,MT,2008,15.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y25-34,PL,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y25-34,RO,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y25-34,SI,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y25-34,SK,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y25-34,TR,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y35-44,AT,2008,9.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y35-44,BE,2008,13.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y35-44,BG,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y35-44,CY,2008,11.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y35-44,CZ,2008,15.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y35-44,DE,2008,11.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,TOTAL,GE30,F,Y35-44,EE,2008,12.2,
