STRUCTURE,STRUCTURE_ID,freq,unit,age,agechild,resid,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,RO,2018,147,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,RO,2019,116,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,RO,2020,143,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,RS,2011,84,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,RS,2012,87,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,RS,2013,75,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,RS,2014,84,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,RS,2015,82,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,RS,2016,77,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,RS,2017,68,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,RS,2018,68,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,RS,2019,72,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,RS,2020,64,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,RS,2021,83,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SE,2018,96,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SE,2019,77,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SE,2020,75,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SI,2011,15,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SI,2012,21,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SI,2013,24,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SI,2014,18,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SI,2015,25,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SI,2016,22,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SI,2017,21,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SI,2018,14,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SI,2019,10,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SI,2020,21,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SK,2011,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SK,2012,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SK,2013,42,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SK,2014,40,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SK,2015,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SK,2016,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SK,2017,41,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SK,2018,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SK,2019,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SK,2020,43,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,SK,2021,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,TR,2011,1337,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,TR,2012,1318,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,TR,2013,1551,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,TR,2014,1767,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,TR,2015,1701,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,TR,2016,1796,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,TR,2017,1612,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,TR,2018,1827,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,TR,2019,1608,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,UK,2011,779,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,UK,2012,722,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,UK,2013,678,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,UK,2014,619,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,UK,2015,605,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,UK,2016,595,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,UK,2017,544,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_IN,UK,2018,482,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,AT,2011,55,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,AT,2012,35,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,AT,2013,68,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,AT,2014,42,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,AT,2015,53,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,AT,2016,53,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,AT,2017,51,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,AT,2018,53,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,AT,2019,38,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,AT,2020,61,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BE,2011,132,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BE,2012,115,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BE,2013,109,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BE,2014,121,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BE,2015,100,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BE,2016,96,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BE,2017,122,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BE,2018,105,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BE,2019,110,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BE,2020,82,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BG,2011,118,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BG,2012,126,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BG,2013,101,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BG,2014,89,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BG,2015,103,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BG,2016,110,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BG,2017,81,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BG,2018,96,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BG,2019,63,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,BG,2020,66,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CH,2011,46,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CH,2012,34,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CH,2013,45,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CH,2014,36,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CH,2015,48,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CH,2016,42,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CH,2017,44,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CH,2018,42,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CH,2019,58,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CH,2020,35,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CY,2011,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CY,2012,5,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CY,2013,7,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CY,2014,9,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CY,2015,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CY,2016,11,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CY,2017,5,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CY,2018,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CY,2019,7,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CY,2020,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CZ,2011,68,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CZ,2012,101,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CZ,2013,85,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CZ,2014,81,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CZ,2015,71,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CZ,2016,90,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CZ,2017,86,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CZ,2018,76,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CZ,2019,91,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,CZ,2020,99,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,DE,2011,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,DE,2012,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,DE,2013,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,DE,2015,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,DE,2016,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,DE,2018,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,DE,2019,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,DK,2011,47,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,DK,2012,38,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,DK,2013,30,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,DK,2014,44,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,DK,2015,33,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,DK,2016,35,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,DK,2017,37,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,DK,2018,37,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,DK,2019,33,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,DK,2020,40,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EE,2011,10,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EE,2012,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EE,2013,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EE,2014,11,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EE,2015,12,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EE,2016,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EE,2017,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EE,2018,6,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EE,2019,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EE,2020,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EL,2011,71,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EL,2012,62,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EL,2013,54,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EL,2014,61,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EL,2015,60,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EL,2016,64,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EL,2017,52,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EL,2018,48,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EL,2019,56,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,EL,2020,54,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,ES,2011,212,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,ES,2012,191,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,ES,2013,208,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,ES,2014,183,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,ES,2015,153,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,ES,2016,175,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,ES,2017,155,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,ES,2018,139,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,ES,2019,146,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,ES,2020,124,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,FI,2011,38,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,FI,2012,28,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,FI,2013,34,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,FI,2014,35,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,FI,2015,23,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,FI,2016,24,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,FI,2017,21,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,FI,2018,21,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,FI,2019,21,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,FI,2020,21,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,FR,2013,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,FR,2014,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,FR,2015,983,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,FR,2016,940,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,FR,2017,905,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,FR,2018,879,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,FR,2019,881,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,FR,2020,846,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HR,2011,29,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HR,2012,37,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HR,2013,28,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HR,2014,35,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HR,2015,29,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HR,2016,36,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HR,2017,25,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HR,2018,29,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HR,2019,28,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HR,2020,27,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HU,2011,55,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HU,2012,63,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HU,2013,66,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HU,2014,70,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HU,2015,76,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HU,2016,75,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HU,2017,85,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HU,2018,85,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HU,2019,74,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,HU,2020,81,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IE,2011,25,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IE,2012,19,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IE,2013,31,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IE,2014,21,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IE,2015,23,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IE,2016,14,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IE,2017,12,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IE,2018,13,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IE,2019,10,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IE,2020,11,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IS,2011,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IS,2012,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IS,2013,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IS,2014,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IS,2015,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IS,2016,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IS,2017,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IS,2018,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IS,2019,4,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IS,2020,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IT,2011,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IT,2012,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IT,2014,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IT,2015,5,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IT,2016,223,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IT,2017,210,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IT,2018,180,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IT,2019,158,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y25-29,LFD2,TOT_RESID,IT,2020,168,
