STRUCTURE,STRUCTURE_ID,freq,hlthcare,indic_he,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,NO,2004,4128353.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,NO,2005,4139064.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,NO,2006,4145506.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,NO,2007,4024321.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,NO,2008,3904977.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,NO,2009,3882900.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,NO,2010,3829256.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,NO,2011,3785123.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,NO,2012,3652125.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,NO,2013,3588088.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,NO,2014,3561803.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,NO,2015,3319820,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,NO,2016,3278723.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,NO,2017,3215878.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,NO,2018,3166541.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,NO,2019,3142047.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,NO,2020,2803453.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,NO,2021,2916199.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PL,2005,34890294.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PL,2006,35261221.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PL,2007,33416854.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PL,2008,32575713.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PL,2009,35084079.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PL,2010,34169416.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PL,2011,33934344.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PL,2012,33720663.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PL,2013,33902580.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PL,2014,34475127.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PL,2015,33659900.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PL,2016,34872129.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PL,2017,35266897.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PL,2018,33536697.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PL,2019,32328269.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PL,2020,25224472.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PL,2021,29204729.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2000,7984402.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2001,7710652.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2002,7763480.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2003,7730713.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2004,7674195.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2005,7811748.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2006,7691716.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2007,7673925.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2008,7660665.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2009,7730559.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2010,7741250.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2011,7670165.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2012,7859275.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2013,7703412.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2014,7601170.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2015,7647977.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2016,7753077.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2017,7813530.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2018,7855614.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2019,7998304.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2020,7230015.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,PT,2021,7616729,p
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,RO,2019,19476101.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,RO,2020,12937391.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,RO,2021,13131872.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,RS,2014,7423315,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,RS,2015,7451410,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,RS,2016,7746080,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,RS,2017,7513262,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,RS,2018,7449169,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,RS,2019,7323928,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,RS,2020,4993172,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,RS,2021,7220186,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2000,7447184.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2001,7296474.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2002,7214894.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2003,7159644.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2004,7014608.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2005,6937056.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2006,7044436.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2007,7134531.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2008,7113897.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2009,7083639.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2010,7028200.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2011,6969389.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2012,6900298.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2013,6737632.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2014,6688951.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2015,6514101.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2016,6296679.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2017,6038850.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2018,5904769.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2019,5821629.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2020,5311476.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SE,2021,5503464.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SI,2011,2031703.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SI,2012,2032787.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SI,2013,1953361.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SI,2014,1974370.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SI,2015,1967224.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SI,2016,1945092.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SI,2017,1925979.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SI,2018,1920682.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SI,2019,1885988.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SI,2020,1596650.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SI,2021,1620775.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SK,2018,5085422.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SK,2019,5032486.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SK,2020,4271385.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,SK,2021,4278548.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2002,30511531.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2003,31356121.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2004,34717553.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2005,35287211.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2006,37349578.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2007,36847231.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2008,38547160.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2009,39393807.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2010,41076658.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2011,42671598,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2012,45286708.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2013,46258977.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2014,49500398.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2015,50882602.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2016,51487799.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2017,53743942.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2018,54051708.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2019,54953444.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2020,46453097.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DAY_HOSP,NR,TR,2021,50019751.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,1990,1591093.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,1991,1617232.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,1992,1627952.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,1993,1647738.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,1994,1704580.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,1995,1720436.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,1996,1744319.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,1997,1815154.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,1998,1871017.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,1999,1902206.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2000,1916290.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2001,1941501.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2002,1973761.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2003,1996487.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2004,2051896.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2005,2060077.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2006,2091105.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2007,2113436.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2008,2123912.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2009,2109245.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2010,2101423.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2011,2090570.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2012,2054821.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2013,2024595.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2014,2008917.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2015,1972414.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2016,1970486.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2017,1947063.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2018,1939301.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2019,1921766.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2020,1612532.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,AT,2021,1662686.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,BE,2016,1829974.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,BE,2017,1830020.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,BE,2018,1842148.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,BE,2019,1848515.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,BE,2020,1537810.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,BE,2021,1683202.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,BG,2018,2076313.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,BG,2019,2087951.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,BG,2020,1728867.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,BG,2021,1759924.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CH,2010,1167896.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CH,2011,1179519.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CH,2012,1169555.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CH,2013,1183668.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CH,2014,1205387.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CH,2015,1228168.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CH,2016,1255985.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CH,2017,1253662.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CH,2018,1255187,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CH,2019,1255956.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CH,2020,1186858.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CH,2021,1246352.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CY,2019,129110,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CY,2020,109417,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CY,2021,171910,bd
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CZ,2007,2033548.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CZ,2008,2006223.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CZ,2009,1990113.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CZ,2010,1908341,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CZ,2011,1885537.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CZ,2012,1925662.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CZ,2013,1899873.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CZ,2014,1924370.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CZ,2015,1892172.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CZ,2016,1877209.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CZ,2017,1857244.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CZ,2018,1834903.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CZ,2019,1820816.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CZ,2020,1555771.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,CZ,2021,1559310.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2000,15530969.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2001,15587784.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2002,15727204.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2003,15680814.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2004,15661350.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2005,15536742.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2006,15649230.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2007,16046253.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2008,16375005.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2009,16638274.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2010,16874105.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2011,17145668.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2012,17397205.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2013,17563452.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2014,17918223.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2015,18046290.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2016,18342719.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2017,18261471.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2018,18159848.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2019,18240808.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2020,15858385.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,DE,2021,15766822.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,EE,2013,199524.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,EE,2014,195999.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,EE,2015,192232.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,EE,2016,185652.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,EE,2017,179909.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,EE,2018,180963.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,EE,2019,181166.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,EE,2020,160599.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,EE,2021,159437.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,ES,2010,5106000.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,ES,2011,5060899.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,ES,2012,5048775.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,ES,2013,5027770.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,ES,2014,5144613.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,ES,2015,5180233.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,ES,2016,5231666.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,ES,2017,5220177.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,ES,2018,5270188.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,ES,2019,5267345.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,ES,2020,4533230.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,SOM,DISCH,NR,ES,2021,4834844,p
