STRUCTURE,STRUCTURE_ID,freq,unit,icha11_fs,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS43,SI,2018,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS43,SI,2019,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS43,SI,2020,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS43,UK,2013,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS43,UK,2014,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS43,UK,2015,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS43,UK,2016,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS43,UK,2017,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS43,UK,2018,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS43,UK,2019,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2003,1303.51,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2004,1381.97,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2005,1464.66,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2006,1527.10,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2007,1629.17,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2008,1446.29,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2009,1420.87,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2010,1474.25,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2011,1626.07,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2012,1636.56,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2013,1755.23,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2014,1836.85,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2015,2046.28,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2016,2186.79,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2017,2319.56,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2018,2427.01,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2019,2543.29,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2020,2400.12,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,BE,2021,2501.68,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CH,2010,5379.29,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CH,2011,5544.35,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CH,2012,4730.69,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CH,2013,4852.39,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CH,2014,5045.09,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CH,2015,5233.01,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CH,2016,5508.27,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CH,2017,5430.32,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CH,2018,5374.69,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CH,2019,5903.50,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CH,2020,5602.93,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CH,2021,5707.99,b
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CY,2010,115.82,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CY,2011,121.58,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CY,2012,126.10,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CY,2013,124.97,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CY,2014,129.79,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CY,2015,147.20,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CY,2016,151.82,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CY,2017,162.21,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CY,2018,176.34,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CY,2019,171.49,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CY,2020,107.82,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CY,2021,78.19,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CZ,2010,427.14,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CZ,2011,477.32,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CZ,2012,520.45,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CZ,2013,474.70,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CZ,2014,537.02,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CZ,2015,478.27,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CZ,2016,484.32,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CZ,2017,539.11,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CZ,2018,601.57,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CZ,2019,683.92,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CZ,2020,512.12,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,CZ,2021,322.14,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,1992,10592.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,1993,11478.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,1994,12217.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,1995,13178.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,1996,13575.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,1997,14526.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,1998,15034.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,1999,15726.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2000,16402.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2001,17125.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2002,18096.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2003,19116.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2004,19825.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2005,20661.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2006,21244.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2007,22249.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2008,23550.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2009,3828.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2010,3933.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2011,4167.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2012,4365.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2013,4819.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2014,4801.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2015,5030.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2016,5078.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2017,5249.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2018,5556.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2019,5615.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2020,5596.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DE,2021,5872.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DK,2010,3613.09,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DK,2011,3856.78,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DK,2012,3929.69,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DK,2013,4068.87,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DK,2014,4246.10,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DK,2015,4518.19,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DK,2016,4682.26,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DK,2017,4873.51,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DK,2018,5130.10,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DK,2019,5545.38,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DK,2020,5366.75,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,DK,2021,5696.25,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2003,0.12,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2004,0.48,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2005,1.67,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2006,2.17,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2007,2.65,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2008,2.80,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2009,2.53,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2010,2.41,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2011,2.78,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2012,2.97,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2013,3.13,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2014,2.88,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2015,3.85,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2016,3.91,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2017,4.07,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2018,5.56,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2019,5.88,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2020,4.60,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,EE,2021,8.82,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2003,3460.99,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2004,3795.84,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2005,4245.85,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2006,4854.49,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2007,5353.01,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2008,5329.25,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2009,5432.75,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2010,4811.03,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2011,5638.53,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2012,5407.09,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2013,5419.26,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2014,5851.72,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2015,5936.39,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2016,6113.52,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2017,7147.91,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2018,7764.08,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2019,8258.22,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2020,8058.93,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,ES,2021,9090.83,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2000,171.85,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2001,178.90,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2002,183.88,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2003,187.83,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2004,192.48,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2005,225.92,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2006,199.07,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2007,187.94,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2008,226.11,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2009,245.08,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2010,253.59,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2011,280.75,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2012,309.67,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2013,317.27,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2014,339.86,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2015,341.33,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2016,361.42,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2017,380.46,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2018,410.73,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2019,438.42,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,FI,2020,427.92,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HR,2014,892.02,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HR,2015,1010.94,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HR,2016,980.43,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HR,2017,1006.34,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HR,2018,1004.31,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HR,2019,1133.68,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HR,2020,1129.99,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HU,2006,30068.94,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HU,2007,39122.83,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HU,2008,42157.15,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HU,2009,53324.28,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HU,2010,57819.90,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HU,2011,57073.35,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HU,2012,59033.85,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HU,2013,60070.29,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HU,2014,59161.99,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HU,2015,56222.48,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HU,2016,56895.56,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HU,2017,53204.22,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HU,2018,54287.01,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HU,2019,52415.57,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HU,2020,54418.28,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,HU,2021,61493.63,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,IE,2011,2224.44,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,IE,2012,2305.75,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,IE,2013,2415.80,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,IE,2014,2351.51,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,IE,2015,2464.93,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,IE,2016,2519.10,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,IE,2017,2640.45,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,IE,2018,2675.10,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,IE,2019,2789.95,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,IE,2020,2388.55,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LT,2014,18.79,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LT,2015,21.66,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LT,2016,25.54,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LT,2017,30.45,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LT,2018,36.41,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LT,2019,43.19,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LT,2020,40.59,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LU,2011,74.95,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LU,2012,80.55,b
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LU,2013,86.39,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LU,2014,85.08,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LU,2015,90.11,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LU,2016,96.64,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LU,2017,91.60,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LU,2018,98.83,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LU,2019,106.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LU,2020,108.03,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LU,2021,120.51,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LV,2017,9.78,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LV,2018,13.52,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LV,2019,94.25,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,LV,2020,94.13,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,MT,2014,15.24,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,MT,2015,17.42,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,MT,2016,17.34,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,MT,2017,19.58,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,MT,2018,24.53,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,MT,2019,43.48,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,MT,2020,42.39,p
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,1998,5089.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,1999,5616.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2000,5861.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2001,6554.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2002,7491.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2003,8081.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2004,9000.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2005,9524.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2006,3407.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2007,3656.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2008,3668.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2009,3943.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2010,3986.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2011,4337.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2012,4451.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2013,4250.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2014,4302.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2015,4225.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2016,4464.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2017,4356.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2018,4360.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2019,4356.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NL,2020,3846.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NO,2015,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,NO,2018,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,PL,2013,4237.92,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,PL,2014,4868.90,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,PL,2015,5752.07,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,PL,2016,6540.19,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,PL,2017,7361.28,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,MIO_NAC,FS5,PL,2018,8196.55,
