STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,isco08,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,AT,2011,16.845,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,BE,2011,18.548,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,BG,2011,17.659,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,CH,2011,9.301,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,CY,2011,3.618,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,CZ,2011,9.171,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,DE,2011,145.487,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,DK,2011,57.009,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,EE,2011,4.545,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,EL,2011,9.174,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,ES,2011,90.893,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,EU28,2011,1439.141,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,FI,2011,18.412,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,FR,2011,170.446,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,HR,2011,11.663,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,HU,2011,18.635,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,IE,2011,13.061,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,IS,2011,2.043,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,IT,2011,86.847,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,LT,2011,6.924,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,LV,2011,8.546,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,NL,2011,168.697,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,PL,2011,83.702,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,PT,2011,18.414,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,RO,2011,82.657,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,SE,2011,24.953,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,SI,2011,7.235,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,SK,2011,13.652,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,M,UK,2011,330.528,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,AT,2011,24.801,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,BE,2011,31.812,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,BG,2011,22.833,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,CH,2011,17.124,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,CY,2011,6.181,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,CZ,2011,16.268,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,DE,2011,247.448,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,DK,2011,100.42,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,EE,2011,8.071,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,EL,2011,12.803,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,ES,2011,158.882,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,EU28,2011,2246.212,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,FI,2011,37.908,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,FR,2011,264.674,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,HR,2011,13.018,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,HU,2011,26.749,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,IE,2011,21.24,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,IS,2011,3.601,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,IT,2011,124.208,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,LT,2011,7.894,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,LU,2011,0.55,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,LV,2011,11.693,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,MT,2011,1.949,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,NL,2011,253.741,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,PL,2011,109.225,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,PT,2011,37.714,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,RO,2011,125.112,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,SE,2011,52.084,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,SI,2011,11.794,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,SK,2011,17.541,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y15-24,T,UK,2011,499.6,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,AT,2011,30.139,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,BE,2011,46.821,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,BG,2011,18.031,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,CH,2011,17.07,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,CY,2011,11.873,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,CZ,2011,23.862,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,DE,2011,177.268,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,DK,2011,18.56,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,EE,2011,3.87,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,EL,2011,29.913,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,ES,2011,266.79,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,EU28,2011,1531.712,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,FI,2011,8.107,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,FR,2011,194.884,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,HR,2011,6.406,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,HU,2011,24.246,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,IE,2011,17.508,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,IT,2011,176.106,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,LU,2011,2.33,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,LV,2011,7.824,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,NL,2011,32.594,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,PL,2011,90.171,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,PT,2011,59.073,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,RO,2011,85.095,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,SE,2011,11.157,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,SI,2011,6.086,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,SK,2011,16.862,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,F,UK,2011,161.703,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,AT,2011,30.819,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,BE,2011,36.591,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,BG,2011,46.213,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,CH,2011,7.313,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,CY,2011,9.297,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,CZ,2011,24.389,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,DE,2011,179.235,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,DK,2011,19.127,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,EE,2011,4.197,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,EL,2011,36.576,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,ES,2011,234.318,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,EU28,2011,1908.589,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,FI,2011,14.333,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,FR,2011,225.383,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,HR,2011,10.054,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,HU,2011,46.714,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,IE,2011,27.656,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,IT,2011,209.281,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,LT,2011,7.538,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,LU,2011,1.167,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,LV,2011,12.529,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,MT,2011,2.716,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,NL,2011,35.194,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,PL,2011,126.234,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,PT,2011,45.933,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,RO,2011,144.103,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,SE,2011,14.897,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,SI,2011,6.114,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,SK,2011,31.855,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,M,UK,2011,326.125,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,AT,2011,60.958,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,BE,2011,83.412,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,BG,2011,64.245,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,CH,2011,24.383,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,CY,2011,21.17,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,CZ,2011,48.251,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,DE,2011,356.504,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,DK,2011,37.688,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,EE,2011,8.067,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,EL,2011,66.49,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,ES,2011,501.108,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,EU28,2011,3440.301,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,FI,2011,22.44,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,FR,2011,420.267,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,HR,2011,16.46,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,HU,2011,70.96,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,IE,2011,45.164,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,IS,2011,1.314,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,IT,2011,385.387,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,LT,2011,11.457,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,LU,2011,3.497,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,LV,2011,20.353,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,MT,2011,3.228,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,NL,2011,67.788,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,PL,2011,216.405,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,PT,2011,105.006,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,RO,2011,229.198,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,SE,2011,26.054,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,SI,2011,12.2,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,SK,2011,48.717,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y25-34,T,UK,2011,487.828,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,AT,2011,56.346,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,BE,2011,73.216,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,BG,2011,26.264,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,CH,2011,21.349,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,CY,2011,13.893,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,CZ,2011,46.198,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,DE,2011,298.656,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,DK,2011,18.097,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,EE,2011,3.834,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,EL,2011,50.663,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,ES,2011,359.185,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,EU28,2011,2359.906,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,FI,2011,12.802,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,FR,2011,294.195,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,HR,2011,17.8,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,HU,2011,45.785,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,IE,2011,13.938,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,IT,2011,300.39,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,LT,2011,12.074,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,LU,2011,3.731,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,LV,2011,12.092,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,NL,2011,56.355,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,PL,2011,145.031,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,PT,2011,96.497,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,RO,2011,125.743,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,SE,2011,17.189,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,SI,2011,7.752,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,SK,2011,21.672,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,F,UK,2011,229.536,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,AT,2011,29.165,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,BE,2011,37.774,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,BG,2011,34.175,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,CH,2011,12.563,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,CY,2011,3.985,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,CZ,2011,16.991,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,DE,2011,170.562,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,DK,2011,23.609,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,EE,2011,2.678,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,EL,2011,35.42,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,ES,2011,209.043,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,EU28,2011,1730.404,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,FI,2011,7.262,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,FR,2011,215.256,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,HR,2011,5.189,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,HU,2011,43.938,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,IE,2011,21.837,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,IT,2011,289.649,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,LT,2011,7.381,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,LU,2011,1.011,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,LV,2011,13.175,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,MT,2011,1.66,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,NL,2011,41.882,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,PL,2011,89.322,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,PT,2011,34.091,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,RO,2011,122.79,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,SE,2011,10.196,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,SI,2011,3.426,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,SK,2011,19.76,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,M,UK,2011,239.178,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,AT,2011,85.511,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,BE,2011,110.99,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,BG,2011,60.439,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,CH,2011,33.912,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,CY,2011,17.878,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,CZ,2011,63.188,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,DE,2011,469.218,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,DK,2011,41.706,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,EE,2011,6.512,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,EL,2011,86.083,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,ES,2011,568.228,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,EU28,2011,4090.31,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,FI,2011,20.064,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,FR,2011,509.451,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,HR,2011,22.989,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,HU,2011,89.723,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,IE,2011,35.775,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,IT,2011,590.039,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,LT,2011,19.455,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,LU,2011,4.743,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1071,OC9,Y35-44,T,LV,2011,25.266,
