STRUCTURE,STRUCTURE_ID,freq,icha_hc,indic_he,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,1992,21229735,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,1993,21651002,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,1994,22449995,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,1995,22486728,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,1996,23320747,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,1997,24888496,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,1998,25199759,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,1999,30416126,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2000,28135918,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2001,29309006,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2002,31773337,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2003,32615064,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2004,35957303,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2005,36557404,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2006,38784533,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2007,37871555,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2008,39626096,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2009,40748214,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2010,42408423,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2011,44063220,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2012,46532066,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2013,47620109,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2014,50818230,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2015,52148417,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2016,52785073,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2017,54925346,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2018,55237716,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,TR,2019,56087067.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,UK,2017,48421552.63,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DAY_HOSP,NR,UK,2018,50259584.74,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,1989,1589124,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,1990,1630902,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,1991,1651490,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,1992,1662558,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,1993,1684354,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,1994,1741711,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,1995,1758987,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,1996,1785141,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,1997,1860986,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,1998,1920750,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,1999,1959600,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2000,1976013,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2001,2013978,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2002,2046554,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2003,2077231,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2004,2138811,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2005,2149091,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2006,2184052,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2007,2208636,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2008,2224234,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2009,2212298,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2010,2189708,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2011,2176231,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2012,2138774,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2013,2106981,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2014,2092479,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2015,2055406,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2016,2053274,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2017,2029354,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2018,2019169,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,AT,2019,1991345.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2000,1728008,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2001,1723715,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2002,1711307,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2003,1710798,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2004,1712907,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2005,1724346,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2006,1726525,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2007,1732757,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2008,1761630,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2009,1772752,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2010,1788715,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2011,1804812,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2012,1822346,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2013,1819402,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2014,1842559,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2015,1837948,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2016,1866298,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2017,1864887,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2018,1876638,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BE,2019,1883032.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BG,2018,2114108,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,BG,2019,2124475.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,1997,1191267,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,1998,1162958,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,2002,942167,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,2003,962662,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,2004,989979,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,2005,997069,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,2006,1020897,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,2007,1049924,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,2008,1079064,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,2009,1208300,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,2010,1233774,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,2011,1249172,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,2012,1238280,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,2013,1254310,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,2014,1276914,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,2015,1302302,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,2016,1332453,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,2017,1332400,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,2018,1329974,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CH,2019,1332260.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1981,37353,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1982,37936,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1983,38598,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1984,37322,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1985,38329,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1986,40560,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1987,42220,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1988,42082,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1989,40519,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1990,43439,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1991,45246,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1992,46188,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1993,46621,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1994,49461,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1995,51692,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1996,53373,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1997,54901,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1998,55362,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,1999,56298,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2000,58087,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2001,56657,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2002,56911,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2003,58603,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2004,59020,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2005,59562,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2006,60219,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2007,65518,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2008,72809,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2009,70405,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2010,75980,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2011,76756,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2012,69569,bd
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2013,67174,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2014,66622,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2015,65380,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2016,64452,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2017,70599,bd
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2018,182407,bd
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CY,2019,130677.00,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1970,1581026,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1971,1628801,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1972,1667648,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1973,1702079,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1974,1715348,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1975,1747695,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1976,1760083,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1977,1801710,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1978,1824102,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1979,1828613,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1980,1793757,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1981,1833433,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1982,1851390,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1983,1867945,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1984,1864175,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1985,1852844,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1986,1853320,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1987,1857444,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1988,1837068,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1989,1814237,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1990,1732889,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1991,1736470,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1992,1784550,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1993,1813377,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1994,1890348,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,1995,1931389,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,2000,2045630,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,2005,2070404,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,2007,2063451,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,2008,2037117,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,2009,2022893,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,2010,1991481,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,2011,1950051,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,2012,1974563,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,2013,1974085,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,2014,1995024,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,2015,1973152,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,2016,1956303,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,2017,1925474,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,2018,1908883,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,CZ,2019,1883925.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,1994,14455386,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,1995,14832194,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,1996,15196416,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,1997,15458025,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,1998,15939026,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,1999,16198002,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2000,16410123,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2001,16519312,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2002,16665817,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2003,16625498,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2004,16626673,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2005,16526851,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2006,16648613,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2007,17075176,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2008,17432985,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2009,17715271,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2010,17961537,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2011,18257267,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2012,18533275,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2013,18703261,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2014,19073071,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2015,19192279,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2016,19480503,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2017,19387340,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DE,2018,19264239.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DK,1979,866545,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DK,1980,874474,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DK,1981,869421,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DK,1982,901183,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DK,1983,880433,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DK,1984,896038,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DK,1985,912842,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DK,1986,934894,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DK,1987,935050,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,DISCH,NR,DK,1988,951507,
