STRUCTURE,STRUCTURE_ID,freq,sex,age,isced97,n_contact,isco08,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,ED5_6,GT5,OC2212,LV,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,ED5_6,GT5,OC2212,PL,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,ED5_6,GT5,OC2261,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2211,AT,2008,31.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2211,BE,2008,35.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2211,BG,2008,39,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2211,CY,2008,94,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2211,CZ,2008,35.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2211,DE,2008,36.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2211,EE,2008,61.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2211,EL,2008,53.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2211,ES,2008,47.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2211,HU,2008,32.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2211,LV,2008,55.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2211,MT,2008,64.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2211,PL,2008,34.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2211,RO,2008,58.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2211,SI,2008,54.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2211,SK,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2211,TR,2008,73,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2212,BE,2008,84.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2212,BG,2008,82.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2212,CY,2008,59.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2212,CZ,2008,57.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2212,DE,2008,70.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2212,EE,2008,79.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2212,EL,2008,69.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2212,ES,2008,85.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2212,HU,2008,70.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2212,LV,2008,78,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2212,MT,2008,91.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2212,PL,2008,64.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2212,RO,2008,92.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2212,SI,2008,69.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2212,SK,2008,53.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2212,TR,2008,67,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2261,AT,2008,91,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2261,BE,2008,92.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2261,BG,2008,94.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2261,CY,2008,93,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2261,CZ,2008,88.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2261,DE,2008,87.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2261,EE,2008,92.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2261,EL,2008,100,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2261,ES,2008,95.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2261,HU,2008,92.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2261,LV,2008,95.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2261,MT,2008,95.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2261,PL,2008,93.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2261,RO,2008,99,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2261,SI,2008,84.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2261,SK,2008,87.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,0,OC2261,TR,2008,96,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2211,AT,2008,46.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2211,BE,2008,47.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2211,BG,2008,46.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2211,CY,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2211,CZ,2008,47.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2211,DE,2008,42.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2211,EE,2008,28,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2211,EL,2008,30.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2211,ES,2008,38.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2211,HU,2008,52.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2211,LV,2008,37.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2211,MT,2008,22.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2211,PL,2008,48.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2211,RO,2008,35.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2211,SI,2008,29.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2211,SK,2008,44.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2211,TR,2008,13.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2212,BE,2008,12.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2212,BG,2008,13.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2212,CY,2008,29,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2212,CZ,2008,32.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2212,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2212,EE,2008,16.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2212,EL,2008,18.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2212,ES,2008,11.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2212,HU,2008,19.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2212,LV,2008,16.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2212,MT,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2212,PL,2008,27.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2212,RO,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2212,SI,2008,23.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2212,SK,2008,28.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2212,TR,2008,17,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2261,AT,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2261,BE,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2261,BG,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2261,CY,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2261,CZ,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2261,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2261,EE,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2261,ES,2008,3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2261,HU,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2261,LV,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2261,MT,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2261,PL,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2261,RO,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2261,SI,2008,10.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2261,SK,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,1,OC2261,TR,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2211,AT,2008,13.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2211,BE,2008,12.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2211,BG,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2211,CZ,2008,13.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2211,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2211,EE,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2211,EL,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2211,ES,2008,9.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2211,HU,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2211,LV,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2211,MT,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2211,PL,2008,11.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2211,RO,2008,4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2211,SI,2008,8.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2211,SK,2008,15,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2211,TR,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2212,BE,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2212,BG,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2212,CY,2008,5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2212,CZ,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2212,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2212,EE,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2212,EL,2008,7.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2212,ES,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2212,HU,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2212,LV,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2212,MT,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2212,PL,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2212,RO,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2212,SI,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2212,SK,2008,8.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2212,TR,2008,8.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2261,AT,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2261,BE,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2261,BG,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2261,CY,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2261,CZ,2008,1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2261,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2261,EE,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2261,ES,2008,1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2261,HU,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2261,LV,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2261,MT,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2261,PL,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2261,RO,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2261,SI,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2261,SK,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,2,OC2261,TR,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2211,AT,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2211,BE,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2211,BG,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2211,CY,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2211,CZ,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2211,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2211,EE,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2211,EL,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2211,ES,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2211,HU,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2211,LV,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2211,MT,2008,5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2211,PL,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2211,RO,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2211,SI,2008,8.0,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2211,SK,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2211,TR,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2212,BE,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2212,BG,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2212,CY,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2212,CZ,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2212,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2212,EE,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2212,EL,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2212,ES,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2212,HU,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2212,LV,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2212,PL,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2212,RO,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2212,SI,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2212,SK,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2212,TR,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2261,AT,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2261,BE,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2261,BG,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2261,CY,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2261,CZ,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2261,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2261,EE,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2261,ES,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2261,HU,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2261,LV,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2261,PL,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2261,RO,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2261,SI,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2261,SK,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,3-5,OC2261,TR,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2211,AT,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2211,BE,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2211,BG,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2211,CY,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2211,CZ,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2211,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2211,EE,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2211,EL,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2211,ES,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2211,HU,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2211,LV,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2211,MT,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2211,PL,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2211,RO,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2211,SK,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2211,TR,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2212,BE,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2212,CY,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2212,CZ,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2212,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2212,EE,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,T,Y75-84,TOTAL,GT5,OC2212,EL,2008,0.8,
