STRUCTURE,STRUCTURE_ID,freq,unit,quantile,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,M,IT,2012,597.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,M,LT,2012,46.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,M,LU,2012,9.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,M,LV,2012,43.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,M,MT,2012,6.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,M,NL,2012,264.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,M,NO,2012,77.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,M,PL,2012,605.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,M,PT,2012,42.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,M,RO,2012,1038.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,M,SE,2012,127.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,M,SI,2012,42.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,M,SK,2012,109.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,M,UK,2012,1759.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,AT,2012,336.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,BE,2012,302.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,BG,2012,607.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,CY,2012,20.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,CZ,2012,304.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,DE,2012,5867.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,DK,2012,319.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,EE,2012,91.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,EEA,2012,24981.2,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,EL,2012,347.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,ES,2012,1982.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,EU27_2007,2012,24736.9,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,FI,2012,306.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,FR,2012,1936.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,HU,2012,801.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,IS,2012,11.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,IT,2012,1594.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,LT,2012,141.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,LU,2012,22.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,LV,2012,156.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,MT,2012,16.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,NL,2012,689.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,NO,2012,233.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,PL,2012,1563.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,PT,2012,113.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,RO,2012,2352.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,SE,2012,308.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,SI,2012,116.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,SK,2012,336.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE15,T,UK,2012,4101.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,AT,2012,50.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,BE,2012,58.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,BG,2012,272.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,CY,2012,8.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,CZ,2012,127.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,DE,2012,1355.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,DK,2012,102.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,EE,2012,48.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,EEA,2012,6864.4,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,EL,2012,182.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,ES,2012,767.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,EU27_2007,2012,6823.6,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,FI,2012,82.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,FR,2012,474.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,HU,2012,287.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,IS,2012,2.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,IT,2012,659.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,LT,2012,49.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,LU,2012,2.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,LV,2012,70.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,MT,2012,7.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,NL,2012,115.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,NO,2012,38.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,PL,2012,562.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,PT,2012,45.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,RO,2012,761.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,SE,2012,97.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,SI,2012,46.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,SK,2012,109.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,F,UK,2012,478.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,AT,2012,45.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,BE,2012,31.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,BG,2012,100.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,CY,2012,3.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,CZ,2012,43.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,DE,2012,503.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,DK,2012,43.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,EE,2012,8.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,EEA,2012,3050.3,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,EL,2012,59.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,ES,2012,266.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,EU27_2007,2012,3036.6,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,FI,2012,24.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,FR,2012,190.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,HU,2012,93.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,IS,2012,0.9,u
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,IT,2012,387.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,LT,2012,12.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,LU,2012,,u
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,LV,2012,10.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,MT,2012,3.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,NL,2012,64.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,NO,2012,12.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,PL,2012,180.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,PT,2012,21.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,RO,2012,522.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,SE,2012,55.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,SI,2012,17.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,SK,2012,30.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,M,UK,2012,316.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,AT,2012,96.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,BE,2012,89.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,BG,2012,373.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,CY,2012,11.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,CZ,2012,170.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,DE,2012,1858.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,DK,2012,146.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,EE,2012,57.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,EEA,2012,9914.7,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,EL,2012,241.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,ES,2012,1033.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,EU27_2007,2012,9860.2,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,FI,2012,106.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,FR,2012,665.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,HU,2012,381.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,IS,2012,3.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,IT,2012,1046.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,LT,2012,62.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,LU,2012,4.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,LV,2012,80.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,MT,2012,10.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,NL,2012,180.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,NO,2012,51.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,PL,2012,742.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,PT,2012,67.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,RO,2012,1283.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,SE,2012,153.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,SI,2012,63.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,SK,2012,139.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0000,Y_GE65,T,UK,2012,794.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,AT,2012,376.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,BE,2012,123.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,BG,2012,153.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,CY,2012,10.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,CZ,2012,292.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,DE,2012,3633.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,DK,2012,142.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,EE,2012,21.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,EEA,2012,16016.3,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,EL,2012,136.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,ES,2012,1141.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,EU27_2007,2012,15853.2,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,FI,2012,164.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,FR,2012,1746.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,HU,2012,266.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,IS,2012,8.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,IT,2012,1362.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,LT,2012,68.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,LU,2012,25.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,LV,2012,44.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,MT,2012,6.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,NL,2012,369.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,NO,2012,154.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,PL,2012,596.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,PT,2012,30.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,RO,2012,1690.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,SE,2012,118.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,SI,2012,42.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,SK,2012,75.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,F,UK,2012,3215.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,AT,2012,214.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,BE,2012,148.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,BG,2012,148.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,CY,2012,4.5,u
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,CZ,2012,226.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,DE,2012,2730.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,DK,2012,188.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,EE,2012,18.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,EEA,2012,13840.2,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,EL,2012,115.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,ES,2012,1183.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,EU27_2007,2012,13733.6,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,FI,2012,157.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,FR,2012,1381.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,HU,2012,230.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,IS,2012,7.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,IT,2012,1272.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,LT,2012,59.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,LU,2012,27.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,LV,2012,46.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,MT,2012,5.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,NL,2012,273.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,NO,2012,98.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,PL,2012,531.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,PT,2012,23.4,u
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,RO,2012,1650.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,SE,2012,140.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,SI,2012,49.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,SK,2012,116.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,M,UK,2012,2787.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,AT,2012,591.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,BE,2012,272.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,BG,2012,302.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,CY,2012,15.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,CZ,2012,519.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,DE,2012,6363.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,DK,2012,330.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,EE,2012,39.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,EEA,2012,29856.5,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,EL,2012,252.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,ES,2012,2325.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,EU27_2007,2012,29586.8,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,FI,2012,321.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,FR,2012,3127.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,HU,2012,497.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,IS,2012,16.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,IT,2012,2634.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,LT,2012,127.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,LU,2012,52.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,LV,2012,91.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,MT,2012,12.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,NL,2012,642.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,NO,2012,253.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,PL,2012,1127.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,PT,2012,54.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,RO,2012,3340.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,SE,2012,259.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,SI,2012,91.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,SK,2012,191.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y15-44,T,UK,2012,6002.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y45-64,F,AT,2012,121.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y45-64,F,BE,2012,124.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y45-64,F,BG,2012,180.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y45-64,F,CY,2012,13.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y45-64,F,CZ,2012,136.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y45-64,F,DE,2012,2129.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y45-64,F,DK,2012,83.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU1,PB0001,Y45-64,F,EE,2012,17.2,
