STRUCTURE,STRUCTURE_ID,freq,lev_diff,sex,age,yes_no,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE65,YES,PC,RS,2019,12.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE65,YES,PC,SE,2019,14.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE65,YES,PC,SI,2019,10.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE65,YES,PC,SK,2019,14.1,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE65,YES,PC,TR,2019,12.8,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,AT,2019,21.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,BE,2019,27.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,BG,2019,30.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,CY,2019,20.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,CZ,2019,38.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,DE,2019,35.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,DK,2019,32.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,EE,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,EL,2019,24.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,ES,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,EU27_2020,2019,28.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,FI,2019,38.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,FR,2019,32.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,HR,2019,26.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,HU,2019,26.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,IE,2019,24.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,IS,2019,13.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,IT,2019,23.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,LT,2019,34.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,LU,2019,32.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,LV,2019,26.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,MT,2019,28.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,NL,2019,39.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,NO,2019,15.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,PL,2019,27.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,PT,2019,22.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,RO,2019,21.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,RS,2019,21.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,SE,2019,34.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,SI,2019,17.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,SK,2019,32.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,NO,PC,TR,2019,11.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,AT,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,BE,2019,9.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,BG,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,CY,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,CZ,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,DE,2019,15.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,DK,2019,25.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,EE,2019,3.0,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,EL,2019,8.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,ES,2019,8.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,EU27_2020,2019,11.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,FI,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,FR,2019,15.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,HR,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,HU,2019,14.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,IE,2019,12.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,IS,2019,16.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,IT,2019,5.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,LT,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,LV,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,MT,2019,23.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,NL,2019,18.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,NO,2019,15.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,PL,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,PT,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,RO,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,RS,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,SE,2019,8.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,SI,2019,8.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,SK,2019,14.4,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,F,Y_GE75,YES,PC,TR,2019,14.5,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,AT,2019,9.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,BE,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,BG,2019,9.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,CY,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,CZ,2019,20.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,DE,2019,20.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,DK,2019,11.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,EE,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,EL,2019,6.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,ES,2019,4.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,EU27_2020,2019,13.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,FI,2019,16.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,FR,2019,13.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,HR,2019,12.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,HU,2019,17.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,IE,2019,8.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,IS,2019,11.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,IT,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,LT,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,LU,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,LV,2019,13.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,MT,2019,15.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,NL,2019,23.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,NO,2019,4.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,PL,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,PT,2019,7.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,RO,2019,19.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,RS,2019,13.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,SE,2019,12.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,SI,2019,10.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,SK,2019,17.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,NO,PC,TR,2019,12.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,AT,2019,4.8,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,BE,2019,12.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,DE,2019,54.8,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,ES,2019,14.1,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,EU27_2020,2019,28.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,FR,2019,22.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,HU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,IE,2019,9.8,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,IT,2019,6.0,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,NL,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,NO,2019,18.5,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,PL,2019,17.0,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,PT,2019,4.1,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,RO,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,RS,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,SE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,SI,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y55-64,YES,PC,TR,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,AT,2019,14.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,BE,2019,11.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,BG,2019,20.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,CY,2019,12.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,CZ,2019,32.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,DE,2019,18.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,DK,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,EE,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,EL,2019,16.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,ES,2019,8.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,EU27_2020,2019,17.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,FI,2019,18.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,FR,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,HR,2019,24.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,HU,2019,24.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,IE,2019,15.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,IS,2019,11.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,IT,2019,12.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,LT,2019,28.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,LU,2019,13.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,LV,2019,26.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,MT,2019,23.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,NL,2019,29.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,NO,2019,7.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,PL,2019,23.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,PT,2019,12.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,RO,2019,25.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,RS,2019,20.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,SE,2019,20.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,SI,2019,17.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,SK,2019,24.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,NO,PC,TR,2019,16.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,AT,2019,20.9,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,BE,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,CZ,2019,20.6,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,DE,2019,27.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,DK,2019,32.4,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,EL,2019,6.6,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,ES,2019,5.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,EU27_2020,2019,16.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,FI,2019,22.1,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,FR,2019,13.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,HR,2019,18.8,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,HU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,IE,2019,13.1,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,IT,2019,7.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,NL,2019,28.6,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,NO,2019,17.7,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,PL,2019,17.4,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,PT,2019,9.5,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,RO,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,RS,2019,21.4,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,SE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,SI,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y65-74,YES,PC,TR,2019,,u
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,AT,2019,13.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,BE,2019,11.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,BG,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,CY,2019,11.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,CZ,2019,28.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,DE,2019,22.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,DK,2019,15.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,EE,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,EL,2019,15.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,ES,2019,9.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,EU27_2020,2019,17.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,FI,2019,21.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,FR,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,HR,2019,20.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,HU,2019,23.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,IE,2019,13.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,IS,2019,12.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,IT,2019,12.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,LT,2019,22.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,LU,2019,15.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,LV,2019,20.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,MT,2019,19.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,NL,2019,27.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,NO,2019,7.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,PL,2019,21.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,MOD,M,Y_GE55,NO,PC,PT,2019,11.5,
