STRUCTURE,STRUCTURE_ID,freq,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,MT,2002,65.1,p
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,NL,1995,61.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,NL,1996,62.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,NL,1997,62.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,NL,1998,61.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,NL,1999,61.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,NL,2000,61.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,NL,2001,61.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,NL,2002,61.7,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,NL,2003,61.7,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,NO,2003,66.3,p
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,PL,1996,59.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,PL,2002,62.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,PT,1995,59.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,PT,1996,58.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,PT,1997,59.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,PT,1998,59.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,PT,1999,58.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,PT,2000,60.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,PT,2001,59.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,PT,2002,59.7,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,PT,2003,59.8,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,SE,1997,62.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,SE,1998,61.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,SE,1999,62.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,SE,2000,63.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,SE,2001,61.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,SE,2002,62.4,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,SE,2003,62.5,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,UK,1995,60.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,UK,1996,60.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,UK,1997,60.9,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,UK,1998,60.8,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,UK,1999,61.2,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,UK,2000,61.3,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,UK,2001,61.1,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,UK,2002,61.4,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,UK,2003,61.5,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,AT,1995,81.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,AT,1996,84.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,AT,1997,84.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,AT,1998,85.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,AT,1999,85.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,AT,2000,86.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,AT,2001,84.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,AT,2002,86.5,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,AT,2003,87.1,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,BE,1995,86.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,BE,1996,86.8,p
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,BE,1997,89.7,p
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,BE,1998,85.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,BE,1999,88.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,BE,2000,88.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,BE,2001,89.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,BE,2002,89.1,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,BE,2003,89.4,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,CY,2003,88.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,CZ,2002,87.1,p
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,DE,1995,81.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,DE,1996,82.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,DE,1997,83.7,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,DE,1998,83.4,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,DE,1999,83.4,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,DE,2000,84.3,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,DE,2001,84.8,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,DE,2002,85.5,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,DE,2003,86.1,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,DK,1995,84.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,DK,1996,84.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,DK,1997,83.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,DK,1998,84.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,DK,1999,84.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,DK,2000,84.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,DK,2001,83.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,DK,2002,84.0,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,DK,2003,84.1,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,EL,1995,87.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,EL,1996,89.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,EL,1997,87.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,EL,1998,88.1,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,EL,1999,88.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,EL,2000,87.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,EL,2001,88.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,EL,2002,88.4,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,EL,2003,88.5,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,ES,1995,86.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,ES,1996,87.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,ES,1997,87.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,ES,1998,86.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,ES,1999,87.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,ES,2000,87.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,ES,2001,87.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,ES,2002,87.8,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,ES,2003,86.6,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,EU15,1999,84.4,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,EU15,2000,84.1,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,EU15,2001,84.0,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,EU15,2002,84.8,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,EU15,2003,85.1,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,FI,1996,74.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,FI,1997,75.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,FI,1998,76.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,FI,1999,75.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,FI,2000,75.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,FI,2001,76.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,FI,2002,76.1,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,FI,2003,76.3,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,FR,1995,81.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,FR,1996,80.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,FR,1997,80.7,p
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,FR,1998,79.2,p
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,FR,1999,80.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,FR,2000,79.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,FR,2001,80.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,FR,2002,79.7,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,FR,2003,80.0,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,HU,2003,78.2,p
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,IE,1995,86.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,IE,1996,87.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,IE,1997,86.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,IE,1998,87.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,IE,1999,87.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,IE,2000,85.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,IE,2001,84.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,IE,2002,84.4,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,IE,2003,84.7,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,IT,1995,89.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,IT,1996,89.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,IT,1997,89.9,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,IT,1998,89.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,IT,1999,90.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,IT,2000,91.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,IT,2001,91.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,IT,2002,91.6,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,IT,2003,92.1,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,MT,2002,85.8,p
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,NL,1995,81.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,NL,1996,83.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,NL,1997,83.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,NL,1998,82.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,NL,1999,81.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,NL,2000,81.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,NL,2001,81.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,NL,2002,81.3,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,NL,2003,81.1,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,NO,2003,86.1,p
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,PL,1996,88.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,PL,2002,88.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,PT,1995,83.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,PT,1996,81.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,PT,1997,82.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,PT,1998,81.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,PT,1999,81.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,PT,2000,82.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,PT,2001,81.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,PT,2002,80.9,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,PT,2003,80.8,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,SE,1997,80.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,SE,1998,80.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,SE,1999,80.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,SE,2000,81.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,SE,2001,79.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,SE,2002,80.3,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,SE,2003,80.2,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,UK,1995,81.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,UK,1996,81.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,UK,1997,81.6,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,UK,1998,81.2,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,UK,1999,81.6,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,UK,2000,81.3,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,UK,2001,80.9,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,UK,2002,80.9,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLEPC,UK,2003,80.7,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,AT,1995,73.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,AT,1996,73.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,AT,1997,74.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,AT,1998,74.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,AT,1999,74.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,AT,2000,75.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,AT,2001,75.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,AT,2002,75.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,AT,2003,75.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,BE,1995,73.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,BE,1996,73.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,BE,1997,74.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,BE,1998,74.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,BE,1999,74.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,BE,2000,74.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,BE,2001,74.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,BE,2002,75.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,BE,2003,75.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,BG,1995,67.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,BG,1996,67.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,BG,1997,67,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,BG,1998,67.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,BG,1999,68.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,BG,2000,68.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,BG,2001,68.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,BG,2002,68.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,BG,2003,68.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,CY,1995,75.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,CY,1996,75.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,CY,1997,74.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,CY,1998,74.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,CY,1999,76,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,CY,2000,75.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,CY,2001,76.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,CY,2002,76.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,CY,2003,76.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,CZ,1995,69.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,CZ,1996,70.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,CZ,1997,70.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,CZ,1998,71.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,CZ,1999,71.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,CZ,2000,71.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,CZ,2001,72.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,CZ,2002,72.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,CZ,2003,72,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,DE,1995,73.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,DE,1996,73.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,DE,1997,74.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,DE,1998,74.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,DE,1999,74.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,DE,2000,75.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,DE,2001,75.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,DE,2002,75.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,DE,2003,75.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,DK,1995,72.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,DK,1996,73.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,DK,1997,73.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,DK,1998,74,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,DK,1999,74.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,DK,2000,74.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,DK,2001,74.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,DK,2002,74.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,DK,2003,75,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EA15,1995,74,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EA15,1996,74.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EA15,1997,74.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EA15,1998,74.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EA15,1999,75.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EA15,2000,75.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EA15,2001,75.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EA15,2002,76,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EA15,2003,76,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EE,1995,61.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EE,1996,64.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EE,1997,64.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EE,1998,63.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EE,1999,64.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EE,2000,65.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EE,2001,64.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EE,2002,65.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EE,2003,66.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EL,1995,74.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EL,1996,75.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EL,1997,75.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EL,1998,75.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EL,1999,75.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EL,2000,75.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EL,2001,75.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EL,2002,76.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EL,2003,76.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,ES,1995,74.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,ES,1996,74.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,ES,1997,75.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,ES,1998,75.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,ES,1999,75.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,ES,2000,75.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,ES,2001,76.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,ES,2002,76.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,ES,2003,76.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EU15,1995,73.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EU15,1996,74.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EU15,1997,74.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EU15,1998,74.6,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EU15,1999,74.9,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EU15,2000,75.5,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EU15,2001,75.7,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EU15,2002,75.8,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EU15,2003,75.8,e
