STRUCTURE,STRUCTURE_ID,freq,factor,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,LU,2013,3.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,LU,2020,5.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,LV,2007,6.8,u
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,LV,2013,8.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,LV,2020,4.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,MT,2007,10.0,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,MT,2013,3.8,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,MT,2020,3.0,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,NL,2007,9.4,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,NL,2020,2.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,NO,2007,1.8,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,NO,2013,3.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,NO,2020,6.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,PL,2007,10.0,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,PL,2013,7.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,PL,2020,5.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,PT,2007,,u
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,PT,2013,1.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,PT,2020,3.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,RO,2007,6.8,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,RO,2013,4.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,RO,2020,5.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,SE,2007,13.1,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,SE,2013,9.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,SE,2020,7.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,SI,2007,13.2,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,SI,2013,5.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,SI,2020,6.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,SK,2007,4.7,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,SK,2013,4.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,SK,2020,2.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,TR,2013,2.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,UK,2007,6.2,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-54,UK,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,AT,2007,10.5,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,AT,2013,6.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,AT,2020,4.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,BE,2007,5.1,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,BE,2013,4.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,BE,2020,4.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,BG,2007,9.4,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,BG,2013,6.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,BG,2020,5.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,CH,2013,5.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,CH,2020,3.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,CY,2007,3.7,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,CY,2013,2.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,CY,2020,1.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,CZ,2007,7.4,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,CZ,2013,6.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,CZ,2020,4.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,DE,2007,4.6,u
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,DE,2013,2.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,DE,2020,3.6,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,DK,2007,3.5,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,DK,2013,1.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,DK,2020,3.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,EA19,2007,6.5,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,EA19,2013,4.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,EA19,2020,3.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,EE,2007,12.7,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,EE,2013,6.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,EE,2020,6.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,EL,2007,3.5,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,EL,2013,2.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,EL,2020,1.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,ES,2007,7.0,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,ES,2013,4.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,ES,2020,3.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,EU27_2020,2007,7.0,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,EU27_2020,2013,4.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,EU27_2020,2020,4.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,EU28,2007,6.9,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,EU28,2013,4.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,FI,2007,9.0,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,FI,2013,6.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,FI,2020,5.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,FR,2007,8.6,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,FR,2013,7.4,bd
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,FR,2020,4.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,HR,2007,10.3,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,HR,2013,5.7,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,HR,2020,3.2,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,HU,2007,6.9,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,HU,2013,5.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,HU,2020,3.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,IE,2007,4.2,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,IE,2013,2.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,IE,2020,2.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,IS,2007,9.4,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,IS,2020,6.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,IT,2007,5.8,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,IT,2013,4.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,IT,2020,3.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,LT,2007,11.0,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,LT,2013,6.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,LT,2020,5.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,LU,2007,1.1,du
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,LU,2013,3.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,LU,2020,5.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,LV,2007,5.9,u
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,LV,2013,8.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,LV,2020,4.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,MT,2007,9.1,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,MT,2013,3.7,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,MT,2020,3.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,NL,2007,9.2,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,NL,2020,3.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,NO,2007,1.7,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,NO,2013,3.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,NO,2020,6.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,PL,2007,9.8,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,PL,2013,7.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,PL,2020,5.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,PT,2007,,u
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,PT,2013,1.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,PT,2020,3.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,RO,2007,6.3,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,RO,2013,4.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,RO,2020,5.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,SE,2007,12.9,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,SE,2013,9.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,SE,2020,6.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,SI,2007,13.0,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,SI,2013,5.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,SI,2020,6.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,SK,2007,4.8,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,SK,2013,4.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,SK,2020,2.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,TR,2013,2.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,UK,2007,6.3,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y35-64,UK,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,AT,2007,10.5,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,AT,2013,6.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,AT,2020,5.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,BE,2007,3.8,u
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,BE,2013,5.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,BE,2020,3.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,BG,2007,8.9,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,BG,2013,6.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,BG,2020,5.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,CH,2013,4.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,CH,2020,3.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,CY,2007,2.9,u
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,CY,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,CY,2020,1.6,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,CZ,2007,7.9,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,CZ,2013,6.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,CZ,2020,4.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,DE,2007,4.5,u
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,DE,2013,2.9,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,DE,2020,4.4,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,DK,2007,2.7,u
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,DK,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,DK,2020,3.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,EA19,2007,6.1,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,EA19,2013,4.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,EA19,2020,4.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,EE,2007,13.9,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,EE,2013,7.6,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,EE,2020,7.5,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,EL,2007,3.1,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,EL,2013,1.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,EL,2020,1.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,ES,2007,6.8,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,ES,2013,4.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,ES,2020,3.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,EU27_2020,2007,6.4,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,EU27_2020,2013,4.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,EU27_2020,2020,4.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,EU28,2007,6.4,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,EU28,2013,4.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,FI,2007,8.8,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,FI,2013,6.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,FI,2020,4.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,FR,2007,8.1,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,FR,2013,7.9,bd
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,FR,2020,4.4,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,HR,2007,7.5,u
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,HR,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,HR,2020,2.8,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,HU,2007,6.0,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,HU,2013,6.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,HU,2020,4.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,IE,2007,3.5,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,IE,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,IE,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,IS,2007,11.7,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,IS,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,IT,2007,5.5,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,IT,2013,4.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,IT,2020,3.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,LT,2007,11.3,u
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,LT,2013,6.1,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,LT,2020,6.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,LU,2007,,du
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,LU,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,LU,2020,4.3,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,LV,2007,,u
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,LV,2013,9.6,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,LV,2020,3.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,MT,2007,,du
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,MT,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,MT,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,NL,2007,8.8,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,NL,2020,3.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,NO,2007,1.5,u
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,NO,2013,2.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,NO,2020,5.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,PL,2007,8.6,d
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,PL,2013,7.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,PL,2020,5.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,PT,2007,,u
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,PT,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,PT,2020,5.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,RO,2007,3.8,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,RO,2013,3.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,RO,2020,6.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,SE,2007,12.0,
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,SE,2013,9.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,SE,2020,5.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,SI,2007,12.4,du
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,SI,2013,4.5,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,NOIS_VIB,PC_EMP,M,Y55-64,SI,2020,8.0,bu
