STRUCTURE,STRUCTURE_ID,freq,age,deg_urb,lev_diff,assist,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,ENO,PC,IE,2019,36.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,ENO,PC,IS,2019,19.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,ENO,PC,IT,2019,37.4,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,ENO,PC,LT,2019,61.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,ENO,PC,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,ENO,PC,LV,2019,51.7,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,ENO,PC,MT,2019,12.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,ENO,PC,NL,2019,49.7,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,ENO,PC,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,ENO,PC,PL,2019,29.9,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,ENO,PC,PT,2019,29.6,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,ENO,PC,RO,2019,28.5,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,ENO,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,ENO,PC,SE,2019,40.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,ENO,PC,SI,2019,49.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,ENO,PC,SK,2019,55.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,ENO,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,AT,2019,33.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,BG,2019,60.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,CY,2019,32.3,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,CZ,2019,19.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,DE,2019,55.1,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,DK,2019,52.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,EE,2019,39.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,EL,2019,46.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,ES,2019,32.4,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,EU27_2020,2019,39.3,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,FR,2019,31.8,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,HU,2019,32.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,IE,2019,41.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,IS,2019,78.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,IT,2019,38.6,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,LT,2019,23.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,LV,2019,28.1,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,MT,2019,48.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,NL,2019,20.0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,PL,2019,41.7,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,PT,2019,35.8,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,RO,2019,49.1,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,SE,2019,39.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,SI,2019,23.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,SK,2019,28.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,LACK,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,AT,2019,21.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,BG,2019,13.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,CY,2019,17.3,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,CZ,2019,63.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,DE,2019,7.8,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,DK,2019,29.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,EE,2019,3.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,EL,2019,2.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,ES,2019,12.7,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,EU27_2020,2019,20.2,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,FR,2019,15.9,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,HU,2019,55.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,IE,2019,22.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,IS,2019,2.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,IT,2019,24.0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,LT,2019,14.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,LV,2019,20.3,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,MT,2019,39.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,NL,2019,30.4,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,PL,2019,28.4,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,PT,2019,34.5,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,RO,2019,22.4,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,SE,2019,20.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,SI,2019,27.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,SK,2019,15.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG1,SEV,NND,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,AT,2019,43.9,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,BE,2019,0,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,BG,2019,26.3,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,CY,2019,42.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,CZ,2019,10.1,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,DE,2019,26.5,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,DK,2019,10.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,EL,2019,47.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,ES,2019,46.2,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,EU27_2020,2019,29.7,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,FI,2019,12.6,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,FR,2019,37.0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,HR,2019,20.3,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,HU,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,IE,2019,39.1,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,IS,2019,47.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,IT,2019,34.2,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,LT,2019,59.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,LU,2019,11.0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,LV,2019,64.2,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,MT,2019,12.2,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,NL,2019,34.0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,NO,2019,41.3,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,PL,2019,20.3,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,PT,2019,33.1,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,RO,2019,34.3,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,SE,2019,27.4,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,SI,2019,30.5,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,SK,2019,41.2,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,ENO,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,AT,2019,20.5,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,BE,2019,27.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,BG,2019,37.1,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,CY,2019,32.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,CZ,2019,16.8,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,DE,2019,27.7,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,DK,2019,23.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,EL,2019,21.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,ES,2019,35.7,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,EU27_2020,2019,24.2,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,FI,2019,32.4,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,FR,2019,16.0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,HR,2019,53.6,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,HU,2019,23.4,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,IE,2019,25.0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,IS,2019,21.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,IT,2019,21.2,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,LT,2019,8.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,LU,2019,38.6,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,LV,2019,9.6,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,MT,2019,18.8,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,NL,2019,9.2,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,NO,2019,37.7,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,PL,2019,15.6,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,PT,2019,21.1,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,RO,2019,39.0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,SE,2019,23.3,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,SI,2019,15.4,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,SK,2019,21.0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,LACK,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,AT,2019,35.6,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,BE,2019,72.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,BG,2019,36.7,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,CY,2019,25.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,CZ,2019,73.0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,DE,2019,45.8,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,DK,2019,65.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,EL,2019,31.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,ES,2019,18.1,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,EU27_2020,2019,46.1,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,FI,2019,55.0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,FR,2019,47.0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,HR,2019,26.0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,HU,2019,62.9,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,IE,2019,35.9,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,IS,2019,30.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,IT,2019,44.6,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,LT,2019,32.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,LU,2019,50.4,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,LV,2019,26.3,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,MT,2019,69.1,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,NL,2019,56.8,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,NO,2019,21.0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,PL,2019,64.1,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,PT,2019,45.8,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,RO,2019,26.7,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,SE,2019,49.3,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,SI,2019,54.1,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,SK,2019,37.8,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,LTD,NND,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,AT,2019,36.7,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,BE,2019,0,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,BG,2019,23.6,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,CZ,2019,5.1,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,DE,2019,28.0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,DK,2019,7.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,EL,2019,49.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,ES,2019,48.7,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,EU27_2020,2019,28.0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,FI,2019,15.7,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,FR,2019,35.2,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,HR,2019,16.9,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,HU,2019,12.6,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,IE,2019,43.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,IT,2019,30.6,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,LT,2019,65.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,LU,2019,11.0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,LV,2019,69.3,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,MT,2019,11.5,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,NL,2019,27.9,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,NO,2019,41.4,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,PL,2019,15.6,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,PT,2019,27.0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,RO,2019,37.7,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,SE,2019,29.4,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,SI,2019,19.4,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,SK,2019,40.6,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,ENO,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,LACK,PC,AT,2019,11.8,
dataflow,ESTAT:HLTH_EHIS_TADLHU(1.0),A,Y55-64,DEG2,MOD,LACK,PC,BE,2019,23.5,u
