STRUCTURE,STRUCTURE_ID,freq,unit,sizeclas,severity,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FI,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FI,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FI,2017,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FI,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FI,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FI,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FI,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FR,2008,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FR,2009,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FR,2010,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FR,2011,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FR,2012,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FR,2013,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FR,2014,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FR,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FR,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FR,2017,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FR,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FR,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FR,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,FR,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HR,2010,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HR,2011,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HR,2012,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HR,2013,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HR,2014,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HR,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HR,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HR,2017,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HR,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HR,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HR,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HR,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HU,2008,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HU,2009,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HU,2010,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HU,2011,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HU,2012,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HU,2013,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HU,2014,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HU,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HU,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HU,2017,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HU,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HU,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HU,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,HU,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IE,2008,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IE,2009,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IE,2010,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IE,2011,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IE,2012,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IE,2013,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IE,2014,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IE,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IE,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IE,2017,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IE,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IE,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IE,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IE,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IS,2011,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IS,2012,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IS,2013,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IS,2014,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IS,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IS,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IS,2017,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IS,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IS,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IS,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IS,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IT,2008,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IT,2009,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IT,2010,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IT,2011,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IT,2012,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IT,2013,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IT,2014,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IT,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IT,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IT,2017,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IT,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IT,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IT,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,IT,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LT,2008,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LT,2009,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LT,2010,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LT,2011,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LT,2012,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LT,2013,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LT,2014,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LT,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LT,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LT,2017,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LT,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LT,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LT,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LT,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LU,2008,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LU,2009,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LU,2010,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LU,2011,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LU,2012,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LU,2013,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LU,2014,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LU,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LU,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LU,2017,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LU,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LU,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LU,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LU,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LV,2008,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LV,2009,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LV,2010,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LV,2011,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LV,2012,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LV,2013,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LV,2014,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LV,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LV,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LV,2017,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LV,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LV,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LV,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,LV,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,MT,2008,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,MT,2009,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,MT,2010,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,MT,2011,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,MT,2012,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,MT,2013,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,MT,2014,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,MT,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,MT,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,MT,2017,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,MT,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,MT,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,MT,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,MT,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NL,2008,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NL,2009,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NL,2010,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NL,2011,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NL,2012,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NL,2013,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NL,2014,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NL,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NL,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NL,2017,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NL,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NL,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NL,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NL,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NO,2008,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NO,2009,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NO,2010,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NO,2011,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NO,2012,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NO,2013,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NO,2014,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NO,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NO,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NO,2017,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NO,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NO,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NO,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,NO,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PL,2008,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PL,2009,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PL,2010,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PL,2011,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PL,2012,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PL,2013,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PL,2014,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PL,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PL,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PL,2017,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PL,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PL,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PL,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PL,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PT,2008,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PT,2009,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PT,2010,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PT,2011,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PT,2012,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PT,2013,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PT,2014,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PT,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PT,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PT,2017,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PT,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PT,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PT,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,PT,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,RO,2008,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,RO,2009,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,RO,2010,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,RO,2011,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,RO,2012,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,RO,2013,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,RO,2014,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,RO,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,RO,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,RO,2017,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,RO,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,RO,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,RO,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,RO,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SE,2008,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SE,2009,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SE,2010,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SE,2011,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SE,2012,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SE,2013,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SE,2014,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SE,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SE,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SE,2017,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SE,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SE,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SE,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SE,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SI,2008,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SI,2009,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SI,2010,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SI,2011,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SI,2012,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SI,2013,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SI,2014,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SI,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SI,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SI,2017,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SI,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SI,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SI,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SI,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SK,2008,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SK,2009,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SK,2010,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SK,2011,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SK,2012,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SK,2013,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SK,2014,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SK,2015,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SK,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SK,2017,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SK,2018,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SK,2019,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SK,2020,100,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,SK,2021,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,UK,2008,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,UK,2009,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,UK,2010,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,UK,2011,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,UK,2012,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,UK,2013,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,UK,2014,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,TOTAL,FAT,A_C-N,UK,2015,100,
