STRUCTURE,STRUCTURE_ID,freq,sex,age,sizes,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,NO,2020,79.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,PL,2007,23.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,PL,2013,18.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,PL,2020,54.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,PT,2007,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,PT,2013,35.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,PT,2020,60.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,RO,2007,19.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,RO,2013,18.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,RO,2020,57.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,SE,2007,49.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,SE,2013,56.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,SE,2020,83.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,SI,2007,46.0,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,SI,2013,37.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,SI,2020,40.6,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,SK,2007,10.1,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,SK,2013,25.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,SK,2020,55.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,TR,2013,8.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,UK,2007,42.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,MEDIUM,PC_EMP,UK,2013,39.7,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,AT,2007,23.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,AT,2013,30.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,AT,2020,49.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,BE,2007,10.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,BE,2013,30.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,BE,2020,56.3,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,BG,2007,13.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,BG,2013,11.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,BG,2020,48.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,CH,2013,31.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,CH,2020,55.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,CY,2007,31.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,CY,2013,13.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,CY,2020,40.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,CZ,2007,10.4,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,CZ,2013,17.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,CZ,2020,31.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,DE,2007,11.6,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,DE,2013,11.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,DE,2020,20.8,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,DK,2007,16.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,DK,2013,13.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,DK,2020,34.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,EA19,2007,20.4,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,EA19,2013,25.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,EA19,2020,40.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,EE,2007,15.6,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,EE,2013,17.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,EE,2020,33.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,EL,2007,12.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,EL,2013,26.5,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,EL,2020,67.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,ES,2007,18.6,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,ES,2013,17.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,ES,2020,42.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,EU27_2020,2007,19.9,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,EU27_2020,2013,23.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,EU27_2020,2020,40.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,EU28,2007,20.8,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,EU28,2013,24.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,FI,2007,46.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,FI,2013,50.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,FI,2020,63.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,FR,2007,39.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,FR,2013,51.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,FR,2020,50.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,HR,2007,15.5,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,HR,2013,23.4,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,HR,2020,43.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,HU,2007,12.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,HU,2013,17.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,HU,2020,34.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,IE,2007,12.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,IE,2013,18.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,IE,2020,44.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,IS,2007,36.5,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,IS,2020,63.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,IT,2007,13.7,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,IT,2013,21.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,IT,2020,31.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,LT,2007,15.5,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,LT,2013,16.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,LT,2020,21.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,LU,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,LU,2013,45.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,LU,2020,54.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,LV,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,LV,2013,16.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,LV,2020,45.4,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,MT,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,MT,2013,,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,MT,2020,32.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,NL,2007,25.6,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,NL,2020,47.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,NO,2007,13.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,NO,2013,18.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,NO,2020,73.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,PL,2007,22.7,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,PL,2013,14.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,PL,2020,48.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,PT,2007,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,PT,2013,32.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,PT,2020,45.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,RO,2007,12.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,RO,2013,7.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,RO,2020,37.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,SE,2007,39.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,SE,2013,45.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,SE,2020,75.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,SI,2007,45.9,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,SI,2013,37.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,SI,2020,39.4,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,SK,2007,7.6,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,SK,2013,16.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,SK,2020,50.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,TR,2013,3.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,UK,2007,29.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,SMAL,PC_EMP,UK,2013,27.4,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,AT,2007,30.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,AT,2013,40.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,AT,2020,61.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,BE,2007,15.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,BE,2013,34.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,BE,2020,56.4,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,BG,2007,12.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,BG,2013,14.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,BG,2020,48.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,CH,2013,39.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,CH,2020,64.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,CY,2007,41.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,CY,2013,24.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,CY,2020,50.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,CZ,2007,13.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,CZ,2013,20.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,CZ,2020,35.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,DE,2007,15.9,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,DE,2013,17.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,DE,2020,28.4,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,DK,2007,28.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,DK,2013,23.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,DK,2020,46.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,EA19,2007,27.4,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,EA19,2013,33.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,EA19,2020,47.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,EE,2007,21.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,EE,2013,24.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,EE,2020,41.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,EL,2007,14.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,EL,2013,32.0,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,EL,2020,68.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,ES,2007,26.9,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,ES,2013,27.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,ES,2020,49.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,EU27_2020,2007,26.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,EU27_2020,2013,30.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,EU27_2020,2020,48.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,EU28,2007,28.5,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,EU28,2013,31.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,FI,2007,51.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,FI,2013,54.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,FI,2020,69.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,FR,2007,50.4,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,FR,2013,62.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,FR,2020,57.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,HR,2007,16.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,HR,2013,22.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,HR,2020,42.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,HU,2007,15.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,HU,2013,20.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,HU,2020,38.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,IE,2007,16.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,IE,2013,28.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,IE,2020,54.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,IS,2007,48.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,IS,2020,70.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,IT,2007,18.9,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,IT,2013,28.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,IT,2020,42.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,LT,2007,20.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,LT,2013,20.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,LT,2020,31.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,LU,2007,6.8,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,LU,2013,53.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,LU,2020,65.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,LV,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,LV,2013,24.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,LV,2020,53.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,MT,2007,31.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,MT,2013,16.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,MT,2020,45.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,NL,2007,37.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,NL,2020,58.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,NO,2007,12.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,NO,2013,22.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,NO,2020,77.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,PL,2007,26.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,PL,2013,19.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,PL,2020,50.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,PT,2007,18.4,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,PT,2013,38.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,PT,2020,57.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,RO,2007,19.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,RO,2013,15.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,RO,2020,51.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,SE,2007,47.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,SE,2013,53.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,SE,2020,81.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,SI,2007,46.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,SI,2013,36.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,SI,2020,40.0,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,SK,2007,10.7,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,SK,2013,22.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,SK,2020,54.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,TR,2013,5.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,UK,2007,42.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-54,TOTAL,PC_EMP,UK,2013,40.0,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,AT,2007,39.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,AT,2013,47.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,AT,2020,66.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,BE,2007,17.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,BE,2013,40.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,BE,2020,60.9,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,BG,2007,17.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,BG,2013,15.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,BG,2020,46.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,CH,2013,50.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,CH,2020,71.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,CY,2007,51.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,CY,2013,39.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,CY,2020,56.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,CZ,2007,15.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,CZ,2013,21.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,CZ,2020,37.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,DE,2007,19.4,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,DE,2013,21.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,DE,2020,33.1,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y35-64,LARGE,PC_EMP,DK,2007,31.9,
