STRUCTURE,STRUCTURE_ID,freq,unit,sex,age,n_job,worktime,nace_r1,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H1-9,O,EU_V,1999,174,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H1-9,TOTAL,EU_V,1999,571,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H10-19,A,EU_V,1999,295,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H10-19,D,EU_V,1999,161,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H10-19,F,EU_V,1999,178,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H10-19,G,EU_V,1999,176,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H10-19,H,EU_V,1999,273,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H10-19,I,EU_V,1999,289,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H10-19,J,EU_V,1999,32,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H10-19,K,EU_V,1999,175,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H10-19,L,EU_V,1999,238,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H10-19,M,EU_V,1999,134,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H10-19,N,EU_V,1999,168,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H10-19,O,EU_V,1999,221,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H10-19,P,EU_V,1999,179,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H10-19,TOTAL,EU_V,1999,195,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H20-29,A,EU_V,1999,101,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H20-29,D,EU_V,1999,205,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H20-29,F,EU_V,1999,118,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H20-29,G,EU_V,1999,118,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H20-29,H,EU_V,1999,183,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H20-29,I,EU_V,1999,264,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H20-29,K,EU_V,1999,38,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H20-29,L,EU_V,1999,183,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H20-29,M,EU_V,1999,78,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H20-29,N,EU_V,1999,31,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H20-29,O,EU_V,1999,135,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H20-29,TOTAL,EU_V,1999,123,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H30-39,A,EU_V,1999,114,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H30-39,B,EU_V,1999,219,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H30-39,C,EU_V,1999,148,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H30-39,D,EU_V,1999,67,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H30-39,E,EU_V,1999,65,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H30-39,F,EU_V,1999,97,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H30-39,G,EU_V,1999,78,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H30-39,H,EU_V,1999,153,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H30-39,I,EU_V,1999,97,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H30-39,J,EU_V,1999,27,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H30-39,K,EU_V,1999,66,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H30-39,L,EU_V,1999,83,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H30-39,M,EU_V,1999,51,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H30-39,N,EU_V,1999,114,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H30-39,O,EU_V,1999,107,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H30-39,TOTAL,EU_V,1999,80,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H40-49,A,EU_V,1999,149,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H40-49,B,EU_V,1999,148,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H40-49,C,EU_V,1999,153,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H40-49,D,EU_V,1999,164,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H40-49,E,EU_V,1999,112,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H40-49,F,EU_V,1999,180,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H40-49,G,EU_V,1999,115,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H40-49,H,EU_V,1999,114,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H40-49,I,EU_V,1999,145,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H40-49,J,EU_V,1999,28,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H40-49,K,EU_V,1999,65,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H40-49,L,EU_V,1999,106,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H40-49,M,EU_V,1999,81,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H40-49,N,EU_V,1999,121,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H40-49,O,EU_V,1999,101,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H40-49,P,EU_V,1999,125,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H40-49,Q,EU_V,1999,63,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H40-49,TOTAL,EU_V,1999,134,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H_GE50,A,EU_V,1999,87,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H_GE50,B,EU_V,1999,109,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H_GE50,C,EU_V,1999,174,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H_GE50,D,EU_V,1999,82,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H_GE50,E,EU_V,1999,124,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H_GE50,F,EU_V,1999,104,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H_GE50,G,EU_V,1999,73,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H_GE50,H,EU_V,1999,47,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H_GE50,I,EU_V,1999,76,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H_GE50,J,EU_V,1999,34,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H_GE50,K,EU_V,1999,22,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H_GE50,L,EU_V,1999,34,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H_GE50,O,EU_V,1999,43,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H_GE50,P,EU_V,1999,25,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,H_GE50,TOTAL,EU_V,1999,68,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,TOTAL,A,EU_V,1999,123,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,TOTAL,B,EU_V,1999,124,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,TOTAL,C,EU_V,1999,155,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,TOTAL,D,EU_V,1999,137,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,TOTAL,E,EU_V,1999,97,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,TOTAL,F,EU_V,1999,163,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,TOTAL,G,EU_V,1999,104,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,TOTAL,H,EU_V,1999,96,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,TOTAL,I,EU_V,1999,127,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,TOTAL,J,EU_V,1999,29,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,TOTAL,K,EU_V,1999,59,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,TOTAL,L,EU_V,1999,97,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,TOTAL,M,EU_V,1999,69,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,TOTAL,N,EU_V,1999,104,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,TOTAL,O,EU_V,1999,98,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,TOTAL,P,EU_V,1999,98,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,TOTAL,Q,EU_V,1999,44,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,TOTAL,TOTAL,TOTAL,TOTAL,EU_V,1999,115,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,GE2,H10-19,TOTAL,EU_V,1999,152,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,GE2,H20-29,TOTAL,EU_V,1999,686,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,GE2,H30-39,F,EU_V,1999,93,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,GE2,H30-39,TOTAL,EU_V,1999,59,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,GE2,H40-49,D,EU_V,1999,183,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,GE2,H40-49,F,EU_V,1999,404,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,GE2,H40-49,G,EU_V,1999,116,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,GE2,H40-49,K,EU_V,1999,68,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,GE2,H40-49,TOTAL,EU_V,1999,139,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,GE2,H_GE50,TOTAL,EU_V,1999,106,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,GE2,TOTAL,D,EU_V,1999,235,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,GE2,TOTAL,F,EU_V,1999,332,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,GE2,TOTAL,G,EU_V,1999,78,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,GE2,TOTAL,H,EU_V,1999,161,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,GE2,TOTAL,K,EU_V,1999,43,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,GE2,TOTAL,O,EU_V,1999,207,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,GE2,TOTAL,TOTAL,EU_V,1999,138,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H1-9,TOTAL,EU_V,1999,552,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H10-19,TOTAL,EU_V,1999,237,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H20-29,TOTAL,EU_V,1999,212,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H30-39,A,EU_V,1999,86,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H30-39,C,EU_V,1999,116,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H30-39,D,EU_V,1999,87,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H30-39,F,EU_V,1999,90,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H30-39,G,EU_V,1999,66,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H30-39,H,EU_V,1999,184,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H30-39,I,EU_V,1999,43,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H30-39,K,EU_V,1999,60,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H30-39,L,EU_V,1999,31,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H30-39,M,EU_V,1999,81,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H30-39,N,EU_V,1999,85,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H30-39,O,EU_V,1999,175,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H30-39,TOTAL,EU_V,1999,76,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H40-49,A,EU_V,1999,126,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H40-49,B,EU_V,1999,131,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H40-49,C,EU_V,1999,69,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H40-49,D,EU_V,1999,181,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H40-49,E,EU_V,1999,122,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H40-49,F,EU_V,1999,159,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H40-49,G,EU_V,1999,127,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H40-49,H,EU_V,1999,168,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H40-49,I,EU_V,1999,221,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H40-49,J,EU_V,1999,23,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H40-49,K,EU_V,1999,91,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H40-49,L,EU_V,1999,73,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H40-49,M,EU_V,1999,45,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H40-49,N,EU_V,1999,123,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H40-49,O,EU_V,1999,115,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H40-49,P,EU_V,1999,297,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H40-49,TOTAL,EU_V,1999,147,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H_GE50,A,EU_V,1999,73,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H_GE50,C,EU_V,1999,168,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H_GE50,D,EU_V,1999,111,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H_GE50,F,EU_V,1999,110,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H_GE50,G,EU_V,1999,57,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H_GE50,H,EU_V,1999,79,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H_GE50,I,EU_V,1999,26,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H_GE50,K,EU_V,1999,30,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H_GE50,O,EU_V,1999,51,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,H_GE50,TOTAL,EU_V,1999,69,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,TOTAL,A,EU_V,1999,106,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,TOTAL,B,EU_V,1999,62,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,TOTAL,C,EU_V,1999,113,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,TOTAL,D,EU_V,1999,161,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,TOTAL,E,EU_V,1999,80,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,TOTAL,F,EU_V,1999,150,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,TOTAL,G,EU_V,1999,120,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,TOTAL,H,EU_V,1999,181,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,TOTAL,I,EU_V,1999,177,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,TOTAL,K,EU_V,1999,87,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,TOTAL,L,EU_V,1999,58,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,TOTAL,M,EU_V,1999,131,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,TOTAL,N,EU_V,1999,96,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,TOTAL,O,EU_V,1999,149,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,TOTAL,P,EU_V,1999,193,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y15-24,TOTAL,TOTAL,TOTAL,EU_V,1999,135,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H10-19,TOTAL,EU_V,1999,270,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H20-29,TOTAL,EU_V,1999,126,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H30-39,D,EU_V,1999,155,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H30-39,F,EU_V,1999,123,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H30-39,G,EU_V,1999,80,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H30-39,I,EU_V,1999,314,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H30-39,M,EU_V,1999,172,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H30-39,N,EU_V,1999,201,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H30-39,O,EU_V,1999,127,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H30-39,TOTAL,EU_V,1999,113,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H40-49,A,EU_V,1999,47,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H40-49,D,EU_V,1999,278,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H40-49,F,EU_V,1999,299,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H40-49,G,EU_V,1999,140,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H40-49,H,EU_V,1999,52,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H40-49,I,EU_V,1999,162,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H40-49,L,EU_V,1999,218,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H40-49,M,EU_V,1999,163,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H40-49,N,EU_V,1999,248,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H40-49,O,EU_V,1999,227,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H40-49,TOTAL,EU_V,1999,192,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H_GE50,G,EU_V,1999,49,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,H_GE50,I,EU_V,1999,146,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,TOTAL,A,EU_V,1999,52,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,TOTAL,D,EU_V,1999,237,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,TOTAL,F,EU_V,1999,233,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,TOTAL,G,EU_V,1999,124,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,TOTAL,H,EU_V,1999,24,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,TOTAL,I,EU_V,1999,230,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,TOTAL,L,EU_V,1999,125,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,TOTAL,M,EU_V,1999,129,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,TOTAL,N,EU_V,1999,196,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,TOTAL,O,EU_V,1999,146,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,GE2,TOTAL,TOTAL,EU_V,1999,153,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H1-9,TOTAL,EU_V,1999,232,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H10-19,TOTAL,EU_V,1999,207,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H20-29,TOTAL,EU_V,1999,74,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H30-39,A,EU_V,1999,72,
