STRUCTURE,STRUCTURE_ID,freq,sex,age,levels,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,SEV,TOTAL,ES,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,SEV,TOTAL,HU,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,SEV,TOTAL,LV,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,SEV,TOTAL,MT,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,SEV,TOTAL,PL,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,SEV,TOTAL,RO,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,SEV,TOTAL,SI,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,SEV,TOTAL,SK,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,SEV,TOTAL,TR,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED0-2,CY,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED0-2,EE,2008,5.9,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED0-2,EL,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED0-2,ES,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED0-2,HU,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED0-2,LV,2008,2.1,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED0-2,PL,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED0-2,TR,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED3_4,CY,2008,3.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED3_4,EE,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED3_4,EL,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED3_4,ES,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED3_4,HU,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED3_4,LV,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED3_4,MT,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED3_4,PL,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED3_4,RO,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED3_4,SI,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED3_4,SK,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED3_4,TR,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED5_6,BG,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED5_6,CY,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED5_6,EL,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED5_6,ES,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED5_6,LV,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED5_6,PL,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,ED5_6,RO,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,TOTAL,BG,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,TOTAL,CY,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,TOTAL,EE,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,TOTAL,EL,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,TOTAL,ES,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,TOTAL,HU,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,TOTAL,LV,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,TOTAL,MT,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,TOTAL,PL,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,TOTAL,RO,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,TOTAL,SI,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,TOTAL,SK,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y35-44,VSEV,TOTAL,TR,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED0-2,BG,2008,23.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED0-2,CY,2008,21.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED0-2,EE,2008,24.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED0-2,EL,2008,35.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED0-2,ES,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED0-2,HU,2008,28.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED0-2,LV,2008,41.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED0-2,MT,2008,36.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED0-2,PL,2008,25.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED0-2,RO,2008,46.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED0-2,SI,2008,22.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED0-2,SK,2008,38.9,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED0-2,TR,2008,27.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED3_4,BG,2008,28.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED3_4,CY,2008,16.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED3_4,CZ,2008,18.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED3_4,EE,2008,25.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED3_4,EL,2008,23.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED3_4,ES,2008,13.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED3_4,HU,2008,37.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED3_4,LV,2008,34.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED3_4,MT,2008,41.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED3_4,PL,2008,29.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED3_4,RO,2008,47.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED3_4,SI,2008,31.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED3_4,SK,2008,41.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED3_4,TR,2008,17.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED5_6,BG,2008,30.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED5_6,CY,2008,13.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED5_6,EE,2008,22.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED5_6,EL,2008,24.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED5_6,ES,2008,15.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED5_6,HU,2008,38.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED5_6,LV,2008,28.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED5_6,MT,2008,46.4,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED5_6,PL,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED5_6,RO,2008,39.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED5_6,SI,2008,26.1,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED5_6,SK,2008,43.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,ED5_6,TR,2008,26.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,TOTAL,BG,2008,27.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,TOTAL,CY,2008,17.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,TOTAL,CZ,2008,20.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,TOTAL,EE,2008,24.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,TOTAL,EL,2008,28.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,TOTAL,ES,2008,13.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,TOTAL,HU,2008,36.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,TOTAL,LV,2008,33.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,TOTAL,MT,2008,40.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,TOTAL,PL,2008,29.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,TOTAL,RO,2008,46.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,TOTAL,SI,2008,27.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,TOTAL,SK,2008,41.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,LOW,TOTAL,TR,2008,26.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED0-2,BG,2008,16.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED0-2,CY,2008,15.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED0-2,EE,2008,14.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED0-2,EL,2008,12.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED0-2,ES,2008,22.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED0-2,HU,2008,25.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED0-2,LV,2008,10.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED0-2,MT,2008,20.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED0-2,PL,2008,32.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED0-2,RO,2008,22.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED0-2,SI,2008,25.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED0-2,SK,2008,27.9,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED0-2,TR,2008,24.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED3_4,BG,2008,14.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED3_4,CY,2008,15.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED3_4,CZ,2008,23.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED3_4,EE,2008,21.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED3_4,EL,2008,18.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED3_4,ES,2008,20.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED3_4,HU,2008,20.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED3_4,LV,2008,18.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED3_4,MT,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED3_4,PL,2008,26.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED3_4,RO,2008,20.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED3_4,SI,2008,23.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED3_4,SK,2008,17.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED3_4,TR,2008,23.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED5_6,BG,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED5_6,CY,2008,14.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED5_6,EE,2008,15.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED5_6,EL,2008,22.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED5_6,ES,2008,16.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED5_6,HU,2008,17.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED5_6,LV,2008,11.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED5_6,MT,2008,7.1,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED5_6,PL,2008,20.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED5_6,RO,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED5_6,SI,2008,29.7,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED5_6,SK,2008,15.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,ED5_6,TR,2008,14.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,TOTAL,BG,2008,13.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,TOTAL,CY,2008,15.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,TOTAL,CZ,2008,21.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,TOTAL,EE,2008,20.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,TOTAL,EL,2008,16.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,TOTAL,ES,2008,20.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,TOTAL,HU,2008,21.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,TOTAL,LV,2008,15.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,TOTAL,MT,2008,13.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,TOTAL,PL,2008,26.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,TOTAL,RO,2008,20.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,TOTAL,SI,2008,25.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,TOTAL,SK,2008,18.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,MOD,TOTAL,TR,2008,24.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED0-2,BG,2008,49.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED0-2,CY,2008,49.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED0-2,EE,2008,32.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED0-2,EL,2008,40.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED0-2,ES,2008,49.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED0-2,HU,2008,32.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED0-2,LV,2008,38.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED0-2,MT,2008,37.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED0-2,PL,2008,30.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED0-2,RO,2008,24.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED0-2,SI,2008,22.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED0-2,SK,2008,23.2,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED0-2,TR,2008,33.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED3_4,BG,2008,53.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED3_4,CY,2008,59.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED3_4,CZ,2008,49.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED3_4,EE,2008,43.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED3_4,EL,2008,45.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED3_4,ES,2008,53.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED3_4,HU,2008,34.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED3_4,LV,2008,40.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED3_4,MT,2008,39.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED3_4,PL,2008,33.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED3_4,RO,2008,28.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED3_4,SI,2008,32.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED3_4,SK,2008,34.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED3_4,TR,2008,47.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED5_6,BG,2008,59.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED5_6,CY,2008,67.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED5_6,EE,2008,58.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED5_6,EL,2008,39.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED5_6,ES,2008,59.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED5_6,HU,2008,41.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED5_6,LV,2008,54.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED5_6,MT,2008,39.3,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED5_6,PL,2008,37.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED5_6,RO,2008,48.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED5_6,SI,2008,41.7,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED5_6,SK,2008,39.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,ED5_6,TR,2008,52.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,TOTAL,BG,2008,54.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,TOTAL,CY,2008,57.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,TOTAL,CZ,2008,46.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,TOTAL,EE,2008,43.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,TOTAL,EL,2008,42.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,TOTAL,ES,2008,52.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,TOTAL,HU,2008,35.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,TOTAL,LV,2008,44.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,TOTAL,MT,2008,38.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,TOTAL,PL,2008,33.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,TOTAL,RO,2008,29.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,TOTAL,SI,2008,32.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,TOTAL,SK,2008,34.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,NONE,TOTAL,TR,2008,35.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED0-2,BG,2008,9.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED0-2,CY,2008,8.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED0-2,EE,2008,19.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED0-2,EL,2008,8.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED0-2,ES,2008,14.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED0-2,HU,2008,11.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED0-2,LV,2008,9.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED0-2,MT,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED0-2,PL,2008,9.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED0-2,RO,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED0-2,SI,2008,17.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED0-2,SK,2008,10.0,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED0-2,TR,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED3_4,BG,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED3_4,CY,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED3_4,CZ,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED3_4,EE,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED3_4,EL,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED3_4,ES,2008,12.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y45-54,SEV,ED3_4,HU,2008,6.6,
