STRUCTURE,STRUCTURE_ID,freq,unit,deg_urb,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,M,PL,2011,54.586,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,M,PT,2011,18.252,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,M,RO,2011,19.22,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,M,SE,2011,15.038,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,M,SI,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,M,SK,2011,2.644,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,M,UK,2011,258.841,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,AT,2011,63.405,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,BE,2011,49.681,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,BG,2011,11.622,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,CH,2011,61.52,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,CY,2011,1.923,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,CZ,2011,9.704,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,DE,2011,402.412,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,DK,2011,30.308,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,EE,2011,8.893,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,EL,2011,12.054,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,ES,2011,116.971,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,FI,2011,25.233,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,FR,2011,465.049,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,HR,2011,7.585,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,HU,2011,10.169,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,IE,2011,7.41,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,IT,2011,124.786,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,LT,2011,5.751,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,LU,2011,4.176,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,LV,2011,9.752,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,MT,2011,2.722,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,NL,2011,117.141,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,PL,2011,98.226,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,PT,2011,45.486,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,RO,2011,35.519,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,SE,2011,30.423,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,SI,2011,1.685,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,SK,2011,5.869,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y25-34,T,UK,2011,563.776,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,AT,2011,48.296,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,BE,2011,53.565,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,BG,2011,14.129,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,CH,2011,43.815,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,CY,2011,2.742,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,CZ,2011,10.023,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,DE,2011,275.682,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,DK,2011,17.137,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,EE,2011,4.637,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,EL,2011,13.616,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,ES,2011,112.024,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,FI,2011,15.403,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,FR,2011,392.097,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,HR,2011,8.071,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,HU,2011,12.22,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,IE,2011,3.955,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,IT,2011,125.702,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,LT,2011,8.721,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,LU,2011,3.528,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,LV,2011,9.041,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,MT,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,NL,2011,109.351,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,PL,2011,64.978,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,PT,2011,50.811,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,RO,2011,43.898,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,SE,2011,29.759,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,SI,2011,1.481,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,SK,2011,5.286,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,F,UK,2011,431.797,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,AT,2011,43.145,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,BE,2011,49.17,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,BG,2011,14.31,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,CH,2011,38.842,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,CY,2011,2.308,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,CZ,2011,11.089,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,DE,2011,314.702,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,DK,2011,12.397,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,EE,2011,4.158,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,EL,2011,14.731,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,ES,2011,97.572,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,FI,2011,11.111,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,FR,2011,238.589,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,HR,2011,12.582,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,HU,2011,9.712,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,IE,2011,4.298,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,IT,2011,142.722,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,LT,2011,5.046,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,LU,2011,2.517,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,LV,2011,4.342,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,MT,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,NL,2011,78.88,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,PL,2011,50.743,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,PT,2011,43.625,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,RO,2011,25.401,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,SE,2011,21.465,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,SI,2011,2.637,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,SK,2011,3.223,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,M,UK,2011,359.948,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,AT,2011,91.441,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,BE,2011,102.735,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,BG,2011,28.44,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,CH,2011,82.657,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,CY,2011,5.05,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,CZ,2011,21.112,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,DE,2011,590.384,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,DK,2011,29.534,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,EE,2011,8.795,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,EL,2011,28.346,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,ES,2011,209.596,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,FI,2011,26.514,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,FR,2011,630.687,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,HR,2011,20.653,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,HU,2011,21.932,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,IE,2011,8.253,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,IT,2011,268.423,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,LT,2011,13.767,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,LU,2011,6.045,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,LV,2011,13.384,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,MT,2011,2.82,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,NL,2011,188.231,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,PL,2011,115.721,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,PT,2011,94.437,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,RO,2011,69.299,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,SE,2011,51.224,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,SI,2011,4.118,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,SK,2011,8.509,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y35-44,T,UK,2011,791.745,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,AT,2011,88.432,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,BE,2011,81.479,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,BG,2011,32.215,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,CH,2011,74.954,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,CY,2011,5.025,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,CZ,2011,26.526,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,DE,2011,452.476,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,DK,2011,25.067,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,EE,2011,9.871,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,EL,2011,31.18,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,ES,2011,195.844,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,FI,2011,26.036,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,FR,2011,626.859,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,HR,2011,29.129,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,HU,2011,31.693,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,IE,2011,8.032,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,IT,2011,261.218,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,LT,2011,14.022,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,LU,2011,4.355,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,LV,2011,21.887,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,MT,2011,2.245,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,NL,2011,157.976,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,PL,2011,186.931,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,PT,2011,85.259,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,RO,2011,111.255,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,SE,2011,53.809,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,SI,2011,6.544,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,SK,2011,10.787,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,F,UK,2011,686.913,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,AT,2011,76.915,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,BE,2011,70.735,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,BG,2011,21.024,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,CH,2011,52.664,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,CY,2011,3.467,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,CZ,2011,19.34,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,DE,2011,468.938,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,DK,2011,19.54,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,EE,2011,7.491,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,EL,2011,23.847,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,ES,2011,140.777,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,FI,2011,21.14,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,FR,2011,420.322,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,HR,2011,30.796,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,HU,2011,24.931,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,IE,2011,6.97,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,IT,2011,174.838,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,LT,2011,11.474,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,LU,2011,3.343,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,LV,2011,15.198,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,MT,2011,1.693,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,NL,2011,104.942,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,PL,2011,143.156,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,PT,2011,57.326,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,RO,2011,65.649,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,SE,2011,31.285,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,SI,2011,4.483,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,SK,2011,8.791,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,M,UK,2011,575.528,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,AT,2011,165.346,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,BE,2011,152.214,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,BG,2011,53.239,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,CH,2011,127.618,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,CY,2011,8.492,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,CZ,2011,45.866,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,DE,2011,921.414,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,DK,2011,44.606,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,EE,2011,17.362,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,EL,2011,55.027,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,ES,2011,336.621,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,FI,2011,47.176,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,FR,2011,1047.18,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,HR,2011,59.925,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,HU,2011,56.623,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,IE,2011,15.002,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,IT,2011,436.056,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,LT,2011,25.496,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,LU,2011,7.698,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,LV,2011,37.085,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,MT,2011,3.938,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,NL,2011,262.918,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,PL,2011,330.087,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,PT,2011,142.585,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,RO,2011,176.903,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,SE,2011,85.094,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,SI,2011,11.027,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,SK,2011,19.578,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y45-54,T,UK,2011,1262.441,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,AT,2011,88.367,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,BE,2011,91.614,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,BG,2011,64.713,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,CH,2011,89.387,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,CY,2011,6.879,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,CZ,2011,46.382,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,DE,2011,543.327,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,DK,2011,25.967,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,EE,2011,16.384,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,EL,2011,59.829,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,ES,2011,252.888,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,FI,2011,39.244,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,FR,2011,728.956,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,HR,2011,65.232,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,HU,2011,71.556,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,IE,2011,6.914,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,IT,2011,320.766,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,LT,2011,25.09,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,LU,2011,3.58,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,LV,2011,34.178,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,MT,2011,4.408,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,NL,2011,207.153,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,PL,2011,410.85,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,PT,2011,121.773,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,RO,2011,219.18,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,SE,2011,60.585,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,SI,2011,7.818,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,SK,2011,16.414,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,PB1040,Y55-64,F,UK,2011,831.21,
