STRUCTURE,STRUCTURE_ID,freq,reason,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU2,2011,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU2,2012,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU2,2013,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU2,2014,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU2,2015,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU2,2016,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU2,2017,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU2,2018,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU2,2019,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU2,2020,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU2,2021,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU2,2022,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU21,2008,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU21,2009,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU21,2010,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU21,2011,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU21,2012,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU21,2013,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU21,2014,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU21,2015,0.9,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU21,2016,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU21,2017,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU21,2018,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU21,2019,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU21,2020,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU21,2021,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU21,2022,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU22,2008,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU22,2009,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU22,2010,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU22,2011,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU22,2012,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU22,2013,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU22,2014,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU22,2015,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU22,2016,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU22,2017,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU22,2018,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU22,2019,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU22,2020,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU22,2021,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU22,2022,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU23,2008,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU23,2009,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU23,2010,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU23,2011,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU23,2012,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU23,2013,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU23,2014,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU23,2015,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU23,2016,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU23,2017,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU23,2018,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU23,2019,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU23,2020,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU23,2021,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU23,2022,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU3,2008,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU3,2009,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU3,2010,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU3,2011,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU3,2012,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU3,2013,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU3,2014,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU3,2015,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU3,2016,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU3,2017,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU3,2018,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU3,2019,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU3,2020,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU3,2021,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU3,2022,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU31,2008,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU31,2009,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU31,2010,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU31,2011,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU31,2012,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU31,2013,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU31,2014,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU31,2015,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU31,2016,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU31,2017,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU31,2018,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU31,2019,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU31,2020,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU31,2021,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU31,2022,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU32,2008,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU32,2009,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU32,2010,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU32,2011,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU32,2012,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU32,2013,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU32,2014,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU32,2015,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU32,2016,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU32,2017,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU32,2018,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU32,2019,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU32,2020,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU32,2021,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU32,2022,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU33,2008,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU33,2009,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU33,2010,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU33,2011,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU33,2012,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU33,2013,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU33,2014,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU33,2015,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU33,2016,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU33,2017,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU33,2018,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU33,2019,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU33,2020,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU33,2021,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,HU33,2022,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE,2008,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE,2009,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE,2010,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE,2011,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE,2012,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE,2013,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE,2014,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE,2015,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE,2016,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE,2017,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE,2018,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE,2019,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE,2020,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE,2021,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE,2022,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE01,2008,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE01,2009,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE01,2010,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE01,2011,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE02,2008,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE02,2009,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE02,2010,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE02,2011,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE04,2012,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE04,2013,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE04,2016,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE04,2017,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE04,2018,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE04,2019,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE04,2020,0.1,b
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE04,2021,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE04,2022,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE05,2012,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE05,2013,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE05,2016,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE05,2017,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE05,2018,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE05,2019,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE05,2020,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE05,2021,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE05,2022,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE06,2012,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE06,2013,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE06,2016,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE06,2017,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE06,2018,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE06,2019,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE06,2020,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE06,2021,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IE06,2022,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IS,2008,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IS,2009,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IS,2010,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IS,2011,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IS,2012,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IS,2013,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IS,2014,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IS,2015,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IS,2016,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IS,2017,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IS,2018,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IT,2008,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IT,2009,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IT,2010,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IT,2011,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IT,2012,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IT,2013,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IT,2014,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IT,2015,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IT,2016,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IT,2017,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IT,2018,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IT,2019,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IT,2021,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,IT,2022,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITC,2008,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITC,2009,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITC,2010,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITC,2011,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITC,2012,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITC,2013,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITC,2014,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITC,2015,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITC,2016,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITC,2017,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITC,2018,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITC,2019,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITC,2021,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITC,2022,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITF,2008,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITF,2009,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITF,2010,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITF,2011,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITF,2012,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITF,2013,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITF,2014,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITF,2015,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITF,2016,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITF,2017,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITF,2018,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITF,2019,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITF,2021,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITF,2022,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITG,2008,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITG,2009,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITG,2010,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITG,2011,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITG,2012,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITG,2013,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITG,2014,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITG,2015,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITG,2016,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITG,2017,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITG,2018,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITG,2019,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITG,2021,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITG,2022,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITH,2008,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITH,2009,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITH,2010,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITH,2011,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITH,2012,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITH,2013,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITH,2014,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITH,2015,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITH,2016,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITH,2017,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITH,2018,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITH,2019,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITH,2021,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITH,2022,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITI,2008,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITI,2009,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITI,2010,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITI,2011,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITI,2012,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITI,2013,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITI,2014,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITI,2015,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITI,2016,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITI,2017,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITI,2018,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITI,2019,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITI,2021,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,ITI,2022,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,LT,2008,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,LT,2009,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,LT,2010,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,LT,2011,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,TOOFAR,PC,LT,2012,0.3,
