STRUCTURE,STRUCTURE_ID,freq,med_spec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LI,2018,21.55,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LI,2019,33.30,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LI,2020,55.05,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LI,2021,58.49,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2000,5440.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2001,5333.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2002,4233.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2003,4136.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2004,4072.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2005,3966.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2006,3850.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2007,3882.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2008,3846.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2009,3577.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2010,3468.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2011,3491.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2012,3453.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2013,3383.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2014,3324.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2015,3305.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2016,3259.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2017,3183.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2018,3205.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2019,3211.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2020,10004.00,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,LT,2021,10213.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,MT,2007,676.64,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,MT,2009,776.50,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,MT,2010,790.53,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,MT,2011,871.95,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,MT,2012,877.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,MT,2013,875.91,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,MT,2014,882.28,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,MT,2015,941.96,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,MT,2016,980.52,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,MT,2017,1065.51,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,MT,2018,1214.92,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,MT,2019,1282.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,MT,2020,1266.50,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,MT,2021,1311.10,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2001,41536.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2002,34629.00,be
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2003,37097.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2004,38257.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2005,34152.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2006,34932.00,be
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2007,42232.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2008,38568.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2009,40198.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2010,117047.00,be
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2011,119918.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2012,120732.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2013,116951.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2014,112158.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2015,122156.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2016,106943.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2017,108046.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2018,122116.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2019,106271.67,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2020,117344.47,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NL,2021,132657.49,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2002,12214.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2003,13182.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2004,13985.00,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2005,14815.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2006,16910.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2007,17673.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2008,17439.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2009,16960.00,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2010,17020.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2011,16728.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2012,14737.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2013,14619.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2014,14121.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2015,14718.00,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2016,14484.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2017,14600.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2018,14774.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2019,15012.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2020,15399.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,NO,2021,15902.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RO,2007,2157.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RO,2008,2282.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RO,2009,1630.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RO,2010,6245.00,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RO,2011,5611.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RO,2012,5533.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RO,2013,6089.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RO,2014,6380.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RO,2015,6774.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RO,2016,7385.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RO,2017,7794.50,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RO,2018,7690.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RO,2019,8268.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RO,2020,10006.50,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RO,2021,11469.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RS,2003,6984.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RS,2004,7235.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RS,2005,6912.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RS,2006,6844.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RS,2007,7048.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RS,2008,7572.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RS,2009,7685.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RS,2010,7903.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RS,2011,8104.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RS,2012,8346.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RS,2013,8488.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RS,2014,8367.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RS,2015,8363.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RS,2016,8262.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RS,2017,8381.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RS,2018,8160.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RS,2020,7831.00,bd
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,RS,2021,8131.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,SK,2005,3481.53,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,SK,2006,3366.44,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,SK,2007,3953.16,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,SK,2008,4332.65,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,SK,2009,4855.88,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,SK,2010,4850.73,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,SK,2011,4610.70,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,SK,2012,4392.42,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,SK,2013,4399.21,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,SK,2014,4400.24,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,SK,2015,4375.92,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,SK,2016,4323.14,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,SK,2017,4289.84,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,SK,2018,4352.93,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,SK,2019,4407.14,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,SK,2020,4486.40,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE,SK,2021,4506.18,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,AT,2008,243.16,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,AT,2009,246.34,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,AT,2010,252.93,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,AT,2011,260.62,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,AT,2012,260.83,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,AT,2013,263.95,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,AT,2014,260.20,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,AT,2015,262.20,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,AT,2016,261.51,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,AT,2017,265.06,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,AT,2018,267.50,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,AT,2019,271.43,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,AT,2020,270.66,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,AT,2021,276.22,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2002,128.87,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2003,133.91,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2004,136.82,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2005,135.56,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2006,140.99,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2007,144.91,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2008,146.29,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2009,149.89,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2010,152.68,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2011,156.49,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2012,159.51,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2013,161.32,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2014,161.75,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2015,163.40,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2016,157.52,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2017,158.51,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2018,161.84,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2019,160.73,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2020,157.91,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,BE,2021,154.86,p
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CH,2010,258.59,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CH,2011,261.42,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CH,2012,265.82,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CH,2013,260.14,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CH,2014,259.10,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CH,2015,267.89,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CH,2016,278.71,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CH,2017,286.05,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CH,2018,290.60,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CH,2019,298.28,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CH,2020,302.52,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CH,2021,308.42,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2001,63.72,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2002,69.33,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2003,67.80,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2004,77.47,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2005,87.74,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2006,92.95,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2007,98.42,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2008,100.81,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2009,101.48,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2010,97.17,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2011,100.84,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2012,99.08,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2013,98.27,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2014,98.06,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2015,99.57,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2016,100.76,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2017,102.96,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2018,103.79,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2019,96.94,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2020,83.97,bd
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CY,2021,96.96,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CZ,2004,148.19,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CZ,2005,143.92,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CZ,2006,144.42,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CZ,2007,143.91,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CZ,2008,143.41,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CZ,2009,146.20,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CZ,2010,148.27,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CZ,2011,148.86,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CZ,2012,150.51,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CZ,2013,151.16,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CZ,2014,153.80,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CZ,2015,172.48,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CZ,2016,177.07,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CZ,2017,178.84,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CZ,2018,182.91,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CZ,2019,185.22,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CZ,2020,190.33,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,CZ,2021,198.13,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2000,186.11,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2001,184.58,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2002,184.27,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2003,181.74,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2004,179.36,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2005,175.82,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2006,176.02,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2007,181.12,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2008,183.90,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2009,188.03,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2010,196.27,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2011,199.31,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2012,201.43,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2013,204.60,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2014,209.92,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2015,214.23,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2016,213.73,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2017,217.77,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2018,213.50,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2019,231.07,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,HSP_OTH,FTE_HTHAB,DE,2020,242.90,
