STRUCTURE,STRUCTURE_ID,freq,unit,lev_limit,acl00,frequenc,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,F,SK,2006,39.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,F,TR,2006,94.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,F,UK,2006,71.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,AT,2006,40.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,BE,2006,48.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,BG,2006,57.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,CY,2006,34.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,CZ,2006,28.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,DE,2006,34.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,DK,2006,39.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,EE,2006,39.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,EL,2006,38.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,ES,2006,44.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,EU27_2007,2006,41.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,FI,2006,35.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,FR,2006,47.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,HU,2006,53.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,IE,2006,28.8,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,IS,2006,40.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,IT,2006,38.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,LT,2006,39.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,LU,2006,41.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,LV,2006,38.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,MT,2006,67.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,NL,2006,42.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,NO,2006,33.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,PL,2006,43.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,PT,2006,37.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,SE,2006,37.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,SI,2006,47.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,SK,2006,18.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,TR,2006,71.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,M,UK,2006,48.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,AT,2006,52.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,BE,2006,57.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,BG,2006,68.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,CY,2006,55.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,CZ,2006,40.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,DE,2006,39.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,DK,2006,46.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,EE,2006,52.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,EL,2006,59.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,ES,2006,57.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,EU27_2007,2006,53.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,FI,2006,45.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,FR,2006,59.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,HU,2006,63.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,IE,2006,38.4,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,IS,2006,47.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,IT,2006,55.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,LT,2006,55.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,LU,2006,48.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,LV,2006,49.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,MT,2006,75.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,NL,2006,51.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,NO,2006,40.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,PL,2006,58.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,PT,2006,49.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,SE,2006,43.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,SI,2006,56.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,SK,2006,29.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,TR,2006,83.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-29,T,UK,2006,60.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,AT,2006,71.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,BE,2006,71.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,BG,2006,89.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,CY,2006,85.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,CZ,2006,67.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,DE,2006,58.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,DK,2006,59.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,EE,2006,76.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,EL,2006,88.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,ES,2006,78.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,EU27_2007,2006,73.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,FI,2006,58.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,FR,2006,76.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,HU,2006,80.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,IE,2006,52.0,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,IS,2006,58.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,IT,2006,82.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,LT,2006,82.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,LU,2006,61.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,LV,2006,74.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,MT,2006,86.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,NL,2006,61.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,NO,2006,50.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,PL,2006,83.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,PT,2006,74.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,SE,2006,54.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,SI,2006,75.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,SK,2006,54.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,TR,2006,96.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,F,UK,2006,73.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,AT,2006,48.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,BE,2006,52.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,BG,2006,72.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,CY,2006,49.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,CZ,2006,41.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,DE,2006,43.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,DK,2006,44.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,EE,2006,54.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,EL,2006,56.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,ES,2006,57.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,EU27_2007,2006,52.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,FI,2006,43.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,FR,2006,57.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,HU,2006,62.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,IE,2006,30.8,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,IS,2006,44.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,IT,2006,55.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,LT,2006,60.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,LU,2006,47.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,LV,2006,55.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,MT,2006,75.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,NL,2006,48.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,NO,2006,36.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,PL,2006,59.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,PT,2006,46.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,SE,2006,39.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,SI,2006,55.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,SK,2006,29.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,TR,2006,79.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,M,UK,2006,52.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,AT,2006,59.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,BE,2006,61.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,BG,2006,81.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,CY,2006,67.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,CZ,2006,54.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,DE,2006,50.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,DK,2006,51.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,EE,2006,66.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,EL,2006,72.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,ES,2006,67.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,EU27_2007,2006,62.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,FI,2006,50.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,FR,2006,66.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,HU,2006,71.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,IE,2006,41.2,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,IS,2006,51.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,IT,2006,69.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,LT,2006,71.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,LU,2006,54.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,LV,2006,65.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,MT,2006,80.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,NL,2006,54.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,NO,2006,43.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,PL,2006,71.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,PT,2006,59.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,SE,2006,47.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,SI,2006,64.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,SK,2006,42.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,TR,2006,87.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y16-64,T,UK,2006,63.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,AT,2006,71.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,BE,2006,71.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,BG,2006,88.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,CY,2006,82.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,CZ,2006,60.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,DE,2006,57.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,DK,2006,60.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,EE,2006,74.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,EL,2006,86.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,ES,2006,77.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,EU27_2007,2006,72.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,FI,2006,51.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,FR,2006,75.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,HU,2006,78.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,IE,2006,57.1,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,IS,2006,60.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,IT,2006,82.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,LT,2006,83.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,LU,2006,65.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,LV,2006,71.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,MT,2006,84.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,NL,2006,66.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,NO,2006,52.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,PL,2006,81.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,PT,2006,68.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,SE,2006,53.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,SI,2006,72.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,SK,2006,50.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,TR,2006,95.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,F,UK,2006,73.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,AT,2006,48.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,BE,2006,52.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,BG,2006,69.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,CY,2006,41.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,CZ,2006,35.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,DE,2006,46.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,DK,2006,44.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,EE,2006,49.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,EL,2006,44.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,ES,2006,54.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,EU27_2007,2006,50.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,FI,2006,36.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,FR,2006,55.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,HU,2006,62.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,IE,2006,36.9,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,IS,2006,42.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,IT,2006,49.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,LT,2006,60.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,LU,2006,47.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,LV,2006,55.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,MT,2006,73.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,NL,2006,50.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,NO,2006,39.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,PL,2006,57.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,PT,2006,38.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,SE,2006,37.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,SI,2006,52.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,SK,2006,26.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,TR,2006,79.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,M,UK,2006,51.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,T,AT,2006,60.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,T,BE,2006,61.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,T,BG,2006,79.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,T,CY,2006,61.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,T,CZ,2006,48.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,T,DE,2006,52.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,T,DK,2006,52.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,T,EE,2006,62.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,T,EL,2006,65.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,T,ES,2006,65.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,T,EU27_2007,2006,61.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,T,FI,2006,43.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,T,FR,2006,65.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,T,HU,2006,70.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,T,IE,2006,47.6,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,T,IS,2006,51.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,T,IT,2006,65.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC525,NVR,Y25-34,T,LT,2006,72.2,
