STRUCTURE,STRUCTURE_ID,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,IT,2021,132965,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,IT,2022,136482,p
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LI,2005,60,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LI,2006,60,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LI,2007,60,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LI,2008,64,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LI,2009,67,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LI,2010,79,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LI,2011,83,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LI,2012,88,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LI,2013,88,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LI,2014,88,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LI,2015,84,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LI,2016,86,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LI,2017,94,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LI,2018,97,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LI,2019,100,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LI,2020,96,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LI,2021,94,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LI,2022,97,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2001,4054,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2002,4083,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2003,4142,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2004,4234,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2005,4334,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2006,4488,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2007,4152,be
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2008,4043,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2009,3989,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2010,3952,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2011,4074,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2012,4129,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2013,4120,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2014,4095,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2015,4085,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2016,4141,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2017,4207,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2018,3759,be
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2019,3736,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2020,3666,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LT,2021,3637,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LU,2005,883,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LU,2006,909,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LU,2007,930,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LU,2008,962,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LU,2009,974,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LU,2010,995,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LU,2011,1002,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LU,2012,1026,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LU,2013,1041,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LU,2014,1063,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LU,2015,1093,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LU,2016,1102,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LU,2017,1146,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LV,2005,1802,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LV,2006,1818,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LV,2007,1871,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LV,2008,1885,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LV,2009,1797,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LV,2010,1698,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LV,2011,1661,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LV,2012,1635,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LV,2013,1650,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LV,2014,1651,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LV,2015,1618,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LV,2016,1623,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LV,2017,1602,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LV,2018,1652,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LV,2019,1642,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LV,2020,1654,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,LV,2021,1635,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,1999,500,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2000,504,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2001,509,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2002,494,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2003,470,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2004,493,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2005,506,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2006,512,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2007,501,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2008,528,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2009,515,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2010,490,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2011,480,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2012,488,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2013,514,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2014,521,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2015,547,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2016,584,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2017,594,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2018,619,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2019,613,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2020,626,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,ME,2021,667,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,1995,2147,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,1996,2070,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,1997,2068,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,1998,2035,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,1999,1983,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2000,1955,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2001,1895,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2002,1907,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2003,1841,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2004,1867,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2005,1827,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2006,2696,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2007,2045,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2008,2156,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2009,2178,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2010,2253,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2011,2314,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2012,2316,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2013,2303,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2014,2345,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2015,2322,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2016,2365,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2017,2374,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2018,2398,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2019,2410,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2020,2393,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MK,2021,2393,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MT,2002,1020,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MT,2003,983,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MT,2008,985,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MT,2009,848,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MT,2010,826,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MT,2011,837,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MT,2012,877,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MT,2013,916,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MT,2014,962,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MT,2015,982,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MT,2016,1037,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MT,2017,1088,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MT,2018,1124,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MT,2019,1165,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MT,2020,1224,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,MT,2021,1256,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,1980,21493,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,1981,22192,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,1982,22627,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,1983,23356,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,1984,24163,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,1985,24771,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,1986,25434,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,1987,26151,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,1988,26869,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,1989,26937,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,1990,28341,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,1998,30565,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,1999,24721,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2000,25172,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2001,25691,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2002,26104,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2003,26294,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2004,26241,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2005,26486,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2006,27027,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2007,26407,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2008,26480,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2009,26533,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2010,26565,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2011,27203,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2012,27556,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2013,27541,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2014,27922,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2015,27974,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2016,27953,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2017,28031,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2018,28101,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2019,28386,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2020,28667,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NL,2021,28808,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2002,9760,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2003,9769,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2004,10202,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2005,10583,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2006,10778,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2007,11049,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2008,11275,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2009,11457,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2010,11609,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2011,11808,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2012,11905,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2013,12070,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2014,12298,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2015,12134,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2016,12404,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2017,12758,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2018,12920,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2019,13155,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2020,13205,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,NO,2021,13291,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,1997,41092,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,1998,40841,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,1999,40140,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2000,38960,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2001,39969,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2002,40492,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2003,45726,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2004,40407,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2005,37324,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2006,37084,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2007,37027,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2008,36479,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2009,36780,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2010,36070,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2011,36737,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2012,37677,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2013,37089,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2014,38141,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2015,38094,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2016,39308,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2017,38966,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2018,38241,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2019,52690,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2020,52951,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PL,2021,54353,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1980,12841,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1981,13724,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1982,14135,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1983,14508,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1984,15045,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1985,15003,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1986,15696,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1987,15893,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1988,15968,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1989,16218,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1990,16315,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1991,16366,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1992,16444,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1993,16321,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1994,16322,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1995,16340,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1996,16479,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1997,16618,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1998,16836,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,1999,17027,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2000,17233,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2001,17463,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2002,17639,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2003,17842,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2004,18101,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2005,18462,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2006,18717,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2007,18957,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2008,19254,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2009,19645,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2010,20055,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2011,20463,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2012,20671,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2013,21082,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2014,21455,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2015,21960,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2016,22489,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2017,23002,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2018,23465,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2019,24005,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2020,24513,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,PT,2021,24829,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,RO,2004,16033,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,RO,2005,14845,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,RO,2006,15150,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,RO,2007,14896,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,RO,2008,15370,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,RO,2009,15418,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,RO,2010,15701,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,RO,2011,15920,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,RO,2012,16394,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,RO,2013,16475,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,RO,2014,16655,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,RO,2015,16744,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,RO,2016,17083,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,TOTAL,M,RO,2017,17291,
