STRUCTURE,STRUCTURE_ID,freq,unit,physact,sex,age,lev_limit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,MOD,NO,2019,53.4,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,MOD,PL,2014,13.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,MOD,PL,2019,11.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,MOD,PT,2014,9.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,MOD,PT,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,MOD,RO,2014,6.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,MOD,RO,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,MOD,RS,2019,15.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,MOD,SE,2014,44.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,MOD,SE,2019,48.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,MOD,SI,2014,34.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,MOD,SI,2019,30.3,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,MOD,SK,2014,20.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,MOD,SK,2019,23.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,MOD,TR,2014,2.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,MOD,TR,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,MOD,UK,2014,33.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,AT,2014,50.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,AT,2019,48.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,BE,2019,31.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,BG,2014,7.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,BG,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,CY,2014,27.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,CY,2019,23.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,CZ,2014,27.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,CZ,2019,27.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,DE,2014,48.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,DE,2019,55.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,DK,2014,57.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,DK,2019,59.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,EE,2014,24.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,EE,2019,29.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,EL,2014,15.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,EL,2019,17.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,ES,2014,34.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,ES,2019,37.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,EU27_2020,2014,30.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,EU27_2020,2019,29.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,EU28,2014,32.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,FI,2014,59.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,FI,2019,75.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,FR,2014,25.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,FR,2019,27.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,HR,2014,19.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,HR,2019,18.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,HU,2014,31.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,HU,2019,34.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,IE,2014,29.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,IE,2019,39.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,IS,2014,64.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,IS,2019,66.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,IT,2014,18.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,IT,2019,20.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,LT,2014,15.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,LT,2019,17.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,LU,2014,43.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,LU,2019,45.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,LV,2014,20.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,LV,2019,23.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,MT,2014,34.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,MT,2019,11.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,NL,2019,62.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,NO,2014,61.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,NO,2019,68.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,PL,2014,14.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,PL,2019,19.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,PT,2014,17.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,PT,2019,19.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,RO,2014,7.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,RO,2019,5.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,RS,2019,16.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,SE,2014,58.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,SE,2019,61.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,SI,2014,42.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,SI,2019,38.1,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,SK,2014,29.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,SK,2019,32.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,TR,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,TR,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,NONE,UK,2014,44.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,AT,2014,37.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,AT,2019,29.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,BE,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,BG,2014,3.2,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,BG,2019,5.7,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,CY,2014,12.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,CY,2019,11.2,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,CZ,2014,10.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,CZ,2019,9.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,DE,2014,29.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,DE,2019,33.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,DK,2014,41.8,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,DK,2019,29.3,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,EE,2014,14.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,EE,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,EL,2014,16.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,EL,2019,6.6,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,ES,2014,19.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,ES,2019,25.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,EU27_2020,2014,19.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,EU27_2020,2019,20.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,EU28,2014,20.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,FI,2014,35.0,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,FI,2019,39.3,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,FR,2014,16.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,FR,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,HR,2014,13.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,HR,2019,11.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,HU,2014,20.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,HU,2019,21.9,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,IE,2014,9.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,IE,2019,15.9,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,IS,2014,50.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,IS,2019,50.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,IT,2014,7.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,IT,2019,9.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,LT,2014,16.1,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,LT,2019,0,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,LU,2014,13.1,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,LU,2019,15.0,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,LV,2014,11.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,LV,2019,7.0,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,MT,2014,20.7,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,MT,2019,2.6,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,NL,2019,30.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,NO,2014,31.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,NO,2019,63.2,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,PL,2014,13.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,PL,2019,12.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,PT,2014,14.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,PT,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,RO,2014,0,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,RO,2019,3.8,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,RS,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,SE,2014,37.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,SE,2019,37.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,SI,2014,19.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,SI,2019,13.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,SK,2014,14.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,SK,2019,6.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,TR,2014,1.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,TR,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SEV,UK,2014,22.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,AT,2014,45.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,AT,2019,35.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,BE,2019,18.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,BG,2014,4.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,BG,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,CY,2014,20.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,CY,2019,16.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,CZ,2014,19.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,CZ,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,DE,2014,41.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,DE,2019,38.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,DK,2014,47.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,DK,2019,52.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,EE,2014,19.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,EE,2019,16.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,EL,2014,9.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,EL,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,ES,2014,26.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,ES,2019,26.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,EU27_2020,2014,24.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,EU27_2020,2019,25.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,EU28,2014,25.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,FI,2014,45.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,FI,2019,64.4,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,FR,2014,17.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,FR,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,HR,2014,13.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,HR,2019,22.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,HU,2014,22.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,HU,2019,24.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,IE,2014,16.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,IE,2019,20.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,IS,2014,53.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,IS,2019,50.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,IT,2014,9.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,IT,2019,15.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,LT,2014,13.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,LT,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,LU,2014,30.9,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,LU,2019,32.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,LV,2014,16.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,LV,2019,14.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,MT,2014,30.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,MT,2019,3.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,NL,2019,52.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,NO,2014,45.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,NO,2019,57.1,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,PL,2014,13.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,PL,2019,12.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,PT,2014,10.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,PT,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,RO,2014,5.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,RO,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,RS,2019,14.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,SE,2014,42.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,SE,2019,45.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,SI,2014,31.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,SI,2019,26.5,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,SK,2014,18.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,SK,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,TR,2014,2.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,TR,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-54,SM_SEV,UK,2014,30.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-64,MOD,AT,2014,49.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-64,MOD,AT,2019,39.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-64,MOD,BE,2019,21.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,T,Y45-64,MOD,BG,2014,3.8,
