STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,wstatus,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,SE,2011,6.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,SI,2011,4.6,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,SK,2011,5.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,TR,2011,37.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,UK,2011,16.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,AT,2011,9.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,BE,2011,11.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,BG,2011,12.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,CH,2011,6.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,CY,2011,10.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,CZ,2011,5.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,DE,2011,11.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,DK,2011,9.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,EE,2011,11.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,EL,2011,13.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,ES,2011,25.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,FI,2011,8.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,FR,2011,10.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,HR,2011,3.6,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,HU,2011,10.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,IE,2011,10.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,IS,2011,22.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,IT,2011,17.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,LT,2011,8.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,LU,2011,6.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,LV,2011,13.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,MT,2011,22.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,NL,2011,8.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,PL,2011,5.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,PT,2011,23.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,RO,2011,18.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,SE,2011,5.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,SI,2011,3.5,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,SK,2011,5.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,TR,2011,41.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,T,UK,2011,15.8,
