STRUCTURE,STRUCTURE_ID,freq,unit,marsta,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,M,IE,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,M,IS,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,M,IT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,M,LT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,M,LU,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,M,LV,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,M,MT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,M,NL,2011,2.321,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,M,PL,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,M,PT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,M,RO,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,M,SE,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,M,SI,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,M,SK,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,M,TR,2011,6.582,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,M,UK,2011,14.476,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,AT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,BE,2011,7.551,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,BG,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,CH,2011,2.769,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,CY,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,CZ,2011,2.456,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,DE,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,DK,2011,3.951,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,EE,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,EL,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,ES,2011,13.491,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,FI,2011,4.153,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,FR,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,HR,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,HU,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,IE,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,IS,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,IT,2011,6.569,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,LT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,LU,2011,0.562,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,LV,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,MT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,NL,2011,7.238,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,PL,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,PT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,RO,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,SE,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,SI,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,SK,2011,3.253,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,TR,2011,34.196,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y25-34,T,UK,2011,53.129,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,AT,2011,17.182,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,BE,2011,20.427,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,BG,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,CH,2011,10.077,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,CY,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,CZ,2011,11.533,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,DE,2011,99.536,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,DK,2011,7.718,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,EE,2011,3.118,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,EL,2011,2.548,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,ES,2011,28.164,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,FI,2011,9.382,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,FR,2011,115.584,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,HR,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,HU,2011,10.143,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,IE,2011,2.067,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,IS,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,IT,2011,33.548,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,LT,2011,6.912,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,LU,2011,1.698,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,LV,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,MT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,NL,2011,25.77,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,PL,2011,23.592,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,PT,2011,17.949,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,RO,2011,10.61,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,SE,2011,7.51,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,SI,2011,1.58,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,SK,2011,4.186,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,TR,2011,76.176,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,F,UK,2011,147.443,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,AT,2011,11.848,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,BE,2011,5.947,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,BG,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,CH,2011,5.447,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,CY,2011,0.695,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,CZ,2011,6.845,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,DE,2011,56.27,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,DK,2011,5.102,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,EE,2011,2.735,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,EL,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,ES,2011,8.766,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,FI,2011,5.196,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,FR,2011,59.846,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,HR,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,HU,2011,4.405,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,IE,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,IS,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,IT,2011,18.968,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,LT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,LU,2011,0.755,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,LV,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,MT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,NL,2011,8.162,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,PL,2011,8.041,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,PT,2011,7.69,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,RO,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,SE,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,SI,2011,1.484,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,SK,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,TR,2011,13.787,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,M,UK,2011,75.251,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,AT,2011,29.03,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,BE,2011,26.375,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,BG,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,CH,2011,15.525,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,CY,2011,1.171,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,CZ,2011,18.378,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,DE,2011,155.806,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,DK,2011,12.819,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,EE,2011,5.853,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,EL,2011,3.086,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,ES,2011,36.931,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,FI,2011,14.578,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,FR,2011,175.431,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,HR,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,HU,2011,14.547,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,IE,2011,2.831,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,IS,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,IT,2011,52.516,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,LT,2011,8.23,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,LU,2011,2.453,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,LV,2011,5.503,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,MT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,NL,2011,33.932,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,PL,2011,31.633,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,PT,2011,25.64,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,RO,2011,16.433,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,SE,2011,10.631,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,SI,2011,3.064,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,SK,2011,6.002,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,TR,2011,89.962,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y35-44,T,UK,2011,222.695,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,AT,2011,55.894,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,BE,2011,55.384,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,BG,2011,14.115,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,CH,2011,40.142,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,CY,2011,1.61,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,CZ,2011,24.927,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,DE,2011,285.42,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,DK,2011,18.556,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,EE,2011,9.368,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,EL,2011,9.168,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,ES,2011,73.027,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,FI,2011,25.964,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,FR,2011,297.186,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,HR,2011,12.012,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,HU,2011,39.677,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,IE,2011,5.989,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,IS,2011,1.148,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,IT,2011,107.116,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,LT,2011,14.471,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,LU,2011,3.516,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,LV,2011,11.878,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,MT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,NL,2011,59.154,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,PL,2011,97.312,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,PT,2011,36.574,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,RO,2011,59.496,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,SE,2011,26.864,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,SI,2011,5.983,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,SK,2011,9.184,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,TR,2011,206.339,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,F,UK,2011,313.468,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,AT,2011,25.687,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,BE,2011,23.273,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,BG,2011,6.511,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,CH,2011,16.545,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,CY,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,CZ,2011,14.165,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,DE,2011,162.061,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,DK,2011,11.246,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,EE,2011,4.314,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,EL,2011,3.388,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,ES,2011,54.195,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,FI,2011,16.588,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,FR,2011,169.632,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,HR,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,HU,2011,20.168,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,IE,2011,2.78,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,IS,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,IT,2011,40.633,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,LT,2011,4.798,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,LU,2011,1.844,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,LV,2011,6.671,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,MT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,NL,2011,28.154,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,PL,2011,46.037,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,PT,2011,16.912,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,RO,2011,15.478,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,SE,2011,12.846,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,SI,2011,3.029,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,SK,2011,5.511,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,TR,2011,22.142,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,M,UK,2011,172.318,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,AT,2011,81.581,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,BE,2011,78.657,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,BG,2011,20.626,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,CH,2011,56.686,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,CY,2011,1.96,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,CZ,2011,39.091,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,DE,2011,447.48,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,DK,2011,29.801,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,EE,2011,13.682,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,EL,2011,12.555,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,ES,2011,127.221,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,FI,2011,42.552,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,FR,2011,466.818,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,HR,2011,15.199,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,HU,2011,59.845,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,IE,2011,8.77,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,IS,2011,1.851,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,IT,2011,147.749,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,LT,2011,19.27,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,LU,2011,5.36,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,LV,2011,18.548,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,MT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,NL,2011,87.308,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,PL,2011,143.349,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,PT,2011,53.486,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,RO,2011,74.974,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,SE,2011,39.71,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,SI,2011,9.012,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,SK,2011,14.695,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,TR,2011,228.481,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1040,Y45-54,T,UK,2011,485.786,
