STRUCTURE,STRUCTURE_ID,freq,frequenc,sex,age,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y15-24,TOTAL,RO,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y15-24,TOTAL,SI,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y15-24,TOTAL,SK,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED0-2,BE,2008,15.1,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED0-2,BG,2008,27.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED0-2,CY,2008,38.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED0-2,EL,2008,42.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED0-2,ES,2008,28.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED0-2,HU,2008,22.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED0-2,LV,2008,9.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED0-2,RO,2008,15.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED3_4,BE,2008,7.6,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED3_4,BG,2008,28.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED3_4,CY,2008,33.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED3_4,CZ,2008,13.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED3_4,EL,2008,47.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED3_4,ES,2008,29.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED3_4,HU,2008,16.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED3_4,LV,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED3_4,MT,2008,11.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED3_4,RO,2008,15.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED3_4,SI,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED3_4,SK,2008,12.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED5_6,BE,2008,13.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED5_6,BG,2008,27.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED5_6,CY,2008,52.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED5_6,CZ,2008,19.1,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED5_6,EL,2008,42.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED5_6,ES,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED5_6,HU,2008,28.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED5_6,LV,2008,16.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED5_6,MT,2008,20.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED5_6,RO,2008,16.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED5_6,SI,2008,18.2,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,ED5_6,SK,2008,17.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,TOTAL,BE,2008,11.2,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,TOTAL,BG,2008,28.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,TOTAL,CY,2008,41.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,TOTAL,CZ,2008,15.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,TOTAL,EL,2008,44.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,TOTAL,ES,2008,30.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,TOTAL,HU,2008,19.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,TOTAL,LV,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,TOTAL,MT,2008,14.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,TOTAL,RO,2008,15.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,TOTAL,SI,2008,7.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y25-34,TOTAL,SK,2008,14.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED0-2,BE,2008,13.9,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED0-2,BG,2008,24.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED0-2,CY,2008,40.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED0-2,EL,2008,39.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED0-2,ES,2008,33.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED0-2,HU,2008,30.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED0-2,LV,2008,8.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED0-2,MT,2008,11.5,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED0-2,RO,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED0-2,SI,2008,22.2,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED3_4,BE,2008,12.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED3_4,BG,2008,32.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED3_4,CY,2008,39.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED3_4,CZ,2008,8.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED3_4,EL,2008,35.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED3_4,ES,2008,37.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED3_4,HU,2008,25.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED3_4,LV,2008,9.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED3_4,MT,2008,18.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED3_4,RO,2008,16.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED3_4,SI,2008,11.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED3_4,SK,2008,12.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED5_6,BE,2008,23.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED5_6,BG,2008,34.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED5_6,CY,2008,47.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED5_6,EL,2008,45.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED5_6,ES,2008,48.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED5_6,HU,2008,41.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED5_6,LV,2008,17.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED5_6,MT,2008,30.2,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED5_6,RO,2008,18.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED5_6,SI,2008,20.5,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,ED5_6,SK,2008,17.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,TOTAL,BE,2008,17.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,TOTAL,BG,2008,31.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,TOTAL,CY,2008,42.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,TOTAL,CZ,2008,10.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,TOTAL,EL,2008,39.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,TOTAL,ES,2008,39.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,TOTAL,HU,2008,29.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,TOTAL,LV,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,TOTAL,MT,2008,19.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,TOTAL,RO,2008,15.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,TOTAL,SI,2008,14.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y35-44,TOTAL,SK,2008,13.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED0-2,BE,2008,13.6,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED0-2,BG,2008,35.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED0-2,CY,2008,46.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED0-2,EL,2008,33.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED0-2,ES,2008,46.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED0-2,HU,2008,27.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED0-2,LV,2008,12.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED0-2,MT,2008,19.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED0-2,RO,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED0-2,SI,2008,20.3,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED3_4,BE,2008,17.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED3_4,BG,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED3_4,CY,2008,45.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED3_4,CZ,2008,20.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED3_4,EL,2008,48.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED3_4,ES,2008,53.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED3_4,HU,2008,25.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED3_4,LV,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED3_4,MT,2008,22.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED3_4,RO,2008,16.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED3_4,SI,2008,15.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED3_4,SK,2008,16.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED5_6,BE,2008,24.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED5_6,BG,2008,36.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED5_6,CY,2008,44.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED5_6,EL,2008,49.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED5_6,ES,2008,52.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED5_6,HU,2008,44.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED5_6,LV,2008,18.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED5_6,MT,2008,35.0,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED5_6,RO,2008,15.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED5_6,SI,2008,25.5,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,ED5_6,SK,2008,25.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,TOTAL,BE,2008,18.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,TOTAL,BG,2008,34.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,TOTAL,CY,2008,45.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,TOTAL,CZ,2008,23.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,TOTAL,EL,2008,44.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,TOTAL,ES,2008,49.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,TOTAL,HU,2008,29.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,TOTAL,LV,2008,11.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,TOTAL,MT,2008,23.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,TOTAL,RO,2008,15.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,TOTAL,SI,2008,17.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y45-54,TOTAL,SK,2008,17.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED0-2,BE,2008,23.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED0-2,BG,2008,29.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED0-2,CY,2008,47.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED0-2,EL,2008,42.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED0-2,ES,2008,50.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED0-2,HU,2008,34.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED0-2,LV,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED0-2,MT,2008,18.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED0-2,RO,2008,14.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED0-2,SI,2008,15.2,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED0-2,SK,2008,20.9,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED3_4,BE,2008,28.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED3_4,BG,2008,30.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED3_4,CY,2008,48.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED3_4,CZ,2008,20.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED3_4,EL,2008,53.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED3_4,ES,2008,57.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED3_4,HU,2008,39.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED3_4,LV,2008,13.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED3_4,MT,2008,25.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED3_4,RO,2008,15.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED3_4,SI,2008,25.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED3_4,SK,2008,19.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED5_6,BE,2008,37.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED5_6,BG,2008,33.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED5_6,CY,2008,51.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED5_6,CZ,2008,21.7,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED5_6,EL,2008,50.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED5_6,ES,2008,60.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED5_6,HU,2008,55.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED5_6,LV,2008,21.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED5_6,MT,2008,48.3,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED5_6,RO,2008,30.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED5_6,SI,2008,26.3,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,ED5_6,SK,2008,18.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,TOTAL,BE,2008,29.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,TOTAL,BG,2008,30.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,TOTAL,CY,2008,48.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,TOTAL,CZ,2008,20.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,TOTAL,EL,2008,47.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,TOTAL,ES,2008,54.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,TOTAL,HU,2008,41.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,TOTAL,LV,2008,13.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,TOTAL,MT,2008,24.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,TOTAL,RO,2008,16.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,TOTAL,SI,2008,23.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y55-64,TOTAL,SK,2008,19.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED0-2,BE,2008,33.1,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED0-2,BG,2008,31.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED0-2,CY,2008,42.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED0-2,EL,2008,46.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED0-2,ES,2008,51.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED0-2,HU,2008,36.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED0-2,LV,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED0-2,MT,2008,16.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED0-2,RO,2008,20.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED0-2,SI,2008,45.1,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED0-2,SK,2008,19.6,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED3_4,BE,2008,47.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED3_4,BG,2008,31.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED3_4,CY,2008,52.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED3_4,CZ,2008,28.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED3_4,EL,2008,35.1,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED3_4,ES,2008,50.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED3_4,HU,2008,46.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED3_4,LV,2008,9.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED3_4,MT,2008,28.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED3_4,RO,2008,17.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED3_4,SI,2008,28.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED3_4,SK,2008,20.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED5_6,BE,2008,58.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED5_6,BG,2008,29.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED5_6,CY,2008,41.1,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED5_6,EL,2008,62.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED5_6,ES,2008,54.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED5_6,HU,2008,63.8,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED5_6,LV,2008,13.9,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED5_6,MT,2008,31.6,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED5_6,RO,2008,24.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,ED5_6,SK,2008,9.9,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,TOTAL,BE,2008,42.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,TOTAL,BG,2008,31.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,TOTAL,CY,2008,44.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,TOTAL,CZ,2008,28.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,TOTAL,EL,2008,48.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,TOTAL,ES,2008,52.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NBINGE,M,Y65-74,TOTAL,HU,2008,45.3,
